gene,n.sh_sgRNAs.raw,n.sh_sgRNAs.passFilter.3VS1.A375_VS_plasmid,B.3VS1.A375_VS_plasmid,z.3VS1.A375_VS_plasmid,pval.3VS1.A375_VS_plasmid,FDR.3VS1.A375_VS_plasmid,B.sd.3VS1.A375_VS_plasmid
IL1RAPL1,4,4,0.24250404469781023,0.4451595989155822,0.6562044210182854,0.9218695405308702,0.5180122777971932
PCDHA6,4,4,0.24256726632356854,0.5066441062199661,0.6124045551453652,0.9104411564107343,0.4540726522331812
FAM47E,4,4,0.24257238765749034,0.4922195085553348,0.6225641746960044,0.9127017466682293,0.4676917364804843
LAMA1,4,4,0.2427484878927031,0.39124045838263716,0.6956195053936446,0.9325268869535882,0.591190357603408
C2orf74,4,4,0.24311653534750868,0.7872907707758626,0.43111167113870874,0.8371822156368658,0.28810842596919295
FARP1,4,4,0.24319219488537883,0.546599157807724,0.584654147815644,0.9016868453449208,0.4211680601357857
ZNF316,4,4,0.2432217110075382,0.7361579001365864,0.4616346097039411,0.8510052368124447,0.30934366679830716
AGBL3,4,4,0.24323893440098776,0.5539312881821735,0.5796258712758566,0.9015946033252435,0.4155223032090946
ACP5,4,4,0.24329687273324235,0.8043287200459478,0.42120715525718194,0.831408897906694,0.2818675306653559
PSORS1C1,4,4,0.24340055130142305,1.28693495727476,0.1981169596786626,0.6616476411564352,0.16824111197527408
NUCB1,4,4,0.24351783837977017,0.7077655558774987,0.4790908594850809,0.8581082746447847,0.3227429942321443
PCDHGA10,4,4,0.24353677594666934,0.7629611398521027,0.44548657165080663,0.844533311243986,0.2983194274624833
TNFRSF8,4,4,0.24358517037905256,0.6637573563561175,0.5068456229432072,0.8711083743634173,0.3451766285065571
MLLT1,4,4,0.24371398893230115,0.6146475347385509,0.5387875150397404,0.8839436246890522,0.3740107564772525
ATG7,4,4,0.24374571727250452,0.4526261744407248,0.6508179478376876,0.9203662538031945,0.5119217404984561
CARD19,4,4,0.2437745904620033,0.6366239256934252,0.5243698368466165,0.8790798705061322,0.3607421012928252
SVIL,4,4,0.2438361593233233,0.6559708692454664,0.5118428676755974,0.8731571518996513,0.3497960434846414
PILRA,4,4,0.24396719371777206,1.0543464449304654,0.2917243319428416,0.7509277405930137,0.2110905748944369
ZP2,4,4,0.24398640504169972,0.4837952347275361,0.6285311973026657,0.9145071184520933,0.47878607221545166
PTPRN2,4,4,0.24427903405125992,0.8474391880017781,0.39675036938909036,0.8173122332831074,0.267740623606011
DSC1,4,4,0.24430173529192184,0.6038160237767091,0.5459659648833575,0.8865031309403535,0.38186509962378207
CLDN15,4,4,0.24433844243793582,0.5170861428669448,0.6050960264092187,0.9080951527347916,0.4479365370839285
LOC101928841,4,4,0.24443366989302864,0.7369364193566262,0.46116101521069763,0.8510052368124447,0.3105405561153141
COQ8B,4,4,0.24446212854961252,0.9384037540837598,0.34803695742899304,0.7859548215025927,0.240182799376952
YY2,4,4,0.24471629395618158,0.6564901951384047,0.5115087741414577,0.873000983764952,0.35077014293444403
STAMBP,4,4,0.24476112855194732,0.9127364228226704,0.36138118293152577,0.7940673531299451,0.24777608571214857
HCRTR2,4,4,0.24487969316539357,0.550595276999688,0.5819111472534246,0.9015946033252435,0.42092954484948364
KLK2,4,4,0.24488593765039757,0.601113137977938,0.5477646334112009,0.8872416822693628,0.38455582616671585
TIE1,4,4,0.24493336804141624,0.564700487336194,0.5722775027078562,0.8968998208920588,0.41021503090933364
ESRP1,4,4,0.2449773938435181,0.8615655358278348,0.3889266430552465,0.8116120677710368,0.263813604060231
CHPT1,4,4,0.2450658798349619,0.6158484049565156,0.5379945768034917,0.8839436246890522,0.37532706639756197
PCDHAC1,4,4,0.24512895478612282,0.7698899052391912,0.4413652025105982,0.8424860796549548,0.29742420461146996
CYBB,4,4,0.2452248286816979,0.5369964937268243,0.5912700360177137,0.904147867701941,0.4324848842812475
OGFR,4,4,0.2452714913741384,1.1896113632707284,0.2341991775374157,0.7018779371601792,0.18547138707559657
SULF1,4,4,0.2453883215530518,0.43736154203182237,0.6618491700981409,0.922741791986853,0.5336839284079412
NOVA1,4,4,0.2454715019417243,0.7429677067581418,0.4575012319725341,0.8499671402951811,0.30920245912156363
MOS,4,4,0.24549724236942302,0.6290271856241123,0.5293312585370218,0.8798980084519289,0.36783822794273074
SIPA1L2,4,4,0.2455639941170265,0.7619928094367485,0.44606429575699214,0.8448614628685897,0.3012050738755072
GNRHR,4,4,0.24561777885282066,0.6597265141720516,0.5094293485867424,0.871981103184567,0.3502678980232612
HRASLS5,4,4,0.2457480851167863,0.3911167331963021,0.6957109525397133,0.9325268869535882,0.5986875077733212
CORO7,4,4,0.24587611501024595,0.7526866517301058,0.4516382330263027,0.8478092088836743,0.30551179657819244
PCDHGA6,4,4,0.24591485125182716,0.6122794353825812,0.5403528932329122,0.8844745591635489,0.3788974909456755
MLLT3,4,4,0.2459766355282918,1.1634395107805964,0.2446512267993995,0.7113432156668448,0.19073208643560427
SIK2,4,4,0.2460104540509935,0.6840102134204846,0.49396871644303864,0.8653759960279903,0.3378745415206369
TMEM167B,4,4,0.24601105604020843,0.6738602013031351,0.5004001967132495,0.8682742433886412,0.34317820024048257
TIAL1,4,4,0.24602659177360578,0.7854390198968996,0.43219621048488066,0.8375877370725998,0.2922830162557174
NFKBIB,4,4,0.24607193698261423,1.0259275119932643,0.30492575341266687,0.761070611123282,0.21940461230966543
FYN,4,4,0.2461188183187457,0.5229498793886366,0.6010091324096152,0.9067046048410294,0.44601896972577826
TMEM175,4,4,0.24614847175004156,0.8364075311377118,0.402925677239262,0.8204113797560622,0.2735789823679833
PNMA8B,4,4,0.2462422287055904,0.6381071836316038,0.5234039106552923,0.8783755329137416,0.3635157350459377
CCDC170,4,4,0.24633203224838637,0.5773554850313918,0.5636993389041962,0.8918862139466806,0.40325233863610405
RGL4,4,4,0.24643278896759072,0.6980803128145645,0.48512696932145816,0.8615714332504208,0.3313415724270956
TMEM229B,4,4,0.24643310796470957,0.5196222243428346,0.6033269049275681,0.9077112083696861,0.44951854985568657
C6orf52,4,4,0.24649139861181676,0.41469452287314273,0.6783655424096826,0.9289555148302451,0.5658746856058675
ALK,4,4,0.2465621378489337,0.4566886021458786,0.647894884416054,0.9195122356698257,0.5131454690336021
CLEC2D,4,4,0.24657233775104798,0.7103095002598745,0.4775122297915966,0.8574091633747358,0.3255677242237541
BPHL,4,4,0.24662884183255246,0.4863769220217857,0.6266999499310839,0.9139036111592573,0.48134840779396304
VAMP1,4,4,0.24669108733025624,0.7315224458647003,0.46446009952537404,0.8511182658549092,0.3158416663174719
ERP27,4,4,0.24671045682823878,0.7874336257170635,0.4310280690294924,0.8371822156368658,0.2923114253284125
HSD17B3,4,4,0.24701101400120748,0.30794223109517793,0.7581262904073858,0.9443824418650748,0.766290714399478
PTPRN,4,4,0.24707131764833923,0.43246056317759324,0.6654067089617484,0.9239405942247833,0.5435376739909659
TSTD2,4,4,0.24720912528473485,1.1636706667467196,0.24455750122543116,0.7112336459101744,0.19164491945457182
USP4,4,4,0.24754762325890928,0.4385351910340367,0.6609983657492763,0.922741791986853,0.5369144846884362
AKT1,4,4,0.24754854058490042,0.7074870168332096,0.4792638781381069,0.8581082746447847,0.32822004821631556
PRICKLE1,4,4,0.2475535523939194,0.35722304424140133,0.7209248356825038,0.9368395692412084,0.6610576408470467
CES2,4,4,0.2475995871832597,0.48098522569456403,0.6305269992051841,0.9150570816113863,0.48877445071426623
TTLL10,4,4,0.24774034711658974,0.9962976582890651,0.31910554124133,0.7687962988122315,0.2280875555712764
SPTAN1,4,4,0.2477501780184641,0.6581663693175527,0.5104312324147492,0.87276367840289,0.3541792138893618
CSN1S1,4,4,0.24777227770939764,0.3493081190164556,0.7268580038025347,0.9381731423571127,0.6768031241496334
NFATC4,4,4,0.24781519164809285,0.7582571992445246,0.44829702467506605,0.8461683816526305,0.30554249533898503
ROBO3,4,4,0.24785374204601565,0.7372672756409168,0.4609598285427918,0.8509172484076476,0.31473732557514383
PRAC2,4,4,0.24786333165717236,0.6029551175344174,0.5465385475717128,0.8865307018363869,0.38800352793853893
ODAM,4,4,0.24786558435022557,1.0683763926052614,0.2853507615188862,0.7452659576343179,0.21135754606178042
ZNF860,4,4,0.24801054559354851,0.7037513963117277,0.4815876067707199,0.859518529107178,0.3306569191410337
UBE2QL1,4,4,0.24809012146097142,0.9955744359305524,0.31945696088202713,0.7687962988122315,0.22859059991291436
PRAMEF19,4,4,0.24812580080532953,0.5724584905670612,0.5670113997193066,0.8936496151426657,0.409767291513333
FAM78A,4,4,0.2481280666601491,0.6247006804328996,0.5321675264691197,0.8808602086915855,0.3744465076826934
TBX1,4,4,0.24817741318091918,0.4649454923969369,0.6419704912170904,0.9171761099291559,0.5071614463064107
CXCL1,4,4,0.24822476905303664,0.348428755363113,0.7275182102270359,0.9381851972360922,0.6797690254436293
APOLD1,4,4,0.2483687756237761,0.7377647171770441,0.4606574372789294,0.8507680475685949,0.31516821718280397
SEC22C,4,4,0.2483708481303426,0.8408568574835446,0.4004281300506114,0.8188082003801768,0.27449516031406246
MS4A1,4,4,0.2485557696122099,0.3291864269523501,0.7420147814758741,0.9411240231212865,0.7208842315161496
TUSC2,4,4,0.24859670260675834,0.36948450119742293,0.7117666234395041,0.9341068578340324,0.641557452189733
ANKRD66,4,4,0.2486423356287187,0.6102361071444226,0.5417054145253553,0.8849578834474585,0.38442596058445094
SLC6A7,4,4,0.24892928464610975,0.8993975005469251,0.36844097005628806,0.7972851297851449,0.25601507359006276
OR52W1,4,4,0.24896703353890787,0.9117249196640792,0.3619135424356254,0.7943402100425254,0.2523346641135838
FGF8,4,4,0.24902736261231218,0.6877009773552573,0.49164110441135556,0.8643856525263766,0.340104655328575
SYNRG,4,4,0.2492332850812177,0.7113570185144773,0.4768630266064555,0.8570174650910722,0.32857444606423225
OR51A7,4,4,0.24931410054882944,0.6505099080341804,0.5153629038015743,0.8739358690763456,0.3607730577477787
VSNL1,4,4,0.2493163571324445,0.6931503238344899,0.4882152191808681,0.8632060577431945,0.3377075795232023
GON7,4,4,0.24934327370043144,0.6101140867229241,0.5417862358009404,0.8849578834474585,0.38558936877447747
C7orf34,4,4,0.2493861500093466,0.6404361458718321,0.5218890898359021,0.8772906075299718,0.36676887986807744
ZNF580,4,4,0.24954712431777915,0.7127705130827766,0.47598777487556376,0.8565628793142501,0.32830588468678024
IGLON5,4,4,0.24961207261946852,0.5480170191365261,0.583680216848383,0.9016868453449208,0.4311376825368467
RBP1,4,4,0.24973155212543913,0.7590328658967808,0.44783289668722803,0.84581469543144,0.30757420586080125
TCTE3,4,4,0.24995283218433753,0.9469404774723554,0.34366911044682596,0.7831820326660528,0.24318454625065847
SYNPO,4,4,0.25002435444404963,0.5871782174449786,0.5570840201657407,0.8911104968022552,0.40224256673941516
CYB561D1,4,4,0.250054880104776,0.7434791082695517,0.4571916654068132,0.8499671402951811,0.31474831348031096
UGT1A5,4,4,0.2500873863925403,0.749950052415125,0.45328478749208356,0.8481456746099278,0.3119365071324097
GNG2,4,4,0.2502559566266736,0.5033409776835356,0.6147245608293589,0.9108577316110483,0.4716103826822134
RYR3,4,4,0.25029239045909907,0.4685912856495431,0.6393618073750049,0.9167767298864125,0.5074264915584917
TMEM163,4,4,0.25035987074291105,0.5315218336498209,0.5950572153987236,0.904591048462765,0.4462063611356659
MRGPRX4,4,4,0.25036181495737003,0.6410408850673673,0.5214961199435675,0.8771154096698268,0.367843565459848
C17orf82,4,4,0.25036370516223966,0.6169621098283371,0.5372597180170404,0.8839436246890522,0.38272502330742963
CDK19,4,4,0.2504680717073618,0.7732100857806604,0.4393980581556637,0.8411534300273967,0.3025271117553858
CLDN7,4,4,0.2505069785936163,0.7688229801261379,0.4419984048511015,0.8428426414369631,0.3043940200167579
OLR1,4,4,0.2505796049207925,0.5211386562827082,0.6022701837943181,0.9072292094751522,0.4557198160753859
NKX6-3,4,4,0.25062695847972466,0.29687207842085045,0.76656417387235265,0.9468909969814621,0.8067424999177292
H2BFWT,4,4,0.25077781758474027,0.7202329637752419,0.47138157120499613,0.8538206946968433,0.32634867671139217
TRPC4AP,4,4,0.25088068068539915,0.5736929571301193,0.5661755950512903,0.8932899247329793,0.4133989887560683
GAD1,4,4,0.25097908969065513,0.3926216946700976,0.694598913696542,0.9325268869535882,0.609055338497722
THAP8,4,4,0.2510315951292881,0.7409303997688828,0.4587356420714208,0.8502298389952779,0.3171189703885573
UGT1A4,4,4,0.2510355324402754,0.5065680621369058,0.6124579223812425,0.9104411564107343,0.46999695302410116
HTR4,4,4,0.2510645889753957,0.5895023700895331,0.5555243227031584,0.8905366404037639,0.40227410313012457
SERPINA9,4,4,0.2510966706038873,1.0385255328265537,0.29902545452515017,0.7571629483244231,0.22090493424360014
ETFB,4,4,0.25113108761367653,0.528634026024195,0.5970593515753049,0.9052297066964405,0.45008783408351605
NEU3,4,4,0.25133076397101145,0.7337017069800645,0.4631305579404077,0.8511182658549092,0.32077976787481405
DISP1,4,4,0.2513579600774319,0.5076297121649623,0.6117130494968467,0.9104411564107343,0.46959369277437873
PLA2G4C,4,4,0.2515371209033404,0.7087258777533179,0.4784946028643524,0.8577138816325506,0.33289904296975037
UCHL3,4,4,0.2515941734774385,0.6036508248985717,0.5460758144323253,0.8865031309403535,0.3933749800201193
CA5B,4,4,0.25176622290910305,0.5349158820742044,0.592708025457175,0.9042139200645656,0.44579321880231537
ZNF473,4,4,0.2517903249592459,0.4221571169990745,0.6729103399035704,0.9267377951778124,0.5676624548976549
KAT2A,4,4,0.2519156850320484,0.5446988508443814,0.5859606553287279,0.9017652905963666,0.43783855756118445
VIM,4,4,0.25202182913024374,0.4136492696752727,0.6791309847271247,0.929064593233668,0.5800554932287527
FOXF2,4,4,0.2521553716969245,0.5497356893295001,0.5825006741927046,0.9015946033252435,0.4341320859144216
SPRED2,4,4,0.2521851806021418,0.48307390690728313,0.6290432603961855,0.9147066217249158,0.4956293829641163
ABRACL,4,4,0.25221407274923924,0.7333426862356931,0.4633494462086608,0.8511182658549092,0.3220724312502808
AGBL1,4,4,0.25240807564966034,0.3811391804652638,0.7030999758403194,0.9331571800842287,0.631227570490828
BMPR1B,4,4,0.25242697575499334,0.9820815872633843,0.326059655738255,0.7713807534963961,0.23607051916981683
SLC1A7,4,4,0.252454759728581,0.721454099053795,0.4706301719209325,0.8537593995289516,0.32794876280299984
PLA2G2E,4,4,0.25250580172749026,1.220586620187083,0.22224257477968837,0.6877788749618172,0.18545274445055815
SH2B3,4,4,0.2525485819707519,0.49819095680073017,0.618349455791678,0.9118487622824533,0.48096216891424737
LOC100130705,4,4,0.2526514484193817,0.7918126073073459,0.42846995009497213,0.8364073279122466,0.2976016229162219
MAP3K7CL,4,4,0.2527975052543634,0.611471876009801,0.5408872316084815,0.8848571553138527,0.39003383479305276
CPXM1,4,4,0.25280067175548077,0.7571101179033403,0.448983892852158,0.8463782566410194,0.3121861400123579
WDR54,4,4,0.25287411998202236,0.5831514430599356,0.5597913556052008,0.891533387191251,0.40972345706808977
CFAP65,4,4,0.2528904216695021,0.9505179257720641,0.34184914989524057,0.7823670758003552,0.24504050869017605
ZNRF2,4,4,0.2529126439554028,0.4897736125506313,0.6242941050792998,0.9129405685065537,0.49011630202770545
GSAP,4,4,0.2529134473331483,0.7008437154175327,0.4834005531582922,0.8604241732645223,0.33865513676992137
ALG12,4,4,0.2530088315521618,0.5237428016291453,0.6004574414180003,0.9067046048410294,0.45779389029376083
TMEM150B,4,4,0.2530185704864817,0.4854197214833077,0.6273786456848316,0.9139564553883759,0.4948137421318389
TECPR2,4,4,0.2531177763078305,0.8173057974239609,0.41375369452416744,0.8261674011116186,0.28831357671328556
MARCH7,4,4,0.2532367537195704,1.2072446269917008,0.22733794859790926,0.6941070625482173,0.18832808154146416
TIGD4,4,4,0.25324743181290643,0.5817921690123923,0.5607066794594457,0.8915843964332243,0.4113163160847189
MARK1,4,4,0.2534040851410317,0.7912942521138775,0.4287723018030615,0.8364908099913798,0.29869481795576536
LCMT2,4,4,0.2534534129913103,0.5767008049608203,0.564141588566661,0.8923988801309043,0.4153953750784942
C17orf62,4,4,0.2534561080549209,0.6536344651659575,0.5133473340701058,0.8733154395053355,0.36494643692629425
SYT16,4,4,0.25377167405077306,0.951295868212248,0.34145420382732034,0.7823670758003552,0.24567670117367593
SAAL1,4,4,0.25383494309835913,0.5350177381248447,0.5926375915733736,0.9042139200645656,0.4493684573489228
SCARA3,4,4,0.25387492019833613,0.5162249783104274,0.6056972865871795,0.908474632232658,0.46621445567087866
FNIP2,4,4,0.2538815425643844,0.8653474990698901,0.3868480875829793,0.8103712733421178,0.27212657153666014
HCRT,4,4,0.2540025385488736,0.9087561984781385,0.3634788321528199,0.7947851697600639,0.2583429793969521
C20orf24,4,4,0.2540184738523599,0.4729810896667145,0.6362266706417193,0.9157365344471955,0.5101062823584941
NR3C1,4,4,0.2540360676676614,0.7667034299998065,0.44325786384972565,0.8432346856295577,0.3095812812613651
IZUMO3,4,4,0.2541442457016405,0.5528690820233125,0.5803530600011628,0.9015946033252435,0.43500884390454336
LENEP,4,4,0.2541595406631385,0.64193603375199,0.5209147166003033,0.8771010884559011,0.3728833266495558
GLCCI1,4,4,0.25436346664046966,0.7656684762098929,0.44387358872260924,0.8434171278962209,0.3104215813785461
RHOBTB2,4,4,0.2543944712251908,0.9141410707875515,0.360642724026981,0.7938500208811986,0.2571022694994962
ABO,4,4,0.2544564675342258,0.6638026078551075,0.5068166563701655,0.8711083743634173,0.3605564315999567
GRIN1,4,4,0.25480014565962356,0.6074974327189626,0.5435208458718311,0.8856411971926755,0.39578198254598834
ODF4,4,4,0.2551317222126901,0.6850928480408615,0.49328533305261446,0.8653660000582488,0.3498246721661176
TMEM63A,4,4,0.25514724437838715,0.44879546478881033,0.6535792106406804,0.920956904524869,0.5405251769034096
SERPINE2,4,4,0.2552160359844436,0.5334590810678823,0.5937158291400553,0.904591048462765,0.453167460469565
ALDH3B1,4,4,0.2552616394844343,0.4496109115776911,0.652991018865289,0.920806945814687,0.5397690109382431
LSM14A,4,4,0.2553699314790417,0.6010413640294975,0.547812436167046,0.8872416822693628,0.4010687783826841
SRRM5,4,4,0.2554666824883817,0.9098019825272594,0.36292694887175975,0.7943910643364572,0.25951095574336863
GAB3,4,4,0.25547213995204376,0.5427284815839873,0.5873167611489797,0.9024347018120787,0.4456747497448955
OR13H1,4,4,0.25553586181363175,0.4170265310228354,0.6766590018886127,0.9282101783292254,0.5833070435422449
CLEC9A,4,4,0.2555622666210561,0.5935745714306294,0.552796692866852,0.8895460091477345,0.4065831608515559
ADH1B,4,4,0.25558758097606255,0.8062100296779471,0.42012175658472783,0.8308155917439114,0.29537511506454933
NRG4,4,4,0.2556114142490532,0.726403603049568,0.46759138304624104,0.8520425306666799,0.329679970779816
C22orf15,4,4,0.25561527042046706,0.7332384151044696,0.4634130291787767,0.8511182658549092,0.32646437233355535
SLC9A3,4,4,0.2559010088272925,0.812928905895539,0.41625882045916573,0.8279452443911485,0.2931481941725741
ANGPTL8,4,4,0.2560632036704917,0.4980328939688369,0.6184608575961679,0.9118487622824533,0.48781375361364665
ANKRD33B,4,4,0.25609065153591726,0.4996964111233977,0.6172888599078594,0.9111315143577818,0.48620566949723126
FBXO7,4,4,0.2561180268362701,0.6604230520983706,0.5089823830374367,0.8718110488680514,0.36484161686089334
MCHR1,4,4,0.25612960724383743,0.7278390007014626,0.4667121472540493,0.8515770186603002,0.3296656843347391
KCNK9,4,4,0.2561350538253953,0.7561965561552286,0.4495313572675671,0.8469103547181275,0.3167057679201339
RCHY1,4,4,0.2564048049279483,1.3836648337525335,0.16646110618616083,0.6153373047036401,0.16285863498842618
INPP1,4,4,0.2564559271438899,0.5347509219841403,0.592822104187718,0.9042784419265646,0.4542407892206763
TTC22,4,4,0.2565098468654367,0.6629019701316406,0.5073933398722721,0.8711650112269796,0.363979451715773
INTU,4,4,0.2565127061079579,0.49626252098906704,0.6197092053436315,0.9119165022123367,0.4904521333723438
TRIM32,4,4,0.2565870880782616,0.5713399484599945,0.5677692271379812,0.894268460573638,0.42459470847942793
C10orf10,4,4,0.2566414114344241,0.615325384381704,0.5383398568549513,0.8839436246890522,0.3934009128592741
GK,4,4,0.25676828082340236,0.5133110522740029,0.6077337540232519,0.9087549498468678,0.4742684593094334
SLC43A1,4,4,0.25699926412190605,1.173460873603246,0.24061103831004702,0.70670323535003,0.19736318451287668
ADGRB1,4,4,0.25700917895719877,0.7291763862232995,0.4658937738090738,0.8512410260536183,0.33016194938703286
GADD45A,4,4,0.25705578879397567,0.6800026046644204,0.4965028116720368,0.8666912220405945,0.3552127594180318
PRR5L,4,4,0.2570905622023302,0.850812206515442,0.3948736798614956,0.816095390167085,0.28059237269222864
WNT6,4,4,0.25712864006492875,0.618646920191032,0.5361489847724855,0.8833166737353548,0.39195916903184513
SH2D1B,4,4,0.257309847100347,0.5170254400003997,0.6051384000387299,0.9080951527347916,0.47177324244097313
FRMD8,4,4,0.2573181936234119,0.6050861054143584,0.5451217859158268,0.885764591060926,0.40133896089520704
RERGL,4,4,0.25737531272112024,0.3958298710878578,0.6922305388935892,0.9316072177303563,0.6194448197313219
ZNF785,4,4,0.2574052517303961,0.6194251205814048,0.5356363365433838,0.8830099448295406,0.3918708503563055
CLDN25,4,4,0.25766593879874305,0.6221924698230477,0.5338153169129911,0.8817607938253291,0.3904625313012986
ANP32B,4,4,0.2577130840591215,0.6462909988794433,0.5180909160885512,0.8758327996329704,0.37545400646520033
PRDM16,4,4,0.2577860467549235,0.5669301839883265,0.5707616159972515,0.8961834522689214,0.42999390219130895
DIAPH2,4,4,0.25779591118821277,0.6468375815760757,0.5177370666294032,0.8757914985361738,0.37524534456167613
PDE4B,4,4,0.25789369901598197,1.2012982869373448,0.22963551471593355,0.696117936996929,0.19286885098810952
SYT5,4,4,0.25805913153670307,0.7667838318263467,0.44321005084616305,0.8432346856295577,0.3144492586964093
CNGB1,4,4,0.25824782894408393,0.6069549274281871,0.5438808244989881,0.8856411971926755,0.4015077426324904
CALN1,4,4,0.25831063728689196,0.5185182470818485,0.6040967322900542,0.9078127917875531,0.47221186267338594
TRAF6,4,4,0.2583375269437498,0.8158448737730971,0.41458886438525894,0.8266261082282628,0.29481800788810636
KCNJ11,4,4,0.25843944449943523,0.8661781776627879,0.3863924585553271,0.8100349042122641,0.2767282420306427
RSC1A1,4,4,0.25858927288431577,0.501949148224366,0.6157032918696825,0.9108577316110483,0.4886965773548826
PRB2,4,4,0.2585976411315241,0.30119278589962584,0.7632674905857266,0.9456208567538105,0.8203634929141993
CACNG4,4,4,0.2588786704901914,0.8637032359666015,0.3877509355407397,0.8107577804157272,0.27804705596949614
ACRBP,4,4,0.2589750108122961,1.1817930842153257,0.23728781258180326,0.7038270896294737,0.19729883489795422
RND3,4,4,0.2589949124405311,0.8669283288272722,0.3859812805967479,0.8097091665070401,0.27706664960157457
RHOU,4,4,0.259011269236237,0.723595311464642,0.4693142206593761,0.8530673038005379,0.3354233189913466
RGL3,4,4,0.25905953902753975,0.8949594195484085,0.3708087812184892,0.7993710749873211,0.2678521719262657
ASAH2,4,4,0.25908460830133356,0.43302643541000585,0.6649955649760322,0.9239405942247833,0.5692086582684869
GPR83,4,4,0.2591084630899457,0.9160458326905075,0.359642856392711,0.7938500208811986,0.2612803568720281
KIF26B,4,4,0.2591261623796395,0.5643933563977819,0.5724864592289597,0.8968998208920588,0.4342280999900241
SIMC1,4,4,0.2591300729264984,0.5063273373941992,0.6126268749713333,0.9104411564107343,0.48538779023429457
ACSS2,4,4,0.25922707142339585,0.7153131649323344,0.47441555553631476,0.8560606705518965,0.3397728142143171
AGAP1,4,4,0.259321029002673,0.4880447994521579,0.6255181091986204,0.9134710173024269,0.5043534506152746
KCNF1,4,4,0.25937556071217033,0.6965516179201885,0.48608344318146113,0.8617487106508921,0.34954285435917354
KIAA1958,4,4,0.25943476148512695,0.598190148910333,0.549713063798043,0.8878469588578778,0.40945790257196996
LRRC24,4,4,0.2597312848250106,0.6272573905991714,0.5304905290463717,0.8799917967074555,0.3903028060530536
TCIRG1,4,4,0.2597404974386809,0.5328157769785706,0.5941611114169079,0.904591048462765,0.46177227533573195
PIH1D1,4,4,0.2599156330162032,0.6150860399339209,0.5384979008320305,0.8839436246890522,0.39858023174082274
DDI1,4,4,0.25992074466420745,0.5167885915380691,0.6053037447991894,0.9080951527347916,0.47678393567115956
ARHGAP36,4,4,0.25997689451788114,0.3776677589692756,0.7056774215775272,0.933617859501394,0.6562092894125895
ST6GAL2,4,4,0.26000056389049747,0.5460443468097529,0.5850354538991522,0.9016868453449208,0.45074712790707094
SLC39A3,4,4,0.26009530379266615,0.9528234912786898,0.34067950985543216,0.781963188647397,0.2513614827516836
KIF7,4,4,0.2601593441299354,0.9716828980747282,0.3312083273506712,0.7739503968995444,0.24613445107172968
NCS1,4,4,0.26033052850805743,0.44393229414052043,0.6570915353330753,0.9222535463569793,0.5576560540036056
SSC5D,4,4,0.2606792654750749,0.6701167745041972,0.5027833523601657,0.8688696395714147,0.36575438952847483
ZNF527,4,4,0.2607687506672185,0.4981850632396548,0.6183536093833061,0.9118487622824533,0.4966229456780733
RALGDS,4,4,0.2608016323320419,0.6089696710048886,0.5425445421495527,0.8855974331593609,0.40409212810106376
DUOXA2,4,4,0.2608059114199368,0.5405830585703253,0.5887949975662807,0.9033987949333164,0.4568330131421851
BMP7,4,4,0.2609673139595685,0.6321348398079224,0.5272987711474859,0.8798711389985918,0.3890265973104337
ZNF816,4,4,0.2610869571694495,0.9360814858384237,0.349231234637204,0.786290367273003,0.25720413686297106
CYP39A1,4,4,0.26114223310237117,0.737760161127069,0.4606602063667341,0.8507680475685949,0.3313792772463791
PROM1,4,4,0.26118800818746835,0.6164205777945145,0.5376169754973856,0.8839436246890522,0.3996346720632977
BTNL8,4,4,0.2612427898574985,0.6646774493034739,0.5062568203667344,0.8705431046036343,0.3696658126781318
UGT2B15,4,4,0.2613515477681427,0.7630557486919022,0.4454301491166863,0.844533311243986,0.32009977510130866
RFX7,4,4,0.2613716886028355,0.3337706559639497,0.738552627979425,0.9405621254378165,0.7475408756957405
DCC,4,4,0.2614505001432724,0.7314581828850926,0.46449933782605113,0.8511182658549092,0.33476915942994656
C17orf50,4,4,0.2614801851907419,0.6378163480240178,0.5235932364330591,0.8784416818816657,0.38619328779466516
SH3BGRL2,4,4,0.26149941200914084,0.5421159755343377,0.5877386139829957,0.9027925845099248,0.4567184786805039
ACTL6B,4,4,0.26150607084402766,0.8696701547060786,0.384480686849554,0.8088944719515172,0.27881058722871804
H2BFM,4,4,0.2617186526084277,1.024781802681817,0.3054661545840295,0.7611961685221063,0.23364175129954382
LRFN1,4,4,0.26175515024999285,0.903111091938491,0.36646693771465993,0.7962558887337479,0.26801721724772126
B3GLCT,4,4,0.2617927410063308,0.5230738721514878,0.6009228469467043,0.9067046048410294,0.47430818342621667
WNT16,4,4,0.2618072976905553,0.5379032608935082,0.590643837057909,0.9041423270838825,0.460931600912935
MARCKSL1,4,4,0.2619206280346945,0.7537653679104079,0.45099012278553197,0.8478092088836743,0.3249581297679396
GBP4,4,4,0.262363815602074,1.021990776196277,0.30678526602366835,0.7613935071915899,0.23491893296370814
ATG14,4,4,0.2624620716780764,0.9115961509566738,0.36198134933908105,0.7943402100425254,0.266052668010234
PRKCQ,4,4,0.2624835202849777,0.5963652101639879,0.5509312763556302,0.8882544612445162,0.41557817649752504
SP100,4,4,0.26253090809725116,0.44976122842470667,0.6528826170055022,0.9207899541636779,0.5549514989107279
ZC3H12D,4,4,0.26258366126332144,0.43322716404171735,0.664849746411744,0.9239405942247833,0.5766242843515208
