gene,fdr,category
GNL3,0.4157580231916562,1
GNL3L,0.30351944116063617,1
GON4L,0.3847234398858622,1
GOSR2,0.5321031229636176,1
GPI,0.37945182245841985,1
GPKOW,0.4808182060788338,1
GPN1,0.4401993638604548,1
GPN2,0.4884998300588259,1
GPN3,0.4166168983727413,1
GPS1,0.4617943509645729,1
GRB2,0.6899792278582583,1
GRPEL1,0.40257860956802843,1
GRWD1,0.39263175078912393,1
GSPT1,0.2995383040161175,1
GTF2A1,0.45357274771591577,1
GTF2A2,0.3906143137341898,1
GTF2B,0.7403869274653992,1
GTF2E1,0.4420950409349305,1
GTF2E2,0.3560204380615775,1
GTF2H3,0.44961160945600703,1
GTF2H4,0.41752105275175944,1
GTF3C1,0.5260399597715516,1
GTF3C2,0.6265806688842341,1
GTF3C3,0.48711904237608633,1
GTF3C4,0.1742629634713729,1
GTF3C5,0.38474104124367586,1
GTPBP4,0.29702099084157246,1
GTPBP8,0.25414665790401186,1
GUK1,0.6804849149966001,1
H2AFX,0.5959568726521048,1
HARS,0.44509060864187516,1
HARS2,0.41249059115584574,1
HAUS1,0.3952700805989752,1
HAUS3,0.4830721160683248,1
HAUS4,0.18648045523577472,1
HAUS5,0.6168618341990278,1
HAUS8,0.48428915707674286,1
HCFC1,0.7124705493572109,1
HCFC1R1,0.537533752695527,1
HDAC3,0.9999999978564567,1
HEATR1,0.4210929830810343,1
HECTD1,0.332148729287971,1
HGS,0.4537224339871267,1
HINFP,0.42222294570983027,1
HIST1H4A,0.9135213740982671,1
HJURP,0.40195423915047784,1
HM13,0.9999999978564567,1
HMGCR,0.41624685344482626,1
HMGCS1,0.4662203904949058,1
HNRNPA2B1,0.4884998300588259,1
HNRNPH1,0.49793010874075266,1
HNRNPK,0.3571145607877454,1
HNRNPM,0.3995096454471247,1
HNRNPU,0.4649197024087821,1
HSCB,0.7653709330324103,1
HSD17B10,0.5297001464415394,1
HSPA14,0.47685924894917714,1
HSPA5,0.5108898843037017,1
HSPA9,0.3747724949970472,1
HTATSF1,0.4082629358288914,1
HUS1,0.35653821482664666,1
HUWE1,0.5848463091732544,1
HYOU1,0.44714272617618744,1
IARS,0.5511257289874314,1
IARS2,0.4401953733297833,1
IBA57,0.9999999978564567,1
IDH3A,0.3624960960225804,1
IER2,0.7126494690600629,1
IGBP1,0.7441334262077696,1
IKBKAP,0.4776139735205141,1
ILF2,0.33060968035330157,1
ILF3,0.3029020040827828,1
ILK,0.4756806234632112,1
IMMT,0.28356628962704644,1
IMP3,0.4559892388425383,1
IMP4,0.4379213579907618,1
INCENP,0.378499025620164,1
INO80,0.44287709884221726,1
INO80B,0.365787442905344,1
INTS1,0.8109907167008534,1
INTS10,0.6836113965400773,1
INTS2,0.4420950409349305,1
INTS3,0.4966057603592951,1
INTS4,0.4265389483028728,1
INTS5,0.39180411418126737,1
INTS6,0.23281353308108096,1
INTS7,0.5373700347533573,1
INTS8,0.5508670947937448,1
INTS9,0.5826049957249194,1
IPO11,0.352204014282792,1
IPO13,0.47062201820695126,1
IPO7,0.4711666572480874,1
IPO9,0.37941189647081247,1
ISCU,0.7313518161965037,1
ISG20L2,0.4865750633093192,1
ISY1,0.6166210445976136,1
ITGAV,0.4081997826264045,1
ITGB5,0.9793342415784261,1
JUNB,0.7369609134012561,1
KANSL1,0.6522118650701214,1
KANSL2,0.4028107816152723,1
KANSL3,0.4032135559801147,1
KARS,0.4253355352662665,1
KAT2A,0.7803240859964345,1
KAT8,0.4890894493763883,1
KATNB1,0.7248576348443134,1
KCTD10,0.9922209727902382,1
KDM8,0.43045339790443543,1
KDSR,0.6185630895157154,1
KEAP1,0.669266027892023,1
KIAA0100,0.5686506620897978,1
KIAA1429,0.20517986831664964,1
KIAA1524,0.6015096709992503,1
KIF11,0.5541342876246994,1
KIF18A,0.3747724949970472,1
KIF23,0.8256795725641752,1
KIF2C,0.3752039093710576,1
KIN,0.4266193798463659,1
KLF16,0.41624685344482626,1
KNTC1,0.46533796859492516,1
KPNB1,0.4082629358288914,1
KRI1,0.4315341697914074,1
KRR1,0.8200526955841819,1
KTI12,0.7068982486194072,1
LAGE3,0.440248220919127,1
LAMTOR2,0.4521242540472592,1
LARS,0.4558144489840297,1
LARS2,0.4559892388425383,1
LAS1L,0.5157320287548283,1
LEMD2,0.3648076210231349,1
LENG1,0.4995573249426018,1
LENG8,0.3533668358379255,1
LIAS,0.3907571200663794,1
LIN52,0.5539646633158318,1
LIN7C,0.9476472256234939,1
LONP1,0.4662203904949058,1
LRPPRC,0.43993014221071336,1
LRR1,0.26281070218038705,1
LSG1,0.4818589929712307,1
LSM11,0.9589604185188885,1
LSM4,0.4865750633093192,1
LSM7,0.6884891683357142,1
LTV1,0.38474104124367586,1
LUC7L3,0.5969435547873568,1
LYRM4,0.47109531673812843,1
MAD2L2,0.4561544134613543,1
MAK16,0.46735022750681743,1
MALSU1,0.3960917736474993,1
MARS,0.4725442810540557,1
MARS2,0.6629180147854137,1
MASTL,0.9999999978564567,1
MAT2A,0.46238308219343754,1
MAU2,0.9999999978564567,1
MCM10,0.3586688904766355,1
MCM2,0.5370137017269082,1
MCM3,0.5539554805497815,1
MCM3AP,0.41384956104104287,1
MCM4,0.24835344227068923,1
MCM5,0.5767846086053939,1
MCM6,0.3927914288721403,1
MCM7,0.624729533292688,1
MCMBP,0.5098270316201604,1
MDM2,0.8834598519691153,1
MDN1,0.4309473099427618,1
MECR,0.3415688121128915,1
MED1,0.5097816628710572,1
MED11,0.5028606489512093,1
MED12,0.56071423304588,1
MED14,0.7394244852925262,1
MED17,0.6137177659165686,1
MED18,0.5098270316201604,1
MED19,0.9999999978564567,1
MED20,0.8291198151790352,1
MED26,0.9999999978564567,1
MED27,0.5890494957348769,1
MED30,0.4705480073383103,1
MED4,0.49038819545099693,1
MED6,0.47157743456834733,1
MED7,0.42111356436168207,1
MED9,0.41027323841263424,1
MEPCE,0.9414012925152407,1
METAP1,0.20314029542375853,1
METAP2,0.5956081592729762,1
METTL1,0.7653709330324103,1
METTL16,0.3816601444964367,1
METTL17,0.6566952302522447,1
METTL3,0.44344746401352364,1
MFAP1,0.4455978754170621,1
MFN2,0.38695818719003133,1
MGEA5,0.9469078715150167,1
MIPEP,0.4455450345625662,1
MIS18A,0.5360895770491432,1
MIS18BP1,0.43679182879666856,1
MLST8,0.77231772272678,1
MMS19,0.6477400312521054,1
MMS22L,0.1942898228119508,1
MOCS3,0.5812285422840855,1
MORC2,0.9999999978564567,1
MPHOSPH10,0.5539646633158318,1
MPHOSPH8,0.9999999978564567,1
MRGBP,0.6015096709992503,1
MROH6,0.2612614959424563,1
MRPL11,0.4771261778930793,1
MRPL12,0.9295552620648118,1
MRPL13,0.4379693493139922,1
MRPL14,0.6439736944018627,1
MRPL15,0.46533796859492516,1
MRPL16,0.49682014748496384,1
MRPL17,0.5224931087784717,1
MRPL18,0.9658182747707369,1
MRPL19,0.5019943531230362,1
MRPL20,0.9999999978564567,1
MRPL21,0.7752211324050908,1
MRPL22,0.667951371014626,1
MRPL27,0.5767528225115218,1
MRPL28,0.4755179616270306,1
MRPL34,0.4112949194234743,1
MRPL37,0.3959268049412394,1
MRPL38,0.5061930789776173,1
MRPL39,0.4273440199183167,1
MRPL4,0.7123687689602594,1
MRPL40,0.44344746401352364,1
MRPL41,0.5354045991539955,1
MRPL43,0.5526626453440042,1
MRPL44,0.34946527068513317,1
MRPL45,0.6991773510752145,1
MRPL46,0.48428915707674286,1
MRPL47,0.20306839586892483,1
MRPL51,0.345021930836636,1
MRPL53,0.48717086951164223,1
MRPL9,0.3571145607877454,1
MRPS10,0.4178232353987096,1
MRPS11,0.6327392853568833,1
MRPS12,0.5037491947126561,1
MRPS14,0.3903637630467116,1
MRPS15,0.4995573249426018,1
MRPS18A,0.5389377696711689,1
MRPS18B,0.23726389902547393,1
MRPS18C,0.5193497572671354,1
MRPS2,0.39133174094171547,1
MRPS22,0.37156974795828696,1
MRPS23,0.33630871788451094,1
MRPS24,0.4762302004389425,1
MRPS25,0.3921411887540811,1
MRPS26,0.4309473099427618,1
MRPS27,0.7994038853391002,1
MRPS28,0.3063295251537567,1
MRPS30,0.5545396480543948,1
MRPS34,0.30158988268677445,1
MRPS35,0.43679182879666856,1
MRPS5,0.5048425053851724,1
MRPS7,0.5933901278069855,1
MRPS9,0.41546478386821517,1
MRTO4,0.4914349408208873,1
MTHFD1,0.4910600810163439,1
MTIF2,0.4111959696415695,1
MTOR,0.49882818798108075,1
MTPAP,0.39518280792986205,1
MVD,0.4093819706030318,1
MVK,0.4892573016670225,1
MYBBP1A,0.3161109618135673,1
MYBL2,0.42204633541835773,1
MYC,0.14616258598813994,1
N6AMT1,0.41536393909888775,1
NAA15,0.44044147794271066,1
NAA20,0.42219781512961063,1
NAA25,0.6787140690594878,1
NAA30,0.2796257619690887,1
NAA35,0.5814085946687675,1
NAA38,0.23394530844584693,1
NAA50,0.5664595277425845,1
NAE1,0.5179441640408079,1
NAF1,0.667951371014626,1
NAPA,0.7114747582774871,1
NAPG,0.4933247109219566,1
NARFL,0.42477854981772983,1
NARS,0.47254704544910403,1
NARS2,0.7420569935214374,1
NAT10,0.4662203904949058,1
NBAS,0.342749069690121,1
NCAPD2,0.4027431090249186,1
NCAPD3,0.43452198688442417,1
NCAPG,0.6960285116280653,1
NCAPG2,0.6089927316773217,1
NCAPH,0.9097339740197845,1
NCAPH2,0.4292287916059647,1
NCBP1,0.6813084675306618,1
NCBP2,0.6089927316773217,1
NCKAP1,0.791136084622415,1
NCL,0.42295782671897925,1
NDC80,0.39462580140419673,1
NDOR1,0.4615514208663604,1
NDUFA11,0.9999999978564567,1
NDUFA13,0.9999999978564567,1
NDUFA2,0.4461011992511476,1
NDUFAB1,0.5133944297665239,1
NDUFB5,0.7211596745255352,1
NDUFB6,0.30753817984815524,1
NDUFB7,0.8314374724578899,1
NDUFB8,0.36667652497533787,1
NDUFC2,0.36583509113140533,1
NDUFS2,0.4470784536356785,1
NDUFV1,0.23905451732107041,1
NEDD1,0.48370325839386463,1
NELFA,0.37762374602734916,1
NELFB,0.43767203525968046,1
NELFCD,0.41536393909888775,1
NEMF,0.2320114692294843,1
NFS1,0.6100293213085656,1
NGDN,0.43549883666350186,1
NHLRC2,0.9669231169774908,1
NHP2,0.4874564494907565,1
NIP7,0.4197267299884107,1
NKAP,0.4420950409349305,1
NLE1,0.30351944116063617,1
NMT1,0.1938678150483735,1
NOB1,0.2907122861859761,1
NOC2L,0.5019050909607662,1
NOC3L,0.48859970354655036,1
NOC4L,0.4639312022898842,1
NOL10,0.46088123509626416,1
NOL12,0.733295124430597,1
NOL6,0.39133174094171547,1
NOL7,0.4387174662027289,1
NOL8,0.43549883666350186,1
NOL9,0.3843923326895668,1
NOLC1,0.924287416534521,1
NOM1,0.7478390161016547,1
NOP10,0.4246454121351911,1
NOP14,0.36768291739109243,1
NOP16,0.49130545239117296,1
NOP2,0.44672973994731824,1
NOP56,0.4410433786352824,1
NOP58,0.8753237499629754,1
NOP9,0.8932658036732587,1
NPAT,0.39365331196452014,1
NPLOC4,0.5357892406756166,1
NPM3,0.27934694973733204,1
NR2C2AP,0.844179720507114,1
NRBP1,0.271289376133505,1
NRDE2,0.318965786034187,1
NRF1,0.5036681083370985,1
NSA2,0.3936015508245495,1
NSF,0.9999999978564567,1
NSL1,0.5226850274468616,1
NSMCE1,0.37725079725835137,1
NSMCE2,0.9999999978564567,1
NSMCE4A,0.39355925901256167,1
NSRP1,0.44335342448344245,1
NUBP1,0.6053778014319927,1
NUDC,0.45342299360021343,1
NUDCD3,0.5019294851295899,1
NUDT21,0.47395122756051933,1
NUF2,0.4420224243838868,1
NUFIP1,0.40564207779686046,1
NUMA1,0.9303973907810237,1
NUP107,0.4927739573615187,1
NUP133,0.6191338904133832,1
NUP153,0.42933774103581535,1
NUP155,0.30751746042032324,1
NUP160,0.42219781512961063,1
NUP205,0.5831467401810939,1
NUP214,0.4849047460501615,1
NUP43,0.6446860151053223,1
NUP62,0.418372153649707,1
NUP85,0.42054302433066526,1
NUP88,0.2283043923770256,1
NUP93,0.5033163276300721,1
NUP98,0.4215742935854158,1
NVL,0.5999262575084622,1
NXF1,0.7266894493561694,1
