gene,n.sh_sgRNAs.raw,n.sh_sgRNAs.passFilter.3VS1.A375_VS_plasmid,B.3VS1.A375_VS_plasmid,z.3VS1.A375_VS_plasmid,pval.3VS1.A375_VS_plasmid,FDR.3VS1.A375_VS_plasmid,B.sd.3VS1.A375_VS_plasmid
C20orf203,3,3,0.18691097480693078,0.488926318830226,0.6248938619406601,0.9254321370995449,0.3534279179865899
RYR2,3,3,0.18694029597246414,0.4914439146776782,0.6231125108078582,0.9254321370995449,0.3516119231651438
HRAS,3,3,0.18697962295188256,0.5590554675383554,0.576123865655034,0.9192709694195699,0.30762185654730273
IL27,3,3,0.18698030164482946,0.5173175198919927,0.6049345258990464,0.9221981836329914,0.3334889558423924
CCR3,3,3,0.18701234070143666,0.4694795317636468,0.6387269119028796,0.9265644536177,0.36874652178386685
MGLL,3,3,0.1870423207413214,0.632394724799473,0.5271289801148485,0.9109907147883317,0.2703754895972617
ASIC1,3,3,0.18705333719015724,0.6424250337627402,0.5205972498040956,0.9087812783190127,0.26593059849454387
HPCAL1,3,3,0.18709873224650586,0.5954599795743052,0.5515360428485725,0.9146031611192482,0.2881487846379724
NRSN2,3,3,0.18715750991942504,0.5180699872555669,0.6044094394867707,0.9218260082754985,0.3333020323613951
CASS4,3,3,0.1872333886717311,0.6506375365393178,0.5152804935943477,0.9077337979359108,0.26263048603345485
S100A7L2,3,3,0.1872451867609162,0.6870139374208585,0.4920739456122153,0.9017020796627002,0.24788944892254478
FURIN,3,3,0.18727392763486225,0.4837361207229625,0.628573154999486,0.9254653382043665,0.35803980388855666
NFKBIB,3,3,0.18731333434854464,0.8854935516295763,0.3758904959642839,0.8944106620403426,0.18818337999855503
ANKRD30A,3,3,0.18758333408386785,0.6632052497668691,0.507199109708151,0.9053713238720409,0.2578354526493046
ZNF226,3,3,0.1875890816307236,0.4605821334821925,0.6450984323550488,0.9265896217096082,0.37724670528469423
PCDHB16,3,3,0.18763439934117146,0.5247825928667045,0.5997343337238037,0.9209018423124524,0.32971571554517465
USP6NL,3,3,0.18768709096227698,0.5848653715329477,0.5586382443309583,0.9161243385183641,0.2945492203623522
DUOX2,3,3,0.18771319209587636,0.7457633679451329,0.45581037224379684,0.898833031212315,0.22757552075561976
RARA,3,3,0.18771827959305248,0.4465139035041097,0.6552260717175045,0.9286683142827498,0.38974714013655115
LYN,3,3,0.18775632805076123,0.542740657298301,0.5873083767595246,0.9197753056697358,0.3185858580194887
TMEM38B,3,3,0.18782694913466969,0.5808311974405858,0.5613542267406014,0.9165088150099922,0.29691389738828755
HOOK3,3,3,0.18784543892005653,0.8027227068529726,0.4221350255315503,0.8984481999308384,0.2102581416833816
SND1,3,3,0.18784615147403377,0.7898651170987396,0.42960654515801544,0.8985785514748857,0.21399225470674957
MEF2D,3,3,0.18790737438215194,0.9815248292687826,0.3263339963773045,0.8821898353683874,0.1681366278828837
FSTL4,3,3,0.18793604639324316,0.8427051355131349,0.39939337431599736,0.8956937213002666,0.19944420808432484
PPP1R3C,3,3,0.18795151432204082,0.6176053937802755,0.5368354882324583,0.9130575311394429,0.27855723328269094
FXYD1,3,3,0.18802151211395624,0.9966172956457586,0.3189503075001767,0.8795149371053413,0.16533552964862586
WDR64,3,3,0.18804692382525198,0.5080237940817723,0.6114366565882292,0.9235021957645472,0.34175444210389105
HSPA4L,3,3,0.1880975706803529,1.056879693581549,0.2905664971155436,0.8704550459713466,0.15458480201189412
ACOT6,3,3,0.18810084513879857,0.31698517758206046,0.7512548493194401,0.9469755950346953,0.5539243446099028
FZD10,3,3,0.18810581972098558,0.6768759653774463,0.4984846546589736,0.9027659802343347,0.2530050617815851
KRTAP19-4,3,3,0.18820503015989076,0.7776976669400953,0.436747267927194,0.8985785514748857,0.21805013931379205
OR56B1,3,3,0.18829488860635338,0.9339862168662907,0.3503110028556551,0.8900628535363033,0.17821979962307008
MAVS,3,3,0.1883078761876753,0.598919282885036,0.5492267119870046,0.9146031611192482,0.28825233578439874
CAP2,3,3,0.1883273090442269,0.5839734342883545,0.5592381853703996,0.9161243385183641,0.29602700804937015
FAM127B,3,3,0.188351535390089,0.630957354287726,0.5280684088631731,0.9114473276734172,0.2729230739715167
SH3PXD2A,3,3,0.18839175943855477,0.536141394822486,0.5918608331221262,0.9197753056697358,0.32375997627660097
INSC,3,3,0.18839330812980595,1.009619443396383,0.31267765058639824,0.8777868868440034,0.163222105112405
HERC6,3,3,0.18840495710688007,0.49456099604710635,0.6209100401954508,0.9248302879462325,0.3520577368344124
BTNL2,3,3,0.18845865688641603,0.7966897931529111,0.42563121325245745,0.8985785514748857,0.21268749012400734
GAGE2B,3,3,0.18848414469393376,0.7327765836454861,0.46369470551370856,0.898833031212315,0.2328759342612486
ZFYVE27,3,3,0.18849899830449243,0.808090816854907,0.4190383036601975,0.8980750457637721,0.20945946250451686
MPV17L,3,3,0.18864410276414015,0.5380890002635235,0.59051560607615206,0.9197753056697358,0.3229729524934507
TNFRSF10C,3,3,0.18874243608945443,0.784623527951162,0.4326743311469502,0.8985785514748857,0.21657637008877625
RAB3D,3,3,0.18878075473361816,0.8221335464670004,0.4110008947846498,0.8977544311088914,0.20585440967083488
OSR2,3,3,0.18881102602133695,0.5927449349143021,0.5533518643557968,0.915276172688446,0.2921839107758755
GOLGA6B,3,3,0.18897726388412306,0.7071698786057123,0.47946091475943087,0.8991216377036656,0.24257052399971604
SPRTN,3,3,0.18900117141121267,0.6211058002640588,0.5345300131727804,0.91262817349083,0.27844944226749113
GUCA2A,3,3,0.18908786565393093,0.27426491777809586,0.7838810427161211,0.9521154935180473,0.6446931558541393
SERINC3,3,3,0.1891106608230293,0.5132268210813627,0.6077926664151925,0.9230945760599781,0.3400771158131487
KRTAP4-11,3,3,0.189149230763096,0.5151834480454954,0.6064248342521033,0.922211445783904,0.3388069780838054
OSMR,3,3,0.18916404412566692,0.6446003104585873,0.5191862336447824,0.9085638895656171,0.2679710566354221
ARL6IP6,3,3,0.18918210382937586,0.5845996116960381,0.5588169688524369,0.9161243385183641,0.297036880000163
KRTAP1-1,3,3,0.18923614541328077,0.7591373767155978,0.4477703824621643,0.898833031212315,0.22505934164079097
ZNF806,3,3,0.1892385998751572,0.7640263771749692,0.4448515239219116,0.898833031212315,0.22350422596207023
TNRC6B,3,3,0.18924552753146728,0.5767136624510629,0.5641329014631535,0.9173872295478558,0.30139290359350224
PRAMEF8,3,3,0.1892993209567748,0.749345031652101,0.4536492726014974,0.898833031212315,0.22831503770210848
MYT1L,3,3,0.18930144039074545,0.6175867699058909,0.5368477678467641,0.9130575311394429,0.280566831433527
SLC19A1,3,3,0.18930196929404744,0.6208603910118113,0.534691484224062,0.91262817349083,0.2790088096586244
RASGRF1,3,3,0.18933990436438763,0.359760740810603,0.7190260643648476,0.9390013113702969,0.49029096297331937
POU6F1,3,3,0.1893532651522855,0.7864725915759195,0.4315906701963646,0.8985785514748857,0.21672179695100713
IER2,3,3,0.18940823580137725,0.4025793206175463,0.6872577250408518,0.9335615780972131,0.43730762723053435
ANKRD45,3,3,0.18941220657008304,0.8249263228969569,0.40941342089637905,0.8977544311088914,0.20577643297906
ZNF177,3,3,0.18948343205276721,0.6586101523114253,0.5101461418838426,0.9061699209813757,0.2623764309451223
ZNF30,3,3,0.1894896060963371,0.497585864239369,0.6187759691305029,0.9242326923775182,0.35185827694858596
FIZ1,3,3,0.1895191541646673,0.5485950501134965,0.5832833835280786,0.9197753056697358,0.3180030672770561
DYRK3,3,3,0.1895516761537162,0.7960418583599226,0.4260077062468687,0.8985785514748857,0.21411082836642692
CEP295NL,3,3,0.1895953137709153,0.737628786638872,0.4607400574956148,0.898833031212315,0.23259056693066668
ATP2C2,3,3,0.18961945899472007,0.7578593611888577,0.4485351810495628,0.898833031212315,0.22592651713767775
PI3,3,3,0.1896872426169798,0.9171309245790203,0.35907403785785574,0.8900906677683493,0.18324610427910232
ZNF414,3,3,0.18971217892123377,0.7512418339423219,0.45250712776828944,0.898833031212315,0.2281893060242723
RNF225,3,3,0.18972523864926732,0.950228998206976,0.3419959071370248,0.8864406327082012,0.17611729277287766
TRHR,3,3,0.1897338024461681,0.4438120429433745,0.6571784807265411,0.9291222858592159,0.39639648579980286
ICOS,3,3,0.18975042582173168,1.0325145529997415,0.3018311337135664,0.8754357648264826,0.16021137438027233
PCDHB5,3,3,0.18982004633865454,0.3970802437479345,0.691308288097111,0.9345308258872018,0.4444637407886752
PHGDH,3,3,0.18982887778527288,0.8916433189930543,0.37258414339946083,0.8935447249401247,0.1892475264870257
TRAF6,3,3,0.1899300278598529,1.0468688062635731,0.29516009057035564,0.8715898272786481,0.1578235614523005
CD163,3,3,0.18993130801649105,0.5390640549523222,0.5898426568776298,0.9197753056697358,0.3245647190080656
KLRC1,3,3,0.1899411725012379,0.718443640438318,0.47248378677742203,0.898833031212315,0.23970987292548707
ZNF324B,3,3,0.18998292457562738,0.7803838844572527,0.4351649507497104,0.8985785514748857,0.219287254303877
ASCL3,3,3,0.18999591854119227,0.6738780454777861,0.5003888510457326,0.9031956165949141,0.2567573671228977
SCAND1,3,3,0.19013826294199668,0.6860722361614418,0.49266755767479986,0.9019591594641567,0.2520880069027211
NLRP12,3,3,0.19016097802627474,0.8642326769515926,0.38746008485324085,0.8952185157496744,0.19626419766943887
PHIP,3,3,0.19017010795789577,0.4235742821079218,0.6718763144911082,0.9311258929822911,0.4168002127186853
SAP30L,3,3,0.19024630132062184,0.6488979030083762,0.5164043702475536,0.9077443269165973,0.26761464035275795
MT1M,3,3,0.1902687528908992,0.605563031198168,0.544804957417055,0.9141338721657285,0.2878968411278639
SFT2D1,3,3,0.19029738545089214,0.7793281881728321,0.43578641396605955,0.8985785514748857,0.2199734337265267
PRF1,3,3,0.1903684555596075,0.7167642416651492,0.4735195791782931,0.898833031212315,0.24085301049834545
PGA5,3,3,0.19038069391380236,0.8327471321307419,0.40498735681052683,0.8969238332362985,0.20469736660170865
TYRP1,3,3,0.19041733095742766,0.7102160425634568,0.47757017401799795,0.898833031212315,0.243296515300005
ERC2,3,3,0.19045009410796696,0.720625468640342,0.47113997966502075,0.898833031212315,0.23957130771078208
KRTAP3-3,3,3,0.19045318072588455,0.719967862530963,0.47154478290813023,0.898833031212315,0.23981005731550814
NT5C1B,3,3,0.1904584280980379,0.8599942707059449,0.389792200707367,0.8952185157496744,0.19764288432474073
SULT1C4,3,3,0.1904643178118021,0.8120139846099682,0.4167836070811721,0.8979498964731943,0.2105257386303274
DEFB121,3,3,0.19046494131519012,0.5918966571742098,0.5539197924244692,0.9153529413464164,0.2951865503535969
THBD,3,3,0.19047377094365198,0.8660630021895455,0.3864556129873488,0.8952185157496744,0.19612728592402906
CLINT1,3,3,0.1904794074132949,0.7466561801956655,0.45527112701780126,0.898833031212315,0.23063129353618017
HIST1H2AM,3,3,0.19048296990821903,0.7398962038607398,0.4593629780209924,0.898833031212315,0.2329082371739428
OPHN1,3,3,0.1906315857279003,0.8183226236351699,0.4131729911462738,0.8977682973855106,0.20893349446833037
OR11H1,3,3,0.1906401730364937,0.9810989926103711,0.3265439271779298,0.8821898353683874,0.17066618776995837
ARF3,3,3,0.19086612865080785,0.6965964285792133,0.48605539154424154,0.9004655499919718,0.24897433499064697
ATP1A2,3,3,0.19091862176668703,0.5652553556484183,0.5719000899552488,0.9192709694195699,0.3105055716815156
FOXF1,3,3,0.19098183795303217,0.8421089249510602,0.39972698601456114,0.8956937213002666,0.2028345013244927
CGB2,3,3,0.19105898122670947,0.5419978444170392,0.5878199908441215,0.9197753056697358,0.3246524245586091
IRGM,3,3,0.19115623082067815,0.7686723057366973,0.44208786947871015,0.898833031212315,0.22429138148865835
ATN1,3,3,0.19119575854292709,0.197043474760141,0.8437935166997657,0.9646708940467132,0.9096429827256297
FBXO36,3,3,0.1912024625632169,0.7546949708675494,0.4504320247572893,0.898833031212315,0.22884533435143148
KCNJ9,3,3,0.19121228445121108,0.9083795392992998,0.3636777320370456,0.8908185962504632,0.18671217871687568
C3orf79,3,3,0.1912720919329656,0.8672701187217414,0.38579402503600824,0.8952185157496744,0.19664584340647795
LCE6A,3,3,0.1912913406504319,0.8487479001355148,0.3960215863114524,0.8956937213002666,0.20141304540409377
VN1R2,3,3,0.19140591902720872,0.6805622058842142,0.49614854817171533,0.9023870243395925,0.25595905884208775
FBXW2,3,3,0.1914106906854919,0.5018721180615358,0.6157574792787026,0.9237407495170736,0.3522845464596889
IGF2,3,3,0.19146217515950226,0.6687386392841044,0.5036622148541559,0.9040386949336972,0.26085403677507735
SLC22A13,3,3,0.19149641957157315,0.576280065581842,0.5644258947083113,0.9174712332872584,0.30521784064259505
ABCB11,3,3,0.19150612659102048,0.7969144974440477,0.42550069056088874,0.8985785514748857,0.2160603215447485
TRAM1L1,3,3,0.19159791241175167,0.4703797442978076,0.6380837332211686,0.9265644536177,0.37704297868701003
ADAM33,3,3,0.19160477833923648,0.9030725198489873,0.3664874075056175,0.8914921280496979,0.1883243015537578
TMEM63A,3,3,0.19160920181769614,0.6039753905001207,0.5458600038287579,0.9144689564792003,0.29072637166559895
RCN1,3,3,0.19165257947843536,0.8415995909654134,0.4000121183222827,0.8956937213002666,0.20368248659853147
DLG1,3,3,0.19175385704643574,0.6499709494880308,0.5157109868136969,0.9077443269165973,0.26926357191239814
UNKL,3,3,0.19179448116048364,0.6218124393257288,0.534065205863827,0.91262817349083,0.28222621449055063
DCN,3,3,0.19181728881975463,0.491979982369115,0.6227334946787437,0.9254321370995449,0.36037857170408616
PLEKHH1,3,3,0.19186973606780705,0.5129827484982331,0.6079633883359375,0.923114392090471,0.3452089608784351
NDUFV3,3,3,0.19189825497790794,0.7835642931521768,0.4332958144454713,0.8985785514748857,0.22052121362335625
ELL3,3,3,0.19190781468520365,0.7290883999666203,0.4659475898861025,0.898833031212315,0.23839618751891642
MLLT11,3,3,0.1919208170281364,0.521492196074714,0.6020239405608023,0.921073560162249,0.3394574974437028
VIT,3,3,0.19192458971288082,0.7092754880595602,0.47815353647452574,0.898833031212315,0.24557066440844522
ZBTB3,3,3,0.19193000128071763,0.6739939470391982,0.5003151619372977,0.9031956165949141,0.2593235993576975
LY6G5C,3,3,0.1919423137755248,0.9876028717903629,0.32334717928502993,0.8812539651180409,0.17054319541930735
ZFP36,3,3,0.1920584829463311,0.5546158315579469,0.5791574579619635,0.9192709694195699,0.3186173250536128
TTC30A,3,3,0.19212844801190593,0.6549226134024895,0.5125175799676072,0.906857104158459,0.26762810091827754
ELOVL2,3,3,0.1921593778925353,0.6737166424689882,0.5004914791292648,0.9031956165949141,0.2597472218514481
ATP9A,3,3,0.19228920651541725,0.791594891626326,0.42859692649329545,0.8985785514748857,0.21853265813646747
LCE3A,3,3,0.19233126140956455,0.5625529704853698,0.5737393241087161,0.9192709694195699,0.31437279630661885
CHCHD6,3,3,0.19234391633811465,0.8849373171412523,0.3761904398497941,0.8945489846722139,0.1933723816605518
RETREG1,3,3,0.19239646128275878,0.5009699117081607,0.6163922985662964,0.9239211220543023,0.3547589441641336
ZFP2,3,3,0.1924290797668226,0.8106538982641743,0.41756445523453195,0.8979498964731943,0.21308770027698726
OR10A6,3,3,0.1924621585397934,0.5021853181521099,0.6155371695353025,0.9236810916205322,0.3539910420446581
NPDC1,3,3,0.19248262507157765,0.6318943695855468,0.5274559027492497,0.9110222441626719,0.2784723176890428
DDC,3,3,0.19257282556379993,0.8556471781074703,0.39219296584823005,0.8956937213002666,0.2009590567890567
GRAMD1B,3,3,0.19258134203251429,0.6439897745164409,0.5195820648031192,0.9087516761359877,0.2730857715490548
IL18BP,3,3,0.19259167848323497,1.0578877085948704,0.2901066395279421,0.8704550459713466,0.1581030109118787
PSG2,3,3,0.19260291634454166,0.9105696135434335,0.362522187082387,0.8904688948792355,0.18756430675999317
TRPC5,3,3,0.19268177531662406,1.035107247735677,0.3006188281740688,0.8754019416781538,0.16221610866847286
GNG2,3,3,0.1927456187007817,0.5630626937956019,0.5733921937574264,0.9192709694195699,0.31475222581330387
HNRNPUL2,3,3,0.19276742235044353,0.7216878052710505,0.4704864412551789,0.898833031212315,0.24210318161683567
ASB3,3,3,0.19281927963759957,0.7004767983148613,0.4836295898441519,0.9004563535837224,0.2500331568169751
STIM1,3,3,0.19288671202228977,0.7404225474591823,0.45904364167614026,0.898833031212315,0.2356667124502317
PLSCR5,3,3,0.19292215770738164,0.7094348574980255,0.47805466297152455,0.898833031212315,0.24678767861886827
AKT1S1,3,3,0.1929958964161476,0.6028872313696756,0.5465837108319818,0.9144913367739471,0.2933859564803414
COLEC11,3,3,0.19303797696163663,0.300702339856724,0.7636414843742746,0.9481660274371607,0.5996636602259541
COL28A1,3,3,0.19304212272621013,0.6859749341462087,0.4927289149756889,0.9019591594641567,0.2559766974778444
AKAP14,3,3,0.19307180036143487,0.8324798445721637,0.4051381502746422,0.8970475411704966,0.20766407055107722
FTHL17,3,3,0.19311657630313733,0.5227194269514989,0.6011695170773442,0.9209018423124524,0.34074001646854396
C5orf47,3,3,0.19331035929851378,0.6508362446314001,0.5151522006508779,0.9077337979359108,0.2710668766123315
PGLYRP2,3,3,0.1933390518092715,0.8406381535661107,0.40055067762324603,0.8956937213002666,0.2057334967829701
SELENON,3,3,0.19339170755991572,0.9593134928918803,0.3374008400433511,0.8849847473813407,0.17759958295784417
ABCB1,3,3,0.19340368917466869,0.598288278787545,0.5496475961925588,0.9146031611192482,0.29638070223301444
TRAP1,3,3,0.1934470272162923,0.8034508062622194,0.4217142194724716,0.8983054209261765,0.21631390296724454
EEF1AKMT3,3,3,0.1935156019483669,0.5342060877510627,0.5931989577154481,0.9202825952887154,0.3338187120158894
LAMC1,3,3,0.19357584360603797,0.7810526929832867,0.434771503924103,0.8985785514748857,0.2232265219785791
RNF130,3,3,0.1935769055386502,0.8507720791184853,0.39489597445775954,0.8956937213002666,0.20328481137975282
STOM,3,3,0.1936710815892633,0.6378091642436382,0.5235979133160065,0.9090928615553677,0.27744682691256295
GZMB,3,3,0.19367153165690512,0.8985346098396249,0.3689006022990666,0.892572447627037,0.19142883681671413
SLC7A3,3,3,0.1937772638544168,1.0497230601333027,0.29384545832327064,0.8715898272786481,0.16051317942878587
LGALS3,3,3,0.19379058978436767,0.8629151846488586,0.38818410129378367,0.8952185157496744,0.20034816591007584
SLC6A13,3,3,0.1938044032845982,0.8671149280044387,0.3858790421013939,0.8952185157496744,0.1992887839267684
NPBWR2,3,3,0.1940027828740697,0.9534688561858087,0.3403525685254422,0.8858260349805546,0.17939671335649107
RYR1,3,3,0.19400677134098646,0.6462425217081187,0.5181223055206017,0.9080918881552505,0.2740920398077876
POMC,3,3,0.1940548270186808,0.708437443503564,0.4786736469057517,0.898833031212315,0.24861090431916602
NRK,3,3,0.19406817220821426,0.7114356976214455,0.47681428446900487,0.898833031212315,0.24750581452543402
GYPE,3,3,0.19409052385438177,0.41230705752487906,0.6801143764062085,0.9324987608629739,0.4373041604159496
FOXS1,3,3,0.1941315192280456,0.7885617341236068,0.4303682035548094,0.8985785514748857,0.221550332591543
CLP1,3,3,0.19413315146639726,0.44938483501556836,0.6531540690750903,0.9280442436932852,0.4004191066160513
PLEKHN1,3,3,0.19416964356655553,0.4563457564556641,0.6481413654721919,0.9273854168076703,0.3942120850289831
SQOR,3,3,0.19420830227437633,0.8807796396612309,0.3784371018570812,0.8949275245670769,0.19627119613116017
UBE2B,3,3,0.19422590523792707,0.3903355282397453,0.6962884550071342,0.9345520232110168,0.462809295185124
MAPK1IP1L,3,3,0.19427214930099398,0.6518486890973212,0.5144987885184137,0.9077337979359108,0.2719671864243403
MCOLN1,3,3,0.19432027063158389,0.5777736884913073,0.5634169214594561,0.9173872295478558,0.30888067344814235
ADAT1,3,3,0.1943845738475233,0.728485871803839,0.466316214088358,0.898833031212315,0.2416876429515967
CLTA,3,3,0.19443517683767325,0.7001123866185441,0.48385712087962623,0.9004655499919718,0.2522688436373849
OR13A1,3,3,0.19450501299060846,0.7871775746053862,0.43117792290737156,0.8985785514748857,0.22240129327443928
LAD1,3,3,0.19457555872095655,0.814762563631947,0.41520823362776016,0.8979498964731943,0.2142764145824452
PRDM5,3,3,0.1945785007835479,0.5062739934707906,0.6126643171760344,0.9236810916205322,0.3548910716681452
FOXH1,3,3,0.19459173380896438,0.772040855341016,0.4400902302618153,0.898833031212315,0.22724262964771882
MPEG1,3,3,0.19463533712702916,0.7175342025869074,0.47304454018369485,0.898833031212315,0.2459680191254819
IDH2,3,3,0.1947357271309757,0.6164948737114027,0.5375679542129906,0.913088387732044,0.28915962570815495
SGPP2,3,3,0.19481693660728056,0.5629435532706791,0.5734733215880485,0.9192709694195699,0.31820499253328566
TSPYL4,3,3,0.19485541415574856,0.5574222338576579,0.577238978009756,0.9192709694195699,0.3215595782419785
F8,3,3,0.19490531641917652,0.8403084518655979,0.40073546378378744,0.8956937213002666,0.20748972815340092
ZNF534,3,3,0.19492082467191768,0.9657054406837591,0.3341915962661075,0.8849847473813407,0.17766201342437993
SLC2A2,3,3,0.19492305411348138,0.40571771654799804,0.6849500233028223,0.9333638290331562,0.44648021693194256
BEST3,3,3,0.19498253535748494,0.7161286576605217,0.47391190989536625,0.898833031212315,0.24692553798530142
PALMD,3,3,0.19502331480103244,0.8435693500430506,0.3989100975665548,0.8956937213002666,0.20673198766227702
TIMP4,3,3,0.1950969369514199,0.6816166190473741,0.49548140353014636,0.9023870243395925,0.26046495380666235
ZNF776,3,3,0.1951085626042385,0.6389395312220338,0.5228622700336577,0.9090928615553677,0.2789833266402951
TMEM86B,3,3,0.19512112167024823,0.6529431132152302,0.513792953167031,0.9073734573423323,0.2726704459471264
GGA3,3,3,0.1951388445072926,0.5435409364632816,0.5867574134109393,0.9197753056697358,0.33060492520467455
HTR3E,3,3,0.19514632322568012,0.5854632323737776,0.5582362821420919,0.9161243385183641,0.30592771657651613
HGC6.3,3,3,0.19516409457677358,0.6641936976026162,0.5065663466736416,0.9050856404877072,0.26783134131718395
SEMG2,3,3,0.19516439482282308,0.6366907625594992,0.5243262917469056,0.9094739110998643,0.28010527995495116
ABCA9,3,3,0.19517749316973818,0.24834595493115222,0.8038667455388805,0.9550623411261211,0.7355972218089623
PSKH1,3,3,0.19525700839089347,0.3088845961639846,0.7574093147115363,0.9469992794874579,0.5902851454103224
CDC42EP2,3,3,0.19539269927818217,0.7298525992795326,0.46548028884997,0.898833031212315,0.24245201327829585
IKBKG,3,3,0.19539923324672795,0.9185014371273119,0.35835640691064985,0.8900628535363033,0.18844855290183496
ALDH3A2,3,3,0.19543476588242406,0.9159532674241058,0.3596914064336456,0.8900906677683493,0.18907040057882674
GOLPH3L,3,3,0.1954573563541436,0.5676874957815862,0.5702471836676926,0.9192709694195699,0.3164642516659533
NR1D1,3,3,0.19546468342644988,0.5953525084504496,0.5516078638222233,0.9146031611192482,0.30109014227584047
AQP10,3,3,0.19560237565253386,0.6916958779484395,0.4891283361603639,0.9004655499919718,0.2570835223920973
GADL1,3,3,0.19564087859226936,0.6989235449960316,0.48459981227618104,0.9004655499919718,0.2542947661065354
MTFR1L,3,3,0.19566780763545852,0.7365086716640529,0.46142119219486133,0.898833031212315,0.24043326981503255
E2F7,3,3,0.19568709893017003,0.5184530933723134,0.60414217917101,0.9216240637692723,0.3482248880562774
OLR1,3,3,0.19568762346261198,0.6128120028713211,0.540000653451835,0.9136340039668992,0.2924123003360051
CYP4Z1,3,3,0.19569306600746417,0.4877885480802239,0.6256996238164245,0.9254321370995449,0.37092576002583555
PRAMEF11,2,2,0.19570753624045367,0.500616668070852,0.616640929522484,0.9239211220543023,0.3334037215940353
AMY2A,3,2,0.19572079210240229,0.5836828815336194,0.5594336864976965,0.9161243385183641,0.2820016271625108
CLMN,3,3,0.1958167793226144,0.3402225867836127,0.7336889098805072,0.9417823610136522,0.5366917428260103
TCTEX1D1,3,3,0.195908606009867,1.169129978940901,0.24235126709533053,0.8508213841198405,0.14292629112167962
PTPRK,3,3,0.195930567499971,0.6094387836581938,0.5422336373716755,0.9136340039668992,0.294481046558338
IKBIP,3,3,0.19595860116300293,0.6825363991432415,0.4948998348569564,0.9023870243395925,0.26123967316644925
YOD1,3,3,0.19602011473873537,0.8317688649559631,0.4055394212428023,0.8974784340752926,0.21103319285427233
PPARGC1A,3,3,0.19606317036547105,0.6966311199271984,0.4860336752342586,0.9004655499919718,0.2557399812723573
SPINK1,3,3,0.19610418709570726,0.5432439864222635,0.5869618248608186,0.9197753056697358,0.33242952947375626
MAP4K2,3,3,0.19611404194622614,1.1769379409614318,0.23922027708489926,0.8490383835653859,0.14193688233144527
NFIA,3,3,0.196186272270876,0.9188289255973701,0.3581850602709379,0.8900628535363033,0.18913201529964377
PCK1,3,3,0.19619103443890237,0.6025088129509163,0.5468354986402089,0.9144913367739471,0.2984399695143228
CAPRIN2,3,3,0.19623903214007654,1.0184577866819298,0.3084604521458769,0.8763757856320914,0.16832648422970548
AZU1,3,3,0.196268486843657,0.7113187215968552,0.4768867527436991,0.898833031212315,0.25035610141716313
LOC730183,3,3,0.19638865683545878,0.6023734285588066,0.5469255931363165,0.9144913367739471,0.2988111495258143
ZIC4,3,3,0.19639929560070726,0.4188141994900688,0.6753519265698962,0.9322837741707977,0.4354668037544703
SOS1,3,3,0.1964303606072683,0.5568084216051923,0.5776583293108108,0.9192709694195699,0.32453151436788996
NKPD1,3,3,0.19645814632643419,0.7499439510422736,0.45328846234165227,0.898833031212315,0.23674506767814255
CTAGE1,3,3,0.19646289312639184,0.6991458833606269,0.48446086642924324,0.9004655499919718,0.2552764176652383
DMKN,3,3,0.19646719137277793,0.4158912188785094,0.6774896053635493,0.9323889549649247,0.43875349128148405
EEF1B2,3,3,0.19650468250918438,0.8235214681763163,0.4102115140150786,0.8977544311088914,0.21388104731863347
MC1R,3,3,0.19652224338005458,0.5047785235039685,0.6137144017373312,0.9236810916205322,0.3595361448273056
C5orf64,3,3,0.1965360352466504,0.6428423169026579,0.5203264216216325,0.9087812783190127,0.2792200891688918
NARF,3,3,0.19654424725248026,1.0750648152279694,0.2823457107493661,0.8680454392601428,0.15834925795050156
SLC39A11,3,3,0.19664770739352805,0.6938758861266455,0.4877600471887325,0.9004655499919718,0.2575905364939026
OR6K2,3,3,0.19667088525917054,0.5300253254192245,0.5960943718968479,0.9207025707612319,0.34204411358117437
TMBIM6,3,3,0.19674540078128544,0.6778207111114265,0.4978853775752752,0.902439157910335,0.26423276468262663
HS3ST1,3,3,0.1967702873215524,0.6731283466807685,0.5008656413968922,0.9031956165949141,0.2662272333383712
SFTPC,3,3,0.19677261668072157,0.9970772987000043,0.3187269911203782,0.879442645377852,0.1729395133583344
KIAA1614,3,3,0.1967912143355139,0.9256046010959601,0.3546515013766132,0.8900628535363033,0.1881580644837897
PTPN3,3,3,0.1969591846987731,0.8369479041518632,0.4026218517433028,0.8956937213002666,0.21060255155788607
AGTR1,3,3,0.19696381968125934,0.40833482376898755,0.6830278762640714,0.9330777771072579,0.4481966721898682
TULP4,3,3,0.19704647070369205,0.6216802673809333,0.534152129333271,0.91262817349083,0.290019528085098
ZNF786,3,3,0.19707925725541597,0.9241646279943538,0.35540060893263836,0.8900628535363033,0.18876306539506071
CCER1,3,3,0.1970864355272805,0.4616524101829178,0.6443306037533127,0.9265644536177,0.3954000498792797
KCNH4,3,3,0.19714170918790966,0.8192449416459241,0.4126466785780307,0.8977682973855106,0.21580221901700655
FBXO44,3,3,0.19715063169832706,1.063476181182505,0.28756606124475764,0.8701254203458637,0.16085703861547493
LINC01750,3,3,0.19715777491961192,0.6207052310417277,0.5347935869728452,0.91262817349083,0.2906639139075402
NBEA,3,3,0.1972340454160407,0.9476604919898404,0.34330231991911164,0.8876354141238709,0.18364795901192388
