gene,fdr
OGDH,0.07210765027322404
NEDD1,0.07210765027322404
TAF5,0.07210765027322404
SPATA5L1,0.0724449797023004
SHANK1,0.0724449797023004
ASH2L,0.0724449797023004
DCAF1,0.0724449797023004
COPS6,0.0724449797023004
U2AF1L5,0.0724449797023004
TNPO3,0.0724449797023004
MTOR,0.07301264507422403
PSMB7,0.07301264507422403
ZNRD1,0.07367641509433961
COA5,0.07373173387096774
ZNF574,0.07373173387096774
GOSR2,0.07388579865771812
C12orf60,0.07394033467202141
YLPM1,0.07394033467202141
SRPRB,0.07484955882352941
C10orf111,0.07505258322237017
CCT6B,0.07505258322237017
SDAD1,0.07505258322237017
HNRNPC,0.07580034165571616
TINF2,0.07580034165571616
HAX1,0.07580034165571616
BUD13,0.07580034165571616
EIF4A3,0.07580034165571616
POLA1,0.07580034165571616
ANAPC5,0.07580034165571616
RTCB,0.07580034165571616
ARIH1,0.07580034165571616
NLRP13,0.07580034165571616
RARS,0.07594825459317585
SKA2,0.07683697247706422
DENR,0.07698314136125654
ZC3H18,0.07727433420365536
LARS2,0.07727433420365536
PSMG3,0.0776651368970013
EIF6,0.07780946614583334
DUS4L,0.07858663636363636
PHAX,0.07858663636363636
WDR48,0.07872920881971465
SDHB,0.07887141191709844
ERAL1,0.0790132470892626
CARS,0.07975423076923077
EIF3D,0.07975423076923077
CFAP57,0.07975423076923077
URM1,0.07975423076923077
AFG3L2,0.07975423076923077
PSMD14,0.07975423076923077
METTL3,0.07975423076923077
DYNLRB1,0.0798282142857143
VPS18,0.0798282142857143
DYNC1I2,0.0798282142857143
SF3B4,0.0798282142857143
MCM3AP,0.0802068025477707
TRMT6,0.08034459287531807
MRPS21,0.08120062261753493
URB1,0.08195048162230673
CDC7,0.08195048162230673
SEC62,0.0820853670886076
PLEKHG1,0.0821160984848485
SS18,0.0821160984848485
SMC2,0.08291605263157895
SF3B5,0.08291605263157895
KIF14,0.08291605263157895
NKAP,0.08291605263157895
PSMD4,0.08291605263157895
UBE2I,0.08291605263157895
NGLY1,0.08328414267834794
LAMTOR3,0.083415675
PDCD7,0.08354687890137329
ZNF207,0.08357354919053549
BMS1,0.08357354919053549
RFC2,0.08373024813895781
NELFA,0.08373024813895781
CDC25B,0.08373024813895781
APEX1,0.0838336855036855
RPL7A,0.0838336855036855
MED8,0.0838336855036855
THG1L,0.0838336855036855
BCS1L,0.0838336855036855
KAT8,0.0838336855036855
NAE1,0.0838336855036855
DNM2,0.0838336855036855
DLST,0.08426695493300852
ANAPC4,0.08426695493300852
GON4L,0.08426695493300852
RPS29,0.08426695493300852
MRPL33,0.08426695493300852
TAF4,0.08426695493300852
SLBP,0.08426695493300852
BRK1,0.08429122721749696
PDPK1,0.08429122721749696
RPL36,0.08562442168674698
PEA15,0.08562442168674698
HYPK,0.08562442168674698
UFD1,0.08562442168674698
GRWD1,0.08562442168674698
DHX33,0.08562442168674698
MRPL39,0.08562442168674698
SEL1L,0.08574823104693141
DDRGK1,0.08609831730769231
MYCBP2,0.08634390887290168
POLR3F,0.08634390887290168
CFAP61,0.0864662634730539
OIP5,0.08671009557945042
DIS3,0.08671009557945042
NDUFB6,0.0869527651966627
PSMD6,0.0869527651966627
HAUS6,0.08719428061831153
ALG14,0.08719428061831153
SYF2,0.08865790973871733
EIF3H,0.08899997627520759
C18orf21,0.08911787914691942
CDC23,0.08945859171597632
TRAPPC8,0.08969247933884297
USP22,0.08969247933884297
PRPF6,0.08993544065804937
CCDC86,0.08993544065804937
CHMP2A,0.08993544065804937
DCTN6,0.08993544065804937
DDX54,0.09027239436619719
OSTC,0.09060855803048067
COPS3,0.09072319672131147
POLR1C,0.09083756725146198
LIG3,0.09117189252336448
LYRM4,0.09150543757292881
NUP37,0.09183820512820512
HNRNPDL,0.0919507450523865
POLE4,0.09250141860465115
BTF3,0.0926129268292683
C14orf166,0.09272417633410673
PNO1,0.09283516801853997
RRS1,0.09316408564814815
HNRNPM,0.09360196304849885
RPL23A,0.09360196304849885
RPL10,0.09382064516129032
PTPN1,0.09382064516129032
SPC24,0.09392960874568469
TIMP1,0.09403832183908047
SNAPC2,0.0951197247706422
BUB1,0.0951197247706422
SGO1,0.09533343249427918
YTHDF2,0.09533343249427918
MRPL13,0.09543992
CDS2,0.09576135844748858
PTPN23,0.09597263097949887
IMMT,0.09597263097949887
DIMT1,0.09650682593856653
MTERF3,0.096611375
PISD,0.09799952326901248
TIMM9,0.09820453001132502
VEZF1,0.09820453001132502
PSMB3,0.09830668552036201
RRM1,0.09901535353535354
ELAVL1,0.09901535353535354
ATXN7L3,0.09901535353535354
TRAPPC4,0.09901535353535354
TFB1M,0.09901535353535354
GOLT1B,0.09901535353535354
FLII,0.09901535353535354
STT3A,0.09984908174692049
CWF19L2,0.09984908174692049
MED17,0.09994825503355706
ZRANB2,0.1001459375
ELL,0.1001459375
UBL5,0.10066476031215162
DPH5,0.10076258351893094
SLC25A42,0.10116703333333332
TTC4,0.10116703333333332
DAD1,0.10210086570477248
SF3A3,0.10240565410199556
RPS10,0.10269108287292818
SECTM1,0.10269108287292818
SLC35B1,0.10269108287292818
FAM60A,0.10338984581497797
ARCN1,0.10338984581497797
MED28,0.10338984581497797
CHAF1B,0.10452039603960397
CIAPIN1,0.1048651256830601
LSM6,0.1048651256830601
CHMP4B,0.1048651256830601
NUP205,0.1048651256830601
UTP14C,0.1048651256830601
GARS,0.1048651256830601
CDC42EP3,0.10495644104803493
MRPS18A,0.1056642748091603
PRPF4,0.10675403260869566
DNAJC2,0.10675403260869566
MVK,0.10675403260869566
STIL,0.1070197616468039
H2AFZ,0.1070197616468039
MEAF6,0.1070197616468039
TFE3,0.10710795454545456
CTU1,0.10777810140237325
PRPF8,0.10777810140237325
PRPF38B,0.10777810140237325
PSMA1,0.11009959051724139
STAC2,0.11119857911733046
ZNF770,0.11197210526315789
SAP30BP,0.11197210526315789
TTF2,0.11266101931330473
SF3A2,0.11290438502673796
DCTN2,0.11290438502673796
ZMAT5,0.11290438502673796
MED22,0.11439495726495726
FAM204A,0.11507760939167556
VCL,0.11531196808510638
ITSN2,0.11531196808510638
POLR2E,0.11531196808510638
SOD1,0.11599074388947928
CHAF1A,0.11606772823779193
RHOA,0.11654435843054084
YKT6,0.11697184989429177
RNASEK,0.11697184989429177
CENPC,0.11697184989429177
TSC1,0.11826522105263157
ULK1,0.11826522105263157
ORC3,0.11826522105263157
AQR,0.11826522105263157
MALSU1,0.11873553101997897
SMAD2,0.11900683823529411
SDHD,0.11935014675052412
FBXL18,0.11935014675052412
RPS21,0.11942256544502616
ZAR1L,0.1198892050209205
MRPS9,0.11996090909090909
TBCB,0.12049700729927008
PGM3,0.12049700729927008
ZNF407,0.12096058333333333
UTP23,0.12122703433922996
ZNF622,0.12129697505197506
BUD23,0.12156252336448599
TRAPPC13,0.12221862033195022
NAA40,0.1226780103626943
ORAOV1,0.12274615942028984
CFAP20,0.1238557438016529
CENPM,0.1238557438016529
MRTO4,0.12450608875128999
POLR2M,0.12476641237113403
DDX21,0.12483205973223481
INO80B,0.12535043165467627
NIP7,0.12535043165467627
LSM10,0.126963613963039
MMS22L,0.12780011282051282
NDUFAF5,0.1281173387922211
C7orf26,0.1281173387922211
IPO13,0.1281790899795501
POLR2J,0.1290109295199183
STX18,0.12945635714285714
UTP6,0.12957662932790223
VARS2,0.12957662932790223
RAPGEF1,0.129696412601626
XRCC1,0.129696412601626
