gene,fdr,category
WDR75,1.1845989578592986e-4,1
SPATA5,1.1845989578592986e-4,1
DDX18,1.1845989578592986e-4,1
YEATS4,1.1845989578592986e-4,1
BCS1L,1.1845989578592986e-4,1
VMP1,1.1845989578592986e-4,1
SAMM50,1.1845989578592986e-4,1
NLE1,1.356587727742294e-4,1
RBBP8,1.356587727742294e-4,1
EIF2B2,1.356587727742294e-4,1
RNASEH2A,1.356587727742294e-4,1
MRPS24,1.356587727742294e-4,1
PTK2,1.4285699337041302e-4,1
DYNC1H1,1.4285699337041302e-4,1
UTP15,1.4285699337041302e-4,1
POLR3H,1.4285699337041302e-4,1
SMC1A,1.4285699337041302e-4,1
WDR3,1.4285699337041302e-4,1
CDC20,1.4285699337041302e-4,1
TSFM,1.4285699337041302e-4,1
N6AMT1,1.4285699337041302e-4,1
MOCS3,1.4285699337041302e-4,1
RUVBL1,1.4285699337041302e-4,1
AURKB,1.4285699337041302e-4,1
WRB,1.4285699337041302e-4,1
NOL12,1.4285699337041302e-4,1
MYBBP1A,1.4285699337041302e-4,1
DHODH,1.4285699337041302e-4,1
RPS9,1.4285699337041302e-4,1
SAP18,1.4285699337041302e-4,1
PSMC4,1.4285699337041302e-4,1
BIRC5,1.4285699337041302e-4,1
RBBP6,1.4285699337041302e-4,1
PSMD12,1.4285699337041302e-4,1
MIS18A,1.4285699337041302e-4,1
EIF4A3,1.4285699337041302e-4,1
DHDDS,1.4285699337041302e-4,1
RPN1,1.4285699337041302e-4,1
CDT1,1.4285699337041302e-4,1
GTF2H3,1.4285699337041302e-4,1
TOPBP1,1.4285699337041302e-4,1
SF3B2,1.4285699337041302e-4,1
TAF1B,1.4285699337041302e-4,1
GLRX3,1.4285699337041302e-4,1
SFPQ,1.4285699337041302e-4,1
BOP1,1.4285699337041302e-4,1
PGGT1B,1.4285699337041302e-4,1
CTDP1,1.4285699337041302e-4,1
TSEN2,1.4285699337041302e-4,1
PNN,1.4285699337041302e-4,1
SDAD1,1.4285699337041302e-4,1
