gene,fdr,stat
MAML1,0.20953191710423186,0.7600402158544843
VLDLR,5.551546711300003e-7,2.1803516232821174e-5
CCNE2,0.15754291047761795,0.7268484198006637
ZNF443,0.367186575797228,0.8059536743423906
METTL1,0,0
CHTF18,0,0
SARS,0,0
RPLP2,0,0
CDH20,4.434779856386605e-4,0.013476847544724224
MIS18A,0,0
THRSP,0.2508290762118689,0.7772033498078044
VTI1B,0.509758220748982,0.8237652265198535
TRIM72,0.3896946757154503,0.8092573803057217
TRIM32,2.6653827019336275e-9,9.686803859043636e-8
SOCS4,0,0
ZNF324,7.362566829187414e-7,2.9059713887447103e-5
ERGIC3,0.3106087937486962,0.7948601940332886
CCDC50,0.03272304694355588,0.41473121373978394
COL27A1,6.067541866250328e-10,2.436428481189523e-8
PLCB3,2.7357107985562803e-13,1.1690870493907823e-11
ZSCAN21,3.695384492048389e-15,1.4810375148499588e-13
PKIG,0,0
NGFR,0.03716241077666563,0.4501267299052033
IMPDH2,0,0
AHSA1,0.4978743270149538,0.8224989594443544
ZBTB7B,0.2790248635553742,0.7865478475198531
PTPRK,0.40046036198626705,0.810782329538889
ATP6V1A,0,0
UAP1,0.005273440555944192,0.12144076130263604
EZH2,0,0
UMPS,0,0
EXT1,0.4600564858257848,0.8183182923621872
CCDC14,1.3971190332448672e-7,5.4101979733989225e-6
CHAC1,0.2531195784393311,0.7781381485605725
SYCE1L,0.3708156742722307,0.8065484966086772
PFN4,2.515863667049736e-7,9.701179262355808e-6
AKAP9,0.05324841471741258,0.5239668026483231
SRR,0.0025902838002960548,0.06739017128429092
LYRM7,5.610511662082993e-14,1.9801937867214292e-12
ORC2,0,0
POM121,0.4489904878959951,0.8170379241698682
PAK4,7.080555798078198e-5,0.002551060401510763
MCEE,0,0
COQ8B,0.13140992099266224,0.7007616969451368
TMEM241,0.00826542574129345,0.16845108375089957
RABL2A,0.08773479430174233,0.6272243759717657
ATP2B2,0.17413812722079125,0.7391947374717243
GORASP1,0.050587345425429545,0.5160171739512551
H2AFV,0.0015898813147329825,0.042650110223360405
ZBTB48,0.3561082082802295,0.8041054960842737
EDEM3,0.4011104112222716,0.8108795262287636
RNF24,0.27306986243763265,0.78481949167233
CTCF,1.1566631589624871e-15,4.463096558993129e-14
C11orf68,0.37536204960702796,0.8072559208717831
SPPL2B,9.964145393275544e-18,7.771561172376096e-16
KDELR2,1.946224604652142e-4,0.006148777150137175
CDCA4,0,0
SURF1,0.08322263982401398,0.6172759664896409
LRIT1,4.890623812962578e-9,1.6664988111703138e-7
MRPL58,0,0
NEFL,0,0
UBE2J2,0,0
RAP2B,0.39449040827365073,0.8099795328134922
TBX15,0.37250459360897875,0.8068200516920814
CDCP1,0.0014251364026700952,0.037869155472344596
LRRTM1,0.10980880114338587,0.6699338425583276
SRD5A3,0.2769187228468153,0.786068288678359
NATD1,0.4090933334089889,0.8120533686509803
SPEM1,0.49314890083241797,0.8219962536872967
SDHB,0,0
SAMD4B,0,0
KLF6,0.22036006743289405,0.7649041051037144
DNHD1,0.05678530238706655,0.5380644193497486
FAM221A,0.4982123195515221,0.8225265051800548
TIMM9,0,0
ZNF229,0.5082802132929338,0.8236045208813685
CASP3,0.03338657898679163,0.4207418554864689
HSPA6,0.23708207353746813,0.771708101776627
MUT,0.0018262967701053905,0.048842771938573226
OTOL1,0.38432861395709905,0.8084952630099964
GCC1,0.019265663101204148,0.297368564308805
C1orf105,0.31212564885972505,0.7953306898387006
WASF2,0.07962091428791142,0.6080333375408478
DCAKD,0.4180831486123866,0.8133123498410567
GABPB1,4.527579608643394e-14,1.684763439868675e-12
PPP1R3F,0.10005625915490374,0.6510763310131102
VPS33B,0.44996980753163196,0.8171425536903555
MEIS2,0.053811771836730166,0.527055027325098
