gene,fdr,category
DHX33,0.02549489443378119,1
PGM3,0.02549489443378119,1
DDB1,0.02549489443378119,1
SARS2,0.02549489443378119,1
RAN,0.02583693192713327,1
HAUS5,0.025995249042145594,1
GSPT1,0.026242803030303026,1
BARD1,0.026242803030303026,1
CSNK1A1,0.026242803030303026,1
LSG1,0.026242803030303026,1
MRPS18A,0.026242803030303026,1
CPSF4,0.026242803030303026,1
NELFB,0.026242803030303026,1
SSRP1,0.026735122873345934,1
PCBP1,0.02701979264844486,1
DDX47,0.02701979264844486,1
TBCC,0.027174312617702447,1
SPATA5L1,0.027226091846298033,1
MVD,0.027226091846298033,1
AARS2,0.027226091846298033,1
RBMX,0.027659757236227826,1
NOL7,0.027734623255813953,1
CRCP,0.027886468401486987,1
FEN1,0.02798606116774792,1
NUP205,0.02798606116774792,1
PNN,0.02798606116774792,1
POLR1B,0.028111082331174837,1
CSTF1,0.02826173752310536,1
ORC1,0.02856221402214022,1
WDR5,0.028659208831646733,1
ERCC3,0.028659208831646733,1
GNL2,0.028984191176470588,1
TRMT6,0.029605206232813933,1
MRPS22,0.029605206232813933,1
ALG13,0.029725892040256174,1
COPZ1,0.03023170909090909,1
CTR9,0.03023170909090909,1
PMPCB,0.03023170909090909,1
DONSON,0.03023170909090909,1
ORC3,0.03023170909090909,1
N6AMT1,0.0303502722323049,1
SART3,0.030496029011786042,1
POLR2I,0.030586112115732374,1
LIN52,0.030586112115732374,1
NCAPG2,0.030586112115732374,1
SNRPE,0.030848043282236247,1
MRPL14,0.030848043282236247,1
EXOSC7,0.03128043165467626,1
ATL2,0.03188190134529148,1
NGDN,0.03188190134529148,1
PPWD1,0.03202458781362007,1
PPP1R8,0.03210952636282395,1
PSMD12,0.03210952636282395,1
AURKB,0.03210952636282395,1
BRIX1,0.032251499999999995,1
PSMD2,0.03239322033898305,1
CHMP6,0.03261781333333333,1
SNRPB,0.03261781333333333,1
SF3B2,0.03261781333333333,1
EPRS,0.03261781333333333,1
ZMAT5,0.03272951197870452,1
RRP12,0.03272951197870452,1
URB1,0.03379664014146773,1
MRPS35,0.03379664014146773,1
ADAT3,0.03410445229681979,1
SYVN1,0.03438137566137566,1
PRPF40A,0.03438137566137566,1
MRPS27,0.03445875109938435,1
PAXBP1,0.03445875109938435,1
MRPS5,0.03445875109938435,1
TUBD1,0.03473383669885865,1
ZWILCH,0.03473383669885865,1
COPS5,0.03500795793163891,1
MRPS18C,0.035083216783216783,1
TKT,0.035083216783216783,1
MCM2,0.035386410480349344,1
TMEM258,0.03565795989537925,1
SYMPK,0.03579337979094077,1
RTF1,0.035928563968668406,1
ABT1,0.036198227628149435,1
ESF1,0.03633270833333334,1
E4F1,0.036435355285961875,1
ELAC2,0.036734753246753245,1
EIF5B,0.037134715025906734,1
EIF4G1,0.03740020689655173,1
DIMT1,0.037532609819121446,1
ANAPC15,0.038027307032590045,1
MED14,0.038289452054794525,1
NOC2L,0.038289452054794525,1
CHAF1A,0.03832184300341297,1
PRPF31,0.03832184300341297,1
GTF2E2,0.03832184300341297,1
LSM4,0.03832184300341297,1
TUBGCP2,0.039558909710391825,1
USO1,0.03968789787234043,1
VPS18,0.04036376590330789,1
ASNA1,0.041104555461473326,1
CEP57,0.041161824324324324,1
GTF2H3,0.041161824324324324,1
PPIL2,0.04121880370682393,1
ANAPC4,0.04121880370682393,1
ORC6,0.04121880370682393,1
ORC5,0.041666734006734,1
CTDP1,0.041792430613961304,1
CPSF1,0.04239973109243697,1
MRPL41,0.04248892617449664,1
LTV1,0.04248892617449664,1
NOL12,0.04287846538782319,1
CEP192,0.04287846538782319,1
MIS18A,0.04287846538782319,1
NXT1,0.04287846538782319,1
ZNF574,0.04296619483763531,1
CDC20,0.04296619483763531,1
CENPL,0.043689110556940976,1
CDC123,0.04437280265339967,1
GMNN,0.044494382767191386,1
TOP3A,0.04477397350993378,1
SLU7,0.04529433526011561,1
ATP6V1G1,0.04541465346534654,1
POP7,0.04549726523887974,1
COPG1,0.04593172016460905,1
SPATA5,0.04620828947368421,1
NCAPG,0.046526754098360656,1
HNRNPU,0.046526754098360656,1
POLR3F,0.04676340425531915,1
MRPL21,0.0470377105478332,1
TOPBP1,0.047040130399348005,1
AAMP,0.047040130399348005,1
DGCR8,0.047040130399348005,1
NUP214,0.048052139951179816,1
HJURP,0.04843983753046304,1
CDK12,0.04886590909090909,1
HMGCR,0.04913628548256285,1
ARPC4,0.050058916734033954,1
DBR1,0.05017285945072698,1
EIF2B2,0.05173288353413655,1
