gene,fdr,category
HARS,1.198039113632649e-6,1
HARS2,1.3031414870178282e-4,1
HAUS1,9.786954767311631e-4,1
HAUS3,4.875038601933901e-5,1
HAUS4,0.001998875616939951,1
HAUS5,1.0296608704041131e-4,1
HAUS7,0.009277557653406564,1
HAUS8,5.08226371972489e-5,1
HCFC1,1.1366397884670628e-5,1
HCFC1R1,0.8897859875508938,1
HDAC3,4.413573854259248e-5,1
HEATR1,7.238622381245184e-4,1
HECTD1,0.11858322887379677,1
HGS,0.6711594297282788,1
HINFP,7.50409946156032e-7,1
HIST1H4A,0.9999999999985838,1
HJURP,9.90413784822548e-6,1
HM13,0.9999999999985838,1
HMGCR,0.0014761784876335744,1
HMGCS1,1.3047955993875932e-5,1
HNRNPA2B1,0.02651767726975599,1
HNRNPH1,1.5817146466071515e-4,1
HNRNPK,0.0011306863500069042,1
HNRNPM,0.2518061262983945,1
HNRNPU,1.0139506964112692e-5,1
HOXC6,0.9999999999985838,1
HSCB,2.908413225354669e-5,1
HSD17B10,6.479450873346062e-6,1
HSPA14,1.126281604938677e-4,1
HSPA5,3.0303148560612225e-5,1
HSPA9,0,1
HTATSF1,0.018936686492233054,1
HUS1,5.576695623664733e-4,1
HUWE1,1.3335915192132374e-4,1
HYOU1,0.002877488972144343,1
IARS,1.3043575326499023e-8,1
IARS2,1.08604980601316e-7,1
IBA57,0.017908326661447618,1
IDH3A,4.447798718601239e-4,1
IER2,0.9999999999985838,1
IGBP1,0.0043280668968882574,1
ILF2,6.52828526550836e-5,1
ILF3,2.2550329779211466e-5,1
ILK,0.558891686386101,1
IMMT,0.06692633705997093,1
IMP3,1.1366397884670628e-5,1
IMP4,5.469990745988715e-6,1
INCENP,0.0033321929803300132,1
INO80,4.6156738249664366e-5,1
INO80B,0.9999999999985838,1
INTS1,3.028248001732818e-6,1
INTS10,0.9999999999985838,1
INTS2,0.31778303041957084,1
INTS3,0.08295631593568689,1
INTS4,0.0016916786511882002,1
INTS5,5.280302035042452e-4,1
INTS6,2.0701312771804537e-5,1
INTS7,4.573360575587619e-4,1
INTS8,4.0215631030718417e-4,1
INTS9,7.546886797993313e-6,1
IPO11,0.0010203965614604894,1
IPO13,0.008928515689272849,1
IPO7,0.0020508473937967237,1
IPO9,3.097201058439669e-4,1
ISCU,1.2432886836932566e-5,1
ISG20L2,0.003559534285205753,1
ISY1,2.7606024148146556e-5,1
ITGAV,0.014573146536341775,1
ITGB5,0.9688501687734673,1
JUNB,0.9999999999985838,1
KANSL1,3.206392370489202e-4,1
KANSL2,0.0010687096543422281,1
KANSL3,3.461584083935526e-4,1
KARS,9.635861345440214e-7,1
KAT2A,0.9999999999985838,1
KAT8,6.043884087172589e-5,1
KATNB1,0.8346077078171674,1
KCTD10,0.9999999999985838,1
KDM8,0.013421871377709248,1
KDSR,0.2277760411728479,1
KEAP1,0.9999999999985838,1
KIAA0100,0.0067118983618878565,1
KIAA1524,0.03989399599012546,1
KIF11,7.33013483581358e-5,1
KIF18A,2.6864146418132426e-6,1
KIF23,9.094040577062578e-5,1
KIF2C,0.08113053419407502,1
KIN,0.0012844451448980935,1
KLF16,0.9999999999985838,1
KNTC1,0.005050170621293452,1
KPNB1,1.1593056181702366e-8,1
KRI1,0.022313996787186784,1
KRR1,1.5832773735389215e-6,1
KTI12,0.00576047774206416,1
LAGE3,2.7224003466198605e-4,1
LAMTOR2,2.1536277651220559e-4,1
LARS,7.922791717258936e-9,1
LARS2,1.934459505896674e-5,1
LAS1L,8.533781584506507e-4,1
LEMD2,0.9999999999985838,1
LENG1,0.9999999999985838,1
LENG8,0.9999999999985838,1
LIAS,0.0028783553539411593,1
LIN52,1.3047955993875932e-5,1
LIN7C,0.9695390763913802,1
LONP1,8.078435210483418e-6,1
LRPPRC,1.2969907034878686e-6,1
LRR1,7.105557351429754e-7,1
LSG1,7.324706980922612e-6,1
LSM11,5.8407700271598946e-5,1
LSM4,7.502699636113331e-6,1
LSM7,4.266141505318449e-8,1
LTV1,1.4271812528527481e-4,1
LUC7L3,1.1813947357098074e-4,1
LYRM4,1.2380917761822476e-5,1
MAD2L2,4.2389382252922133e-4,1
MAK16,4.8413287238795684e-9,1
MALSU1,0.13568231881781617,1
MARS,2.832223245627122e-8,1
MARS2,2.065881353335059e-5,1
MASTL,0.061252432318932064,1
MAT2A,2.3294799796195927e-5,1
MAU2,0.7753063170925941,1
MCM10,0.004854087348363283,1
MCM2,0.0015377086924224187,1
MCM3,1.5302826211333482e-7,1
MCM3AP,0.001679752328482168,1
MCM4,9.092489929876307e-4,1
MCM5,0.0019885975672345253,1
MCM6,8.450656261648902e-5,1
MCM7,0,1
MCMBP,9.773970159528627e-5,1
MDM2,1.0947439964639835e-7,1
MDN1,9.094040577062578e-5,1
MECR,0.001044065832656723,1
MED1,0.12223211904990232,1
MED11,4.9175161342150824e-5,1
MED12,0.9892447205549344,1
MED14,6.786144355975187e-4,1
MED17,0.016848013579319716,1
MED18,0.9552754310945736,1
MED19,0.9999999999985838,1
MED26,0.22856680313159494,1
MED27,0.6673569331140905,1
MED30,0.002319286241990021,1
MED4,1.3205755074359208e-5,1
MED6,2.998102746225108e-5,1
MED7,0.0016920084715026102,1
MED9,0.775229751497558,1
MEPCE,0.013219063903913574,1
METAP1,0.07269768068669526,1
METAP2,1.2016051229897608e-4,1
METTL1,0.22138958666208192,1
METTL16,3.745015347072262e-6,1
METTL17,0.012611425654306677,1
METTL3,0.026792455967908944,1
MFAP1,5.597038561344113e-4,1
MFN2,3.953373619870799e-5,1
MGEA5,0.3951134624731786,1
MIPEP,2.1226414662055777e-5,1
MIS18A,4.6034419062996564e-5,1
MIS18BP1,8.243410129719828e-5,1
MLST8,0.259097520033592,1
MMS19,5.311618098339614e-7,1
MMS22L,4.6156738249664366e-5,1
MOCS3,5.365916961896475e-5,1
MORC2,0.9999999999985838,1
MPHOSPH10,1.3190696236435354e-4,1
MPHOSPH8,0.794000464863334,1
MRGBP,8.671427147316181e-4,1
MROH6,0.9999999999985838,1
MRPL11,9.88017769220678e-7,1
MRPL12,1.84603213531968e-4,1
MRPL13,1.1438578466462464e-5,1
MRPL14,3.4033894011310393e-4,1
MRPL15,5.252032232095574e-5,1
MRPL16,3.1930437943905485e-4,1
MRPL17,0.0022232833744567264,1
MRPL18,4.6191638272683204e-4,1
MRPL19,0.004579907864990199,1
MRPL20,7.435221441498727e-7,1
MRPL21,0.004326499912542313,1
MRPL22,0.0023726685431925965,1
MRPL27,0.0025776163324086453,1
MRPL28,0.0012360216320726751,1
MRPL34,0.006037753392685297,1
