gene,fdr,category
COX6B1,3.741958240241701e-7,1
CPOX,0.40479672919606374,1
CPSF1,1.526803733123115e-6,1
CPSF2,8.389050817003943e-10,1
CPSF3,2.4662893545582103e-8,1
CPSF4,5.474334362412519e-7,1
CPSF6,1.728980722180109e-4,1
CRCP,3.741958240241701e-7,1
CRIPT,0.013446832593526114,1
CRKL,0.17833798929721423,1
CRLS1,1.335080424686555e-5,1
CRNKL1,2.7708357509235766e-7,1
CSE1L,3.7482182647352013e-8,1
CSNK1A1,3.271941843476908e-7,1
CSNK2B,2.1361577121449016e-10,1
CSTF1,2.967143130265693e-5,1
CSTF3,2.1927893146306196e-8,1
CT62,0.5496214749424246,1
CTC1,5.748014679115185e-7,1
CTCF,2.3731412111647285e-5,1
CTDNEP1,9.05996182056499e-7,1
CTDP1,4.3448798304499387e-7,1
CTNNBL1,1.3097855802426628e-8,1
CTPS1,8.848182233921194e-5,1
CTR9,1.0576818940953137e-6,1
CTU1,1.0382510248678251e-8,1
CTU2,7.280244327222025e-8,1
CUL1,3.1692290217483465e-4,1
CUL2,3.568284470934112e-8,1
CUL3,1.2288544092449541e-5,1
CWC22,3.290478313380921e-6,1
CWF19L2,0.0019908273314069662,1
CYFIP1,0.001795809132053281,1
DAD1,4.397278033564059e-9,1
DAP3,1.0831047232974756e-6,1
DARS,8.47479979782113e-9,1
DARS2,1.2187599266247319e-6,1
DBR1,8.179692813679052e-9,1
DCAF7,4.8067052419128905e-4,1
DCLRE1B,1.0142927679526459e-4,1
DCPS,4.393454238494748e-11,1
DCTN2,1.0213896042434516e-7,1
DCTN4,2.871427540646642e-6,1
DCTN5,1.7296492926095267e-10,1
DCTN6,1.1691629733434441e-7,1
DDB1,6.565105845152923e-6,1
DDI2,1.5232835576351993e-4,1
DDN,0.9999999996019021,1
DDOST,4.522771681545175e-7,1
DDX1,3.6855328132796255e-6,1
DDX18,4.852735457765657e-10,1
DDX20,7.123125445548486e-9,1
DDX21,3.0494884522013327e-9,1
DDX23,3.6075148590234353e-9,1
DDX24,2.908540431943306e-4,1
DDX27,2.2167498480547645e-8,1
DDX39B,0.4090874684519882,1
DDX3X,6.115947179085641e-5,1
DDX41,1.3677672729087944e-9,1
DDX42,2.7199411557635826e-7,1
