gene,fdr,category
MCM2,1,1
MCM3,0.11830415557251646,1
MCM3AP,1,1
MCM4,0.1288249551693134,1
MCM5,0.9506047936562815,1
MCM6,0.06025595860743578,1
MCM7,4.0550853544838394e-4,1
MCMBP,0.059292532457999966,1
MDM2,0.027352687263067124,1
MDN1,0.050234258952238715,1
MECR,0.03715352290971726,1
MED1,1,1
MED11,0.036982817978026626,1
MED12,1,1
MED14,1,1
MED17,1,1
MED18,1,1
MED19,1,1
MED26,1,1
MED27,1,1
MED30,0.5970352865838369,1
MED4,0.03715352290971726,1
MED6,0.015031419660900224,1
MED7,0.0988553094656939,1
MED9,1,1
MEPCE,1,1
METAP1,1,1
METAP2,0.18967059212111465,1
METTL1,1,1
METTL16,0.358096437102636,1
METTL17,1,1
METTL3,1,1
MFAP1,0.28840315031266056,1
MFN2,0.10115794542598985,1
MGEA5,1,1
MIPEP,0.05701642722807475,1
MIS18A,0.07834296427662116,1
MIS18BP1,0.007277798045368242,1
MLST8,1,1
MMS19,0.06591738952443213,1
MMS22L,0.09549925860214359,1
MOCS3,0.06486344335482384,1
MORC2,1,1
MPHOSPH10,0.03767037989839089,1
MPHOSPH8,1,1
MRGBP,0.06902398038402419,1
MROH6,1,1
MRPL11,0.054954087385762455,1
MRPL12,0.660693448007596,1
MRPL13,0.04742419852602446,1
MRPL14,0.1753880501841761,1
MRPL15,0.27415741719278824,1
MRPL16,0.23823194693586902,1
MRPL17,0.025468302525850407,1
MRPL18,0.038018939632056124,1
MRPL19,0.11803206356517296,1
MRPL20,0.2588212915153092,1
MRPL21,1,1
MRPL22,0.7673614893618189,1
MRPL27,0.2023019178678272,1
MRPL28,0.28906798823654756,1
MRPL34,0.2137962089502232,1
MRPL37,0.49090787615260306,1
MRPL38,0.3944573020752784,1
MRPL39,0.7112135136533291,1
MRPL4,0.3749730022454835,1
MRPL40,0.05164163692720711,1
MRPL41,0.09594006315159331,1
MRPL43,0.9594006315159331,1
MRPL44,0.011508003889444356,1
MRPL45,0.9594006315159331,1
MRPL46,0.11534532578210924,1
MRPL47,1,1
MRPL51,0.7128530301265196,1
MRPL53,1,1
MRPL9,1,1
MRPS10,0.9594006315159331,1
MRPS11,1,1
MRPS12,1,1
MRPS14,0.013427649611378635,1
MRPS15,0.9015711376059569,1
MRPS18A,0.04120975190973302,1
MRPS18B,0.18238957023196378,1
MRPS18C,0.5333348954876209,1
MRPS2,0.021827299118430014,1
MRPS22,0.14521116175877424,1
MRPS23,0.6934258060165691,1
MRPS24,0.120781383510678,1
MRPS25,0.011508003889444356,1
MRPS26,1,1
MRPS27,0.7673614893618189,1
MRPS28,1,1
MRPS30,0.9015711376059569,1
MRPS34,0.7762471166286917,1
MRPS35,0.038018939632056124,1
MRPS5,0.05382697825162884,1
MRPS6,0.11885022274370183,1
MRPS7,0.02523480772480574,1
MRPS9,0.1054386896391259,1
MRTO4,0.1294195841449986,1
MTHFD1,0.24490632418447456,1
MTIF2,0.4246195639463129,1
MTOR,0.03341950400261143,1
MTPAP,0.3213660538640317,1
MVD,0.44360864393143257,1
MVK,0.04120975190973302,1
MYBBP1A,0.2971666031738026,1
MYBL2,1,1
MYC,1,1
N6AMT1,0.054575786109127104,1
NAA10,1,1
NAA15,0.007211074791828998,1
NAA20,0.007311390834834172,1
NAA25,0.0040831938633269236,1
NAA30,1,1
NAA35,0.1963360276836047,1
NAA38,1,1
NAA50,0.0707945784384138,1
NAE1,0.025703957827688632,1
NAF1,1,1
NAPA,0.11040786199020733,1
NAPG,1,1
NARFL,0.1798870915128788,1
NARS,0.3926449353995998,1
NARS2,1,1
NAT10,0.05470159628939716,1
NBAS,1,1
NCAPD2,0.8203515443298183,1
NCAPD3,0.06918309709189366,1
NCAPG,0.29785164294291894,1
NCAPG2,0.03715352290971726,1
NCAPH,1,1
NCAPH2,1,1
NCBP1,0.025118864315095794,1
NCBP2,0.01191242008027375,1
NCKAP1,1,1
NCL,0.2648500138606701,1
NDC80,0.11428783347897718,1
NDOR1,0.05382697825162884,1
NDUFA11,1,1
NDUFA13,1,1
NDUFA2,1,1
NDUFAB1,1,1
NDUFB5,0.7906786279998251,1
NDUFB6,1,1
NDUFB7,1,1
NDUFB8,1,1
NDUFC2,1,1
NDUFS2,1,1
NDUFV1,1,1
NEDD1,0.8912509381337456,1
NELFA,1,1
NELFB,0.21727011788637443,1
NELFCD,0.3467368504525316,1
NEMF,1,1
NFS1,0.0054450265284242145,1
NGDN,0.8790225168308843,1
NHLRC2,0.002754228703338166,1
NHP2,0.13121998990192033,1
NIP7,0.11350108156723152,1
NKAP,1,1
NLE1,0.06486344335482384,1
NMT1,1,1
NOB1,0.04830588020397726,1
NOC2L,0.056754460540854715,1
NOC3L,0.44771330417636257,1
NOC4L,0.04808393484497285,1
NOL10,0.06966265141107687,1
NOL12,0.14927944095789963,1
NOL6,0.09908319448927676,1
NOL7,1,1
NOL8,1,1
NOL9,0.10023052380778996,1
NOLC1,1,1
NOM1,1,1
NOP10,0.13273944577297395,1
NOP14,0.5571857489319298,1
NOP16,0.021827299118430014,1
NOP2,0.0023933157564053876,1
NOP56,0.08184647881347899,1
NOP58,0.015667510701081494,1
NOP9,0.732824533138904,1
NPAT,0.8912509381337456,1
NPLOC4,0.21677041048196946,1
NPM3,1,1
NR2C2AP,1,1
NRBP1,0.6854882264526616,1
NRDE2,0.6067363295885054,1
NRF1,0.737904230129101,1
NSA2,0.051760683195056764,1
NSF,0.029580124665515465,1
NSL1,0.17139573075084252,1
NSMCE1,0.2488857318282391,1
NSMCE2,0.5248074602497725,1
NSMCE4A,1,1
NSRP1,1,1
NUBP1,0.001383566378971781,1
NUDC,1,1
NUDCD3,1,1
NUDT21,0.006760829753919818,1
