gene,fdr,category
NAT10,0.15865547511312217,1
PTCD3,0.15991198384201077,1
MIS18A,0.1599478787878788,1
CENPW,0.1599478787878788,1
TUBGCP2,0.1607190053285968,1
TSG101,0.1607190053285968,1
ATP2A2,0.1607190053285968,1
TUT1,0.1621519646017699,1
GPKOW,0.16371918799646953,1
CENPP,0.16374104938271603,1
CYFIP1,0.16430379067722078,1
SNRPC,0.16523512259194395,1
DIEXF,0.16560537587412588,1
PI4KA,0.1666513862249346,1
MRPS28,0.16670840869565218,1
MRPL38,0.1687270771899393,1
ATP5C1,0.16956098786828422,1
ELP3,0.16975684256055365,1
GADD45GIP1,0.17058770095073467,1
DDX27,0.17060317789291882,1
MED18,0.1716526999140155,1
CEP85,0.17332581833761782,1
MRPL47,0.1733388184931507,1
MRPL27,0.17351305389221555,1
RPS2,0.17497594871794872,1
WDR70,0.17501056265984655,1
TSEN54,0.17582491482112433,1
NOC3L,0.17793035714285715,1
DHX16,0.18019573367260391,1
WDR92,0.18084828958509738,1
PES1,0.18149270727580372,1
NOC2L,0.18231110455311972,1
KDM8,0.18231110455311972,1
SNW1,0.18295625420875422,1
PPP2CA,0.18296558823529413,1
PTK2,0.18296558823529413,1
EIF2B2,0.18297489093959732,1
BCAS2,0.1832999246231156,1
ATP6V1B2,0.18378148829431437,1
DAP3,0.18410409015025042,1
TRAPPC11,0.18442561666666668,1
EIF3G,0.18458597835137386,1
ATL2,0.18458924292845255,1
NSMCE4A,0.18538379767827531,1
IPO11,0.18554256835128416,1
AARS2,0.1858571274834437,1
ATP5A1,0.1858593217535153,1
MRPL28,0.1872657095709571,1
POP4,0.1880441598023064,1
TBCE,0.18804454320987657,1
CD3EAP,0.1880449259868421,1
RPL13,0.18866477011494254,1
MRPL15,0.18866477011494254,1
TTC27,0.19005389844389844,1
ETF1,0.19066439999999998,1
GNL3,0.19066439999999998,1
HTATSF1,0.19066439999999998,1
URI1,0.19357995110024448,1
MOCS3,0.19434337133550486,1
GFM1,0.19625698630136987,1
LAS1L,0.19625698630136987,1
SAP130,0.19625698630136987,1
NUBP1,0.19745058681672026,1
CEP152,0.19938557692307693,1
TTK,0.19982965572457967,1
HNRNPK,0.19996224620303757,1
GNL2,0.2008565015974441,1
MTHFD1,0.20154686009538952,1
SETD1A,0.20154686009538952,1
RPS15A,0.20154686009538952,1
SEPT7,0.20154686009538952,1
PHB,0.2021246111111111,1
TBCD,0.20449301901743266,1
KRI1,0.2050823076923077,1
NUP107,0.2050823076923077,1
DDI2,0.2050823076923077,1
DDX46,0.2050823076923077,1
RPS4X,0.2050823076923077,1
NBAS,0.20536501176470587,1
HNRNPU,0.2057950078369906,1
INTS8,0.20602185792349728,1
MRPS24,0.20602185792349728,1
MRPS11,0.20602185792349728,1
MRPS5,0.20602185792349728,1
SSBP4,0.21038538161993772,1
BRF1,0.21168866147859922,1
NAA30,0.21307918541505044,1
USO1,0.21389756965944273,1
LEMD2,0.21608267128560432,1
CPSF3,0.21608267128560432,1
RPL3,0.21608267128560432,1
IKBKAP,0.2164749730976172,1
GINS2,0.2164749730976172,1
DHX37,0.21730009209516502,1
MCM5,0.21875224598930482,1
DARS,0.21875224598930482,1
IDH3A,0.2213379771863118,1
HARS2,0.22243321184510248,1
TLN1,0.22297958270106222,1
DHX35,0.22418562452687354,1
UQCRQ,0.22752188821752267,1
RFC1,0.2276827456864216,1
KPNB1,0.2276827456864216,1
UTP18,0.2276827456864216,1
MCM3,0.22833008988764045,1
MRPS12,0.23013458832335332,1
EIF5,0.23024445026178011,1
NVL,0.2313531818181818,1
VMP1,0.2327249292628444,1
SRSF7,0.2342730066815145,1
CARS2,0.2342730066815145,1
PLK4,0.2342730066815145,1
WRB,0.23542804444444446,1
RPF2,0.23553284974093264,1
C1orf131,0.2356026681448633,1
NARS,0.2356026681448633,1
RPL18,0.23720261992619923,1
NCAPD3,0.23730573008849556,1
ATP5D,0.23989663482733284,1
DBR1,0.2404125330396476,1
GPI,0.24349208333333336,1
WRAP53,0.24349208333333336,1
VRK1,0.24502175054704595,1
MAT2A,0.2469138254545455,1
UTP3,0.24778729121278142,1
TOMM40,0.25020914554670526,1
GTF2H4,0.2502562255965293,1
TKT,0.2502562255965293,1
LUC7L3,0.25121065656565655,1
RPS18,0.255352729226361,1
SLC30A9,0.25574837741243744,1
DOT1L,0.25636285103349965,1
POLRMT,0.25636285103349965,1
RBBP4,0.25658305555555555,1
HYOU1,0.25662029871977243,1
PARS2,0.25749663829787234,1
YARS,0.2581013861386139,1
MRGBP,0.2581013861386139,1
DDOST,0.2589349929378531,1
GAR1,0.26091165609584216,1
DNA2,0.26118695926966295,1
ORC1,0.263466107617051,1
CENPI,0.26354668754349336,1
PDCD5,0.26354668754349336,1
PAF1,0.26619341209173036,1
ADSL,0.2670776213592233,1
SAE1,0.2694491966759002,1
CDC123,0.2700630476848652,1
DHX15,0.2712514492753623,1
SAMHD1,0.27269640937284634,1
NAA25,0.2734886992429456,1
CNOT1,0.2750561718213058,1
CTR9,0.2750561718213058,1
COPB1,0.2808282534246575,1
ZCCHC9,0.28250782401091407,1
NRF1,0.28257224948875254,1
ZZZ3,0.2839207152588556,1
CFDP1,0.28609466032608694,1
TXN2,0.2874361575016972,1
ERCC3,0.2890912677966102,1
SLU7,0.28959322274881516,1
N6AMT1,0.2896523748308525,1
PWP2,0.2898389046653144,1
MECR,0.29151815612382237,1
MRPL17,0.2930969199731002,1
SNRNP200,0.2943733801874163,1
METAP2,0.2943733801874163,1
PPP2R1A,0.29497158878504676,1
ILK,0.2963196471371505,1
