gene,fdr,category
EIF1AD,0.0251461320882687,1
EIF2B1,0.009895065434402406,1
EIF2B2,0.0032043835772075885,1
EIF2B3,1.2154143057773355e-4,1
EIF2B4,6.746494415137976e-4,1
EIF2B5,2.250646980283405e-4,1
EIF2S1,0.007037694679395354,1
EIF2S3,0.008088435423064607,1
EIF3A,2.926380434925156e-4,1
EIF3B,0.0011022405666193114,1
EIF3D,0.0011634769156283952,1
EIF3G,0.009847809896614998,1
EIF3H,0.003843963314954744,1
EIF3I,0.002161377643602956,1
EIF3J,0.0037115534640841984,1
EIF3L,0.9999999999999984,1
EIF3M,7.203093016000855e-5,1
EIF4A1,0.9999999999999984,1
EIF4A3,1.555449378922773e-4,1
EIF4E,7.129262965330936e-4,1
EIF4G1,0.046870754005401305,1
EIF5,0.08690219738031872,1
EIF5B,3.616187061684001e-4,1
EIF6,0.001806530019564726,1
ELAC2,0.008886564321250004,1
ELL,0.014413221163662397,1
ELP2,0.0022140030684189146,1
ELP3,3.040376113529463e-4,1
ELP4,3.116324378634589e-4,1
ELP5,0.06269710393221453,1
ELP6,0.6494637410678407,1
EMC1,0.3200637716463973,1
ENO1,0.00979723288675499,1
ENOPH1,0.9999999999999984,1
EPRS,0.014598574700301833,1
ERCC1,0.9999999999999984,1
ERCC2,0.006777450179278617,1
ERCC3,0.002671749298482501,1
ERCC4,0.9999999999999984,1
ERCC6L,0.04593936978655928,1
ESF1,0.0016525439013478408,1
ESPL1,6.0022705688611566e-5,1
ETF1,0.006659390942499345,1
EWSR1,0.06022112820097068,1
EXOC1,0.0015147851133266554,1
EXOC3,5.809411017584417e-4,1
EXOC4,0.08031237828679605,1
EXOSC1,2.745416568523977e-4,1
EXOSC10,0.0017485286657908956,1
EXOSC2,0.029514090570055145,1
EXOSC3,0.0023567994152899957,1
EXOSC4,0.19937150328937203,1
EXOSC5,0.0058952247064955315,1
EXOSC6,0.009675100684282796,1
EXOSC7,0.014785968582912853,1
EXOSC8,4.4757327268135763e-4,1
EXOSC9,0.04069430938128221,1
FAM210A,0.9999999999999984,1
FAM50A,0.057136348936799586,1
FAM89B,0.5777665079880667,1
FAM96B,0.003253835629961684,1
FAM98B,0.008724577208109818,1
FANCF,0.21944101361291601,1
FANCI,0.11259469443641701,1
FARSA,0.002383477028218477,1
FARSB,3.375538131418591e-4,1
FBL,8.914872462265502e-4,1
FCF1,0.004723732686519646,1
FDX1L,5.089380269728827e-4,1
FEN1,0.013646082566774385,1
FKBPL,0.09709300861617597,1
FNBP4,0.02031967260900034,1
FNTB,8.117049499389391e-4,1
FTSJ3,0.001092119047801705,1
G6PD,0.9999999999999984,1
GADD45GIP1,0.04751582615265253,1
GAK,0.9999999999999984,1
GAR1,0.023963340643241623,1
GARS,0.0036492892114332637,1
GART,0.0014210327947171307,1
GBF1,8.971787641498085e-5,1
GEMIN2,1.3110789275058032e-4,1
GEMIN5,2.8789959288903327e-4,1
GET4,0.04272863816523121,1
GFER,8.285753310572194e-4,1
GFM1,2.6498924325302344e-4,1
GFM2,0.0019730895863750704,1
GGPS1,8.943703051352633e-4,1
GID8,0.19355504146935962,1
GINS2,6.0022705688611566e-5,1
GINS3,1.2081633963335158e-4,1
GINS4,2.344967764163223e-4,1
GLE1,0.0012638358886969713,1
GLI4,0.9999999999999984,1
GLRX3,3.4464997706710153e-4,1
GLRX5,0.08443652123174375,1
GMNN,0.005666989325052279,1
GMPPB,0.007541485906100356,1
GMPS,0.004170655294178888,1
GNB1L,0.5868194086527511,1
GNL2,0.0025649766110673114,1
GNL3,0.005736021478709273,1
GNL3L,0.021401541877405512,1
GON4L,0.017555211923131406,1
GOSR2,0.014134895147538922,1
GPI,0.034162335072205584,1
GPKOW,0.005009552272686769,1
GPN1,0.0023121013044835955,1
GPN2,0.005099126925530488,1
GPN3,0.002073348613463221,1
GPS1,0.02668689188961889,1
GRB2,0.9999999999999984,1
GRPEL1,7.641005669602975e-4,1
GRWD1,0.009098205311347706,1
GSPT1,0.9999999999999984,1
GTF2A1,0.020964930771943054,1
GTF2A2,0.008936293266167837,1
GTF2B,0.008201362328269825,1
GTF2E1,0.0040143909922576515,1
GTF2E2,0.004499171697207433,1
GTF2H3,0.42055696780220375,1
GTF2H4,0.004170655294178888,1
GTF3C1,8.850207414085099e-4,1
GTF3C2,0.0476684708108291,1
GTF3C3,4.641874486964753e-4,1
GTF3C4,0.33770854852469967,1
GTF3C5,0.043262702506523365,1
GTPBP4,0.007173519503877945,1
GTPBP8,0.43293424118326657,1
GUK1,0.006373877045589063,1
H2AFX,0.014755756108845301,1
HARS,0.00973975168920627,1
HARS2,0.027616698424944266,1
HAUS1,0.0016075510680577056,1
HAUS3,0.00558879286581454,1
HAUS4,0.0011992415344367,1
HAUS5,4.1131588311163546e-4,1
HAUS8,0.003699599672078768,1
HCFC1,0.15909989375029962,1
HCFC1R1,0.5041142167349654,1
HDAC3,0.9715238898991538,1
HEATR1,0.0017424610118660856,1
HECTD1,0.9999999999999984,1
HGS,0.01463893575408554,1
HINFP,0.001670853264102198,1
HIST1H4A,0.9999999999999984,1
HJURP,4.4757327268135763e-4,1
HM13,0.5203529001760221,1
HMGCR,0.006624966723952074,1
HMGCS1,8.202038328041628e-4,1
HNRNPA2B1,0.9999999999999984,1
HNRNPH1,0.046190673054211984,1
HNRNPK,0.014286032685691036,1
HNRNPM,0.03766971478382369,1
HNRNPU,0.005069436968911523,1
HSCB,0.043191495383543554,1
HSD17B10,3.4942346621702627e-4,1
HSPA14,0.21334558176549867,1
HSPA5,0.0030990836702923597,1
HSPA9,1.3661362364296247e-4,1
HTATSF1,0.09794178268837904,1
HUS1,0.012114711935053927,1
HUWE1,0.017035981626392128,1
HYOU1,0.04504770813918111,1
IARS,0.014557465030178834,1
IARS2,5.089380269728827e-4,1
IBA57,0.2099840601024268,1
IDH3A,0.1146689816534427,1
IER2,0.9999999999999984,1
IGBP1,0.0630776190995736,1
IKBKAP,0.08690219738031872,1
ILF2,0.00839358685516147,1
ILF3,0.9999999999999984,1
ILK,0.004410975955532429,1
IMMT,0.1659671252596731,1
IMP3,1.6296940546773798e-4,1
IMP4,0.001450161134630447,1
INCENP,0.0016599101691049639,1
INO80,0.05577145315725743,1
INO80B,0.023575536864048785,1
INTS1,3.4942346621702627e-4,1
INTS10,0.44301488942583533,1
INTS2,0.005009552272686769,1
INTS3,0.001056014103940807,1
INTS4,4.7407813397825645e-4,1
INTS5,5.848097003877013e-4,1
INTS6,0.06253282271698729,1
INTS7,5.959178527793292e-4,1
INTS8,4.603857540677024e-4,1
INTS9,0.005126013348759043,1
IPO11,0.021450355386035864,1
IPO13,8.144649267248355e-4,1
IPO7,0.12032929195511385,1
IPO9,0.0016476850726916893,1
ISCU,0.02175520709191249,1
ISG20L2,0.0030752977620298705,1
ISY1,0.9999999999999984,1
ITGAV,0.0013150059529200312,1
ITGB5,0.48466653299844703,1
JUNB,0.9999999999999984,1
KANSL1,0.2100263304482772,1
KANSL2,0.12322151622959439,1
KANSL3,0.00199959346764206,1
KARS,0.004333946746946944,1
KAT2A,0.9999999999999984,1
KAT8,0.004220585987905928,1
KATNB1,0.03612763784091493,1
KCTD10,0.8679818341046097,1
KDM8,0.008547762061338735,1
KDSR,0.3425722505441266,1
KEAP1,0.018866901822329685,1
KIAA0100,0.03521523249057865,1
KIAA1429,0.019672307813204074,1
KIAA1524,0.04285560546634587,1
KIF11,3.9248485920184706e-5,1
KIF18A,0.001280772249126518,1
KIF23,0.014286032685691036,1
KIF2C,0.9999999999999984,1
KIN,0.0010586831614643579,1
KLF16,0.3644179221258933,1
KNTC1,0.006513798593584409,1
KPNB1,0.007607605294103667,1
KRI1,0.008525228519386554,1
KRR1,0.008088435423064607,1
KTI12,0.009247492640951222,1
LAGE3,0.001775045645999037,1
LAMTOR2,1.3881535109590553e-4,1
LARS,0.015867709249450034,1
LARS2,0.001398884893482816,1
LAS1L,0.003374787655563314,1
LEMD2,0.0160937434479523,1
LENG1,0.015079308697590221,1
LENG8,0.004496677259714252,1
LIAS,0.10390674152311409,1
LIN52,0.0069824029005986655,1
LIN7C,0.3063615974438608,1
LONP1,3.610679301101752e-4,1
LRPPRC,5.493438075731974e-4,1
LRR1,0.9999999999999984,1
LSG1,0.0013172380623383093,1
LSM11,0.9999999999999984,1
LSM4,0.003414950782167981,1
LSM7,0.0026283854589220323,1
LTV1,0.005657546838450569,1
LUC7L3,0.0021280876914313964,1
LYRM4,6.0022705688611566e-5,1
MAD2L2,0.022287130779660144,1
MAK16,0.01134508246720592,1
MALSU1,0.0035408781987887198,1
MARS,8.850207414085099e-4,1
MARS2,0.009063075751313552,1
MASTL,0.9999999999999984,1
MAT2A,0.0069824029005986655,1
MAU2,0.9999999999999984,1
MCM10,0.011890912326237577,1
MCM2,1.3343515215866067e-4,1
MCM3,3.4942346621702627e-4,1
MCM3AP,0.002586891695842959,1
MCM4,0.11486860163829715,1
MCM5,8.629389245570332e-4,1
MCM6,0.0025649766110673114,1
MCM7,0.019823197069228186,1
MCMBP,0.08563642533271199,1
MDM2,0.0028646915682207074,1
MDN1,6.0022705688611566e-5,1
MECR,0.018824586412743982,1
MED1,0.9999999999999984,1
MED11,0.0010653918192345877,1
MED12,0.023176998695366418,1
MED14,0.167425676999824,1
MED17,0.0010847114000781441,1
MED18,0.0022140030684189146,1
MED19,0.9999999999999984,1
MED20,0.11487626699053853,1
MED26,0.2537282323033723,1
MED27,0.0016476850726916893,1
MED30,0.002958218474990181,1
MED4,0.0018030823196871725,1
MED6,5.809411017584417e-4,1
MED7,1.9273626140432168e-4,1
MED9,0.003699599672078768,1
MEPCE,0.9970647838126003,1
METAP1,0.008641019379277203,1
METAP2,0.010969298480071218,1
METTL1,0.03511700568497799,1
METTL16,0.0011790807219075727,1
METTL17,0.037906157012203734,1
METTL3,0.008261543775030385,1
MFAP1,0.0016599101691049639,1
MFN2,0.06931471031078502,1
MGEA5,0.1729802132200105,1
MIPEP,2.8789959288903327e-4,1
MIS18A,8.971787641498085e-5,1
MIS18BP1,6.0022705688611566e-5,1
MLST8,0.1729762020983217,1
MMS19,3.463438499056814e-4,1
MMS22L,0.0069824029005986655,1
MOCS3,0.005666989325052279,1
MORC2,0.9999999999999984,1
MPHOSPH10,1.9293280610642016e-4,1
MPHOSPH8,0.5591083087944868,1
MRGBP,0.015230060263729016,1
MROH6,0.540082142614916,1
MRPL11,0.003253518321239672,1
MRPL12,0.09284540992952832,1
MRPL13,9.979939425885504e-4,1
MRPL14,0.17477899645332368,1
MRPL15,0.018866901822329685,1
MRPL16,0.0019876439103621393,1
MRPL17,0.006020197986172281,1
MRPL18,0.9999999999999984,1
MRPL19,0.001581399703949325,1
MRPL20,0.9999999999999984,1
MRPL21,8.971787641498085e-5,1
MRPL22,0.003000881452879563,1
MRPL27,0.005304266341478797,1
MRPL28,0.0032660739650003084,1
MRPL34,0.018886304898755844,1
MRPL37,9.37691731319901e-5,1
MRPL38,9.367260259904004e-4,1
MRPL39,0.023293480525806702,1
MRPL4,0.014083092786878052,1
MRPL40,0.07805061663848392,1
MRPL41,0.004540637490597829,1
MRPL43,0.017651876833739005,1
MRPL44,0.1890759016473602,1
MRPL45,7.202503433593557e-5,1
MRPL46,6.878362495235712e-4,1
MRPL47,0.017119412690139935,1
MRPL51,0.12024529518275352,1
MRPL53,0.014128877193134715,1
MRPL9,0.00839358685516147,1
MRPS10,0.0025028815353713265,1
MRPS11,0.005246108762717795,1
MRPS12,0.02733606786679973,1
MRPS14,0.0016525439013478408,1
MRPS15,0.001769508943428339,1
MRPS18A,0.005120804002635691,1
MRPS18B,0.656730571855073,1
MRPS18C,0.0035809756831842138,1
MRPS2,0.00549273575409517,1
MRPS22,0.010255585542414757,1
MRPS23,0.0014724249906688672,1
MRPS24,0.004617072127399477,1
MRPS25,0.09095427070722435,1
MRPS26,8.364384079261078e-4,1
MRPS27,0.046663163928602903,1
MRPS28,0.013463607865534206,1
MRPS30,0.04400611685813738,1
MRPS34,0.0023131454901576458,1
MRPS35,5.089380269728827e-4,1
MRPS5,0.0010204516631439568,1
MRPS7,0.026022064007421106,1
MRPS9,0.005651799243108975,1
MRTO4,4.6285743835361285e-4,1
MTHFD1,0.009469417304737356,1
MTIF2,0.023400810912393037,1
MTOR,0.002958218474990181,1
MTPAP,0.02707057280146786,1
MVD,0.0024968596914434447,1
MVK,8.851375966349161e-4,1
MYBBP1A,0.023386564323686063,1
MYBL2,0.024174934792787556,1
MYC,0.29109424322878397,1
N6AMT1,0.00799380833871018,1
NAA15,0.004346582275410813,1
NAA20,0.5306088101694744,1
NAA25,0.002456942166848663,1
NAA30,0.007984658993645899,1
NAA35,0.17947139220106925,1
NAA38,0.9999999999999984,1
NAA50,4.6285743835361285e-4,1
NAE1,0.0019705734799239,1
NAF1,0.003960126753566203,1
NAPA,0.023472473022958764,1
NAPG,0.13172044605091113,1
NARFL,0.0023567994152899957,1
NARS,0.0028253465231656413,1
NARS2,0.9922895472254173,1
NAT10,0.0016314035350494121,1
NBAS,0.11079177955003414,1
NCAPD2,0.0024731180644845785,1
NCAPD3,0.0341172750861573,1
NCAPG,0.027211521545756723,1
NCAPG2,0.9999999999999984,1
NCAPH,0.9999999999999984,1
NCAPH2,0.1113759770818306,1
NCBP1,0.10975305476885998,1
NCBP2,0.10512624931927571,1
NCKAP1,0.11807932343382908,1
NCL,3.705365100784819e-4,1
NDC80,0.004315339460202706,1
NDOR1,2.8789959288903327e-4,1
NDUFA11,0.2558147526721947,1
NDUFA13,0.029193859363808874,1
NDUFA2,2.753138247510343e-4,1
NDUFAB1,0.0010469912925561177,1
NDUFB5,0.2838074286053187,1
NDUFB6,0.06619894131070671,1
NDUFB7,0.2284767592490508,1
NDUFB8,0.06326824723301472,1
NDUFC2,0.9999999999999984,1
NDUFS2,0.04479524558125089,1
NDUFV1,0.22545281069691828,1
NEDD1,0.002255697209218484,1
NELFA,0.03162843884336462,1
NELFB,0.017730874285554293,1
NELFCD,0.00225962107332962,1
NEMF,0.3531992678123348,1
NFS1,0.012663599588971772,1
NGDN,2.796876023864165e-4,1
NHLRC2,0.9999999999999984,1
NHP2,0.00833946856318762,1
NIP7,0.012776845317559295,1
NKAP,0.0014920426616821933,1
NLE1,0.9999999999999984,1
NMT1,0.08690219738031872,1
NOB1,2.6267088159743547e-4,1
NOC2L,0.0013191912440516148,1
NOC3L,0.0016654652797216639,1
NOC4L,0.15422020412925527,1
NOL10,7.202503433593557e-5,1
NOL12,0.08631445134866114,1
NOL6,5.149744504861629e-4,1
NOL7,0.002865890778413299,1
NOL8,0.003037639779433873,1
NOL9,0.0016075510680577056,1
NOLC1,0.03733045084329494,1
NOM1,0.014477148359350074,1
NOP10,5.811363612036207e-4,1
NOP14,3.4942346621702627e-4,1
NOP16,0.004177089412453977,1
NOP2,2.1170764555556842e-4,1
NOP56,0.0015147851133266554,1
NOP58,0.7787454292356106,1
NOP9,0.9999999999999984,1
NPAT,0.9999999999999984,1
NPLOC4,0.04718947628192014,1
NPM3,0.9999999999999984,1
