gene,fdr,category
MROH6,1,1
MRPL11,0.11324003632355571,1
MRPL12,1,1
MRPL13,0.21330449131465762,1
MRPL14,1,1
MRPL15,0.1967886289706845,1
MRPL16,0.15031419660900225,1
MRPL17,0.4207266283844441,1
MRPL18,1,1
MRPL19,0.2570395782768864,1
MRPL20,1,1
MRPL21,0.8590135215053957,1
MRPL22,0.6165950018614822,1
MRPL27,0.33651156937549076,1
MRPL28,0.35563131856898533,1
MRPL34,0.15958791472367326,1
MRPL37,0.0591561634175474,1
MRPL38,0.3083187950249354,1
MRPL39,0.19408858775927784,1
MRPL4,0.8053784411990667,1
MRPL40,0.9354056741475519,1
MRPL41,0.15885467485977786,1
MRPL43,0.7744617978025188,1
MRPL44,1,1
MRPL45,0.5420008904016238,1
MRPL46,0.13867558288718884,1
MRPL47,0.3357376142429547,1
MRPL51,1,1
MRPL53,0.5754399373371569,1
MRPL9,0.07227698036021703,1
MRPS10,0.09549925860214359,1
MRPS11,0.3184197521726125,1
MRPS12,0.4207266283844441,1
MRPS14,0.07780365510398041,1
MRPS15,0.12359474334445104,1
MRPS18A,0.23014418174085083,1
MRPS18B,1,1
MRPS18C,0.27797132677592884,1
MRPS2,0.11748975549395294,1
MRPS22,0.11220184543019636,1
MRPS23,0.05847900841444806,1
MRPS24,0.3140508693876217,1
MRPS25,1,1
MRPS26,0.09977000638225536,1
MRPS27,1,1
MRPS28,0.328095293113119,1
MRPS30,0.9594006315159331,1
MRPS34,0.10092528860766845,1
MRPS35,0.5188000389289611,1
MRPS5,0.3140508693876217,1
MRPS7,0.5407543229455808,1
MRPS9,0.24378108183687525,1
MRTO4,0.24945947269429547,1
MTHFD1,0.37325015779572057,1
MTIF2,0.5176068319505677,1
MTOR,0.1655769963469528,1
MTPAP,0.6531305526474723,1
MVD,0.07498942093324558,1
MVK,0.23120647901755947,1
MYBBP1A,0.05741164622073274,1
MYBL2,0.13520725631942773,1
MYC,0.5128613839913648,1
N6AMT1,0.505824662003114,1
NAA15,0.15885467485977786,1
NAA20,1,1
NAA25,0.48752849010338634,1
NAA30,0.26181830082189855,1
NAA35,1,1
NAA38,1,1
NAA50,0.5520774392807574,1
NAE1,0.18706821403658005,1
NAF1,1,1
NAPA,1,1
NAPG,0.9682778562612492,1
NARFL,0.16826740610704674,1
NARS,0.3723917062545685,1
NARS2,1,1
NAT10,0.31117163371060175,1
NBAS,0.38106582339377304,1
NCAPD2,0.09817479430199844,1
NCAPD3,0.4285485203974395,1
NCAPG,0.6353309318517437,1
NCAPG2,1,1
NCAPH,1,1
NCAPH2,0.8709635899560807,1
NCBP1,0.7294575102545687,1
NCBP2,1,1
NCKAP1,1,1
NCL,0.04613175745603793,1
NDC80,0.11776059735208072,1
NDOR1,0.05533501092157368,1
NDUFA11,1,1
NDUFA13,1,1
NDUFA2,0.09660508789898135,1
NDUFAB1,0.26853444456585074,1
NDUFB5,1,1
NDUFB6,0.1967886289706845,1
NDUFB7,1,1
NDUFB8,1,1
NDUFC2,1,1
NDUFS2,0.8790225168308843,1
NDUFV1,0.5407543229455808,1
NEDD1,0.16292960326397224,1
NELFA,0.18578044550916986,1
NELFB,0.9225714271547631,1
NELFCD,0.09354056741475521,1
NEMF,1,1
NFS1,0.5649369748123025,1
NGDN,0.06606934480075961,1
NHLRC2,1,1
NHP2,0.9506047936562815,1
NIP7,0.251188643150958,1
NKAP,0.18323144223712115,1
NLE1,1,1
NMT1,0.5395106225151276,1
NOB1,0.12676518658578456,1
NOC2L,0.34593937782612194,1
NOC3L,0.24945947269429547,1
NOC4L,0.7834296427662117,1
NOL10,0.07798301105232586,1
NOL12,0.9375620069258802,1
NOL6,0.09794899854086991,1
NOL7,0.09794899854086991,1
NOL8,0.15031419660900225,1
NOL9,0.136144468246595,1
NOLC1,1,1
NOM1,0.7550922276654339,1
NOP10,0.0939723310564638,1
NOP14,0.1472312502432719,1
NOP16,0.15559656316050743,1
NOP2,0.1054386896391259,1
NOP56,0.1018591388054117,1
NOP58,1,1
NOP9,1,1
NPAT,1,1
NPLOC4,0.8912509381337456,1
NPM3,1,1
NR2C2AP,1,1
NRBP1,0.6223002851691595,1
NRDE2,0.06698846094165266,1
NRF1,0.49888448746001224,1
NSA2,0.05533501092157368,1
NSF,1,1
NSL1,0.6546361740672749,1
NSMCE1,0.05533501092157368,1
NSMCE2,1,1
NSMCE4A,0.35318316979195696,1
NSRP1,0.12705741052085415,1
