sgrna,Gene,control_count,treatment_count,control_mean,treat_mean,LFC,control_var,adj_var,score,p.low,p.high,p.twosided,FDR,high_in_treatment
OR52E8-1,OR52E8,4897.8/4734.4/4670.9,6168.6/5718/5501,4766.7,5789.3,0.28032,13702,33899,5.5537,1,1.3987e-8,2.7974e-8,4.5487e-8,True
TPH2-2,TPH2,3491.5/3575.5/3323.2,4207.8/4592.9/4162.1,3461.8,4316.7,0.31834,16507,23718,5.5513,1,1.4175e-8,2.835e-8,4.6021e-8,True
POLR2A-9,POLR2A,1146.9/1247.5/1089.5,798.88/588.9/713.75,1159.5,695.06,-0.73743,6407.9,7006.8,5.5481,1.4438e-8,1,2.8877e-8,4.6797e-8,False
OR9Q2-9,OR9Q2,3016.6/2786.9/2972.5,3586.4/3867.2/3649.7,2923.6,3699.1,0.33933,14870,19643,5.5334,1,1.5701e-8,3.1402e-8,5.0804e-8,True
DEFB129-5,DEFB129,5248.2/5288.4/5109.6,6364/6282/6184.9,5214.8,6276.5,0.2673,8799.7,37477,5.4842,1,2.0765e-8,4.153e-8,6.7076e-8,True
TGM6-8,TGM6,4704.4/4809.1/4790.7,5167.9/6098.9/6107.8,4767.9,5774.1,0.2762,3126.1,33908,5.4645,1,2.3205000000000002e-08,4.6410000000000003e-08,7.4832e-8,True
RPL30-9,RPL30,6061/5884.9/5903.2,6890/6545.4/7885.9,5949.2,7084.9,0.25202,9368.4,43419,5.4506,1,2.5104e-8,5.0207e-8,8.0819e-8,True
RPL9-4,RPL9,987.98/1336.2/1131.3,643.07/685.05/751.32,1143,691.73,-0.72379,30742,6896.4,5.4347,2.7442e-8,1,5.4884e-8,8.82e-8,False
NUP54-4,NUP54,2686.3/2868.1/2795.1,2048.1/1655.8/2511.1,2782.2,2042.1,-0.44598,8371.1,18585,5.4287,2.8388e-8,1,5.6775e-8,9.1087e-8,False
POU4F2-6,POU4F2,3073.1/3214.4/3040.4,4403.3/3657.3/3667,3108.4,3894.2,0.32507,8557.2,21033,5.4184,1,3.0074e-8,6.0149e-8,9.6338e-8,True
RPS24-12,RPS24,6618.2/7182.3/6637.7,7487.1/8949.1/7686.5,6807.8,8015.7,0.23561000000000001,102580,50479,5.3763,1,3.8025e-8,7.605e-8,1.216e-7,True
CABP5-3,CABP5,4535/4878.4/4906.1,5918.2/5916.8/5453.8,4770.1,5758.7,0.27166,42763,33926,5.3671,1,4.0008e-8,8.0015e-8,1.2773e-7,True
RPL3-7,RPL3,4257.3/3901.4/4096.6,2847/3355.9/3377.1,4082.5,3183.5,-0.35873,31775,28513,5.3239,5.0783e-8,1,1.0157e-7,1.6186e-7,False
PSMD6-11,PSMD6,2374.2/2578.2/2282.8,1813.9/1708.5/1706.8,2408.6,1742.4,-0.46693,22882,15825,5.2963,5.9084e-8,1,1.1817e-7,1.8801e-7,False
KRT25-2,KRT25,3222.4/3094.4/3339.1,2636.2/2308.5/2412.9,3217.1,2448.8,-0.39355,14983,21855,5.1971,1.0123e-7,1,2.0246e-7,3.2159e-7,False
SAGE1-10,SAGE1,5163/5474/5223.6,6355.9/6094.3/6450.7,5285.2,6298.5,0.25301,27191,38042,5.1954,1,1.0217e-7,2.0433e-7,3.2403e-7,True
NUP98-16,NUP98,4769.5/4557.1/4627.6,3598.1/3741.4/3791.3,4650.6,3709.4,-0.32616,11709,32977,5.183,1.0918e-7,1,2.1837e-7,3.4572e-7,False
OTUD6A-5,OTUD6A,3012.8/2582.8/2772,3647.6/3867.2/3013.9,2783.7,3490.2,0.32621,46489,18597,5.1809,1,1.104e-7,2.2081e-7,3.49e-7,True
KRT25-4,KRT25,3968.2/4459.2/3966.8,3834.1/2882.6/3098.7,4125,3247.4,-0.34501,80648,28845,5.1673,1.1872e-7,1,2.3745e-7,3.7469e-7,False
DMRTB1-9,DMRTB1,6870.9/6561.8/6770.5,8126.6/7232.3/8310.7,6733.1,7875.4,0.22605,24864,49861,5.1156,1,1.5635e-7,3.127e-7,4.9263e-7,True
RPS24-3,RPS24,4764.7/4119.4/4086.5,5258/5136.5/5207.2,4312.6,5200.3,0.26998,146430,30313,5.0987,1,1.7098e-7,3.4197e-7,5.3786e-7,True
RPL34-6,RPL34,3584.3/3801.7/3399.7,2636.2/2535/3257.6,3591.5,2792.2,-0.36304,40519,24712,5.0842,1.8456e-7,1,3.6912e-7,5.7961e-7,False
TPH2-7,TPH2,4845.1/4423.2/4555.5,5629.1/5786.4/5170.6,4604.6,5522.4,0.26217,46596,32614,5.0823,1,1.8646e-7,3.7292e-7,5.8462e-7,True
RPL3-6,RPL3,4571.3/4107.4/4483.3,3234.2/4053.9/3249.9,4382.6,3492.8,-0.32733,60766,30863,5.0652,2.0402e-7,1,4.0804e-7,6.3865e-7,False
FCRL4-1,FCRL4,6636.3/5421.4/6124,6710.8/7530.9/7085.5,6039.8,7101.2,0.23351,372700,44159,5.0506,1,2.2017e-7,4.4034e-7,6.8808e-7,True
PIWIL3-8,PIWIL3,7356.3/7541.5/6988.4,8567/8145.7/8706.6,7291.7,8469.7,0.21603,79301,54506,5.0457,1,2.2596e-7,4.5192e-7,7.0502e-7,True
COPS6-4,COPS6,4804/4695.6/4756.1,5849.7/5608.9/5558.8,4751.7,5671.1,0.25514,2951.2,33779,5.0025,1,2.8302e-7,5.6605e-7,8.8164e-7,True
ABCG8-1,ABCG8,4814.5/4824.8/4754.6,5007.6/6099.8/6133.8,4797.9,5722.2,0.25411,1437.4,34146,5.0018,1,2.8397e-7,5.6794e-7,8.8315e-7,True
NLRP5-8,NLRP5,3509.6/3390.8/3437.2,4205.1/4058.5/4383.6,3445.5,4213.7,0.29028,3588.5,23594,5.0009,1,2.8526e-7,5.7053e-7,8.8575e-7,True
OR9Q2-10,OR9Q2,3756.6/4115.7/4157.2,5275.1/4933.1/4348,4005.7,4836.7,0.27189,48543,27915,4.9735,1,3.2876e-7,6.5752e-7,1.0191e-6,True
PIWIL3-10,PIWIL3,3718.3/3692.7/4209.2,5222.9/5066.2/3876,3866.3,4680.9,0.27575,84789,26832,4.9727,1,3.302e-7,6.6039e-7,1.022e-6,True
COPZ1-5,COPZ1,2257.4/2475.7/2206.3,1822.9/1550.4/1735.7,2310.2,1699.1,-0.44302,20479,15106,4.9722,3.3097e-7,1,6.6194e-7,1.0227e-6,False
KRT74-6,KRT74,2762/2635.4/2522.3,3547.7/3199.7/3151.7,2638.1,3295.1,0.3207,14374,17515,4.9641,1,3.451e-7,6.9019e-7,1.0646e-6,True
LYZL6-2,LYZL6,7082.5/7344.8/7659.3,6234.3/5789.2/6584.6,7358.4,6194.1,-0.24847,83445,55064,4.9619,3.4905e-7,1,6.981e-7,1.0751e-6,False
HTR3D-3,HTR3D,5354.5/5230.2/5367.9,6263.1/6590.7/6003.8,5317.2,6281.3,0.24037,5760.8,38299,4.9266,1,4.1832e-7,8.3663e-7,1.2864e-6,True
RPL3-8,RPL3,3249.2/2883.8/3230.8,2388.5/2268.7/2570.8,3116.7,2406.2,-0.37311,42412,21095,4.8916,5.0001e-7,1,1e-6,1.5352e-6,False
PSMC2-8,PSMC2,3646.5/3552.4/3474.7,4025.9/4272.1/4690.9,3557.2,4321,0.28057,7405.7,24449,4.8852,1,5.1672e-7,1.0334e-6,1.584e-6,True
RNASE9-8,RNASE9,3846.6/3511.8/3926.4,4543.8/4904.5/4198.7,3757.2,4539.8,0.27292,48428,25988,4.8548,1,6.0239e-7,1.2048e-6,1.8436e-6,True
PLA2G2E-2,PLA2G2E,7919.2/7831.5/7761.8,8940.8/8273.3/9911.6,7837.2,9017.1,0.20229,6220.1,59083,4.854,1,6.0511e-7,1.2102e-6,1.849e-6,True
RPTN-4,RPTN,1251.3/1459/1259.7,779.06/989.21/899.65,1320,885.07,-0.57608,13840,8094.9,4.8335,6.7072e-7,1,1.3414e-6,2.0462e-6,False
KRT25-3,KRT25,6452.5/6350.3/6028.8,4770.8/5458.2/5519.3,6274.6,5238.1,-0.26043,48912,46081,4.8284,6.8825e-7,1,1.3765e-6,2.0964e-6,False
RPL30-3,RPL30,4984.9/5418.6/5167.3,5488.6/6895.8/5986.4,5187.2,6096.4,0.23294,47431,37256,4.7101,1,1.238e-6,2.476e-6,3.7649e-6,True
NUP205-9,NUP205,5242.4/5174.8/5370.8,4836.5/3971.6/4329.7,5262.1,4365,-0.26958,9907.4,37856,4.6104,2.0092e-6,1,4.0184e-6,6.1006e-6,False
COPS4-5,COPS4,4356.9/4238.5/4594.5,5442.6/5525.7/4686.1,4394.1,5204,0.24399,32872,30953,4.6031,1,2.0812e-6,4.1624e-6,6.3093e-6,True
RPS24-2,RPS24,3226.3/3388.9/3679.6,4487.9/4177.8/3759.5,3426.5,4130.9,0.26962,52783,23449,4.5995,1,2.1171e-6,4.2342e-6,6.4079e-6,True
RNASE9-3,RNASE9,4412.4/4853.5/4559.8,5845.2/5107.8/5376.7,4605,5434.8,0.239,50434,32616,4.5951,1,2.1632e-6,4.3264e-6,6.5372e-6,True
KRT25-8,KRT25,3313.4/2876.4/3161.6,3811.6/3873.6/3641,3111.8,3774.1,0.27831,49254,21058,4.5641,1,2.5086e-6,5.0172e-6,7.5692e-6,True
RXFP2-1,RXFP2,5270.2/5372.4/5419.8,6213.6/6289.3/6242.7,5353.8,6248.5,0.2229,5848.3,38594,4.5541,1,2.6308e-6,5.2617e-6,7.9255e-6,True
CABP5-10,CABP5,3365.1/3443.4/3375.1,3873.7/4028/4374,3394.4,4086.6,0.2677,1816.8,23203,4.5447,1,2.7512e-6,5.5024e-6,8.2751e-6,True
COPS8-1,COPS8,5337.2/5011.4/5731.5,5937.1/6078.6/6745.5,5352,6244,0.22236,130140,38580,4.5415,1,2.7933e-6,5.5865e-6,8.3885e-6,True
CYP7A1-5,CYP7A1,2172.2/2252.2/2342,3137/2446.2/2859.8,2254.4,2799.7,0.31241,7212.1,14699,4.4979,1,3.4315e-6,6.8631e-6,1.0289e-5,True
OTUD6A-1,OTUD6A,1099/967.74/998.54,1566.2/1139.9/1441,1020.3,1370.2,0.42512,4717.8,6076.9,4.4894,1,3.5704e-6,7.1408e-6,1.0689e-5,True
DMRTB1-7,DMRTB1,4696.8/4291.1/4440.1,5181.5/5632/5013.6,4472.9,5269.3,0.23637,42118,31573,4.4824,1,3.691e-6,7.3821e-6,1.1033e-5,True
TPH2-8,TPH2,2319.7/2117.4/2222.2,1763.5/1374.7/1973.6,2218.2,1685.1,-0.39638,10236,14436,4.4372,4.5561e-6,1,9.1123e-6,1.3598e-5,False
RPL9-1,RPL9,3698.2/3874.7/3813.8,4147.5/4753.8/4662,3794.9,4513,0.24998,8030.7,26279,4.43,1,4.7108e-6,9.4216e-6,1.4037e-5,True
MRGPRD-5,MRGPRD,6497.5/7044.7/6225,8195.9/7368.2/7132.7,6580.4,7552.2,0.19869,174390,48598,4.4082,0.99999,5.212e-6,1.0424e-5,1.5507e-5,True
COPS8-14,COPS8,4703.5/4641.1/5095.2,3920.5/4246.2/3832.7,4809.1,3995.9,-0.26718,60612,34235,4.395,5.5389e-6,0.99999,1.1078e-5,1.6454e-5,False
NPHS2-6,NPHS2,4525.4/3917.1/4887.4,4655.5/5989.8/5013.6,4424.9,5190.1,0.23008,240910,31195,4.3326,0.99999,7.3683e-6,1.4737e-5,2.1855e-5,True
RPL5-9,RPL5,6659.3/6252.4/6445.8,6698.2/8015.4/7527.6,6450.4,7393.4,0.19683,41426,47526,4.3257,0.99999,7.6009e-6,1.5202e-5,2.251e-5,True
MAGEB3-9,MAGEB3,5974.8/5934.8/5883,6669.3/6404.9/7451.5,5930.8,6827.8,0.20317,2117.3,43269,4.3124,0.99999,8.0762e-6,1.6152e-5,2.3881e-5,True
COPA-3,COPA,4707.3/4835.9/4447.3,3388.3/4259.2/4041.7,4660.7,3878.1,-0.26512,39214,33057,4.304,8.3854e-6,0.99999,1.6771e-5,2.4757e-5,False
OTUD6A-10,OTUD6A,3969.2/4375.1/3893.2,4166.4/5999.1/4422.2,4073.8,4799.1,0.23634,67193,28445,4.3006,0.99999,8.5168e-6,1.7034e-5,2.5106e-5,True
COPZ1-8,COPZ1,4034.3/3972.5/3981.2,5311.1/4381.2/4486.7,3995.9,4708.7,0.23676,1117.2,27838,4.2722,0.99999,9.6765e-6,1.9353e-5,2.8481e-5,True
CYP7A1-10,CYP7A1,5481.8/5517.4/5356.3,5890.3/6413.2/6613.5,5451.4,6298.2,0.20827,7157.5,39381,4.267,0.99999,9.9071e-6,1.9814e-5,2.9115e-5,True
KRT74-8,KRT74,5722.1/5902.5/5946.5,6785.5/6673.9/6753.2,5856.2,6737.4,0.20219,14145,42662,4.2662,0.99999,9.9436e-6,1.9887e-5,2.9178e-5,True
HTR3D-7,HTR3D,3867.7/4100.9/3763.3,4552.8/4687.2/4591.7,3908.1,4610.2,0.23831,29885,27156,4.2606,0.99999,1.0193e-5,2.0386e-5,2.9864e-5,True
PSMD11-4,PSMD11,1885/1815.4/1513.7,1383.4/1336.8/1154.9,1730.3,1287.8,-0.42577,39055,10944,4.2292,1.1725e-5,0.99999,2.345e-5,3.43e-5,False
DMRTB1-8,DMRTB1,3979.7/4232.9/3733,4867.1/5073.6/4151.5,3976.6,4680.2,0.23497,62531,27689,4.2282,0.99999,1.1777e-5,2.3554e-5,3.44e-5,True
NLRP5-9,NLRP5,3294.2/2798.9/2998.5,3572.9/3578.7/3732.5,3023.8,3627.3,0.26247,62184,20395,4.2261,0.99999,1.1891e-5,2.3782e-5,3.4681e-5,True
TAAR8-8,TAAR8,3715.5/4027.9/3702.7,3971.9/4605.8/4977,3812.5,4498.7,0.23874,33944,26415,4.2225,0.99999,1.2079e-5,2.4158e-5,3.5176000000000003e-05,True
LUZP4-9,LUZP4,2362.7/2588.3/2733,3018.1/3227.4/3071.7,2556.8,3104.5,0.27993,34852,16914,4.2114,0.99999,1.2687e-5,2.5375e-5,3.6892e-5,True
IL22-6,IL22,2501.6/2998.3/2878.7,3875.5/3095.2/3151.7,2784.6,3356.2,0.26928,67330,18604,4.191,0.99999,1.3885e-5,2.7771e-5,4.0314e-5,True
COPZ1-7,COPZ1,3184.1/3333.5/3014.4,2479.5/2626.5/2580.5,3174.7,2561.4,-0.30956,25508,21534,4.1791,1.4635e-5,0.99999,2.927e-5,4.2426e-5,False
TAAR8-3,TAAR8,3129.6/3016.8/3199.1,3844.9/3921.7/3415.6,3114.2,3720.6,0.25656,8464.6,21077,4.1763,0.99999,1.4811e-5,2.9623e-5,4.2873e-5,True
LUZP4-5,LUZP4,2866.3/2787.8/3102.4,3560.3/3198.8/3759.5,2915.8,3498.4,0.26269,26830,19584,4.1627,0.99998,1.5729e-5,3.1457e-5,4.546e-5,True
PSMC4-1,PSMC4,4305.2/3667.8/3910.5,3057.7/2853.9/3987.8,3952.5,3264.8,-0.27571,103600,27501,4.1472,1.683e-5,0.99998,3.3659e-5,4.8568e-5,False
PLA2G2E-1,PLA2G2E,9082.4/9653.4/9663.6,10696/10845/10204,9462.5,10578,0.1608,110700,72942,4.1316,0.99998,1.8013e-5,3.6027e-5,5.1906e-5,True
PSMC4-5,PSMC4,11017/10831/10512,8560.7/9849.6/10441,10785,9584.3,-0.17021,65231,84431,4.1309,1.8063e-5,0.99998,3.6127e-5,5.1973e-5,False
KRT77-9,KRT77,7814.8/8067.9/7558.3,8473.3/9013.8/8928.1,7810.9,8801.9,0.1723,64922,58862,4.0845,0.99998,2.2087e-5,4.4174e-5,6.3455e-5,True
NUP133-7,NUP133,5046.2/4504.4/4815.2,5644.4/5588.6/5379.6,4783.4,5536.3,0.21085,73948,34031,4.0814,0.99998,2.2387e-5,4.4774e-5,6.422e-5,True
OLIG2-2,OLIG2,6103.1/6231.2/5611.8,6747.7/6345.7/7425.5,5976,6825.3,0.19169,106980,43638,4.0658,0.99998,2.3931e-5,4.7862e-5,6.8547e-5,True
TGM6-6,TGM6,4199.9/4088.9/3881.6,4838.3/4808.3/4557,4054.6,4732.8,0.22308,26103,28296,4.0318,0.99997,2.7672e-5,5.5344e-5,7.9145e-5,True
OR12D2-6,OR12D2,2499.6/3449.9/2961,3237.8/3487.2/3832.7,2944.7,3510.8,0.25362,226780,19801,4.0234,0.99997,2.8682e-5,5.7364e-5,8.1913e-5,True
TGM6-11,TGM6,2582.9/2548.6/2698.4,3227.9/3105.4/3077.5,2609.2,3136.3,0.26535,6155.8,17301,4.0071,0.99997,3.0735e-5,6.147e-5,8.7645e-5,True
POLR2A-10,POLR2A,4298.5/4143.4/3997.1,3285.6/3493.7/3617.9,4144.5,3463,-0.25911,22727,28996,4.0022,3.1379e-5,0.99997,6.2758e-5,8.9349e-5,False
RPS3A-5,RPS3A,3370.8/3455.4/3467.5,2791.1/2573.8/3141.1,3431,2825.8,-0.27986,2774.3,23483,3.949,3.9232e-5,0.99996,7.8464e-5,1.1154e-4,False
IL1F10-1,IL1F10,2563.8/2443.4/2616.1,1731.1/2393.5/2018.9,2540,2030,-0.32326,7849.9,16791,3.9365,4.1345e-5,0.99996,8.269e-5,1.1738e-4,False
PSMD6-15,PSMD6,2192.3/2227.3/2376.6,1879.7/1537.4/1970.8,2264,1785.8,-0.34212,9580.9,14769,3.9349,4.1622e-5,0.99996,8.3243e-5,1.1799e-4,False
RPS7-6,RPS7,2575.3/2551.4/2520.9,1909.4/2145.8/2078.6,2549.1,2042.1,-0.31976,742.96,16857,3.9046,4.7194e-5,0.99995,9.4387e-5,1.3359e-4,False
KRT9-10,KRT9,4871.9/4609.7/4718.5,5152.6/5458.2/5744.7,4732.2,5446.5,0.20278,17362,33624,3.8954,0.99995,4.9019e-5,9.8038e-5,1.3855e-4,True
FCRL4-9,FCRL4,1447.5/1278/1239.5,825/1193.5/924.7,1318.7,969.23,-0.44378,12259,8086.2,3.886,5.0962e-5,0.99995,1.0192e-4,1.4383e-4,False
PSMC2-10,PSMC2,4370.3/4682.6/4356.4,5200.4/4747.3/5523.1,4467.3,5147,0.2043,34045,31529,3.8281,0.99994,6.4556e-5,1.2911e-4,1.8193e-4,True
OC90-3,OC90,3964.4/3684.4/4002.8,4524/4311.8/4691.9,3881.2,4506.5,0.21545,30216,26948,3.8091,0.99993,6.9735e-5,1.3947e-4,1.9624e-4,True
PSMB3-10,PSMB3,5602.4/5453.7/5574.2,4637.5/4453.3/5300.6,5543.1,4783.7,-0.21252,6240,40121,3.7911,7.4981e-5,0.99993,1.4996e-4,2.1069e-4,False
OR12D2-10,OR12D2,1670.6/1935.5/1860,1996.7/2670.9/2066.1,1818.5,2225.2,0.29104,18644,11568,3.7813,0.99992,7.7996e-5,1.5599e-4,2.1884e-4,True
FCRL4-3,FCRL4,2465.2/2276.2/2277,2496.6/2892.7/3037.1,2337.8,2799.2,0.25977,11855,15307,3.7295,0.9999,9.5939e-5,1.9188e-4,2.688e-4,True
RPL35A-7,RPL35A,3579.5/4088.9/3974,4269.1/4743.6/4452,3874.5,4484,0.21072,71432,26896,3.7164,0.9999,1.0104e-4,2.0209e-4,2.8269e-4,True
PLA2G2E-10,PLA2G2E,4906.4/5005.8/4454.5,5435.4/5581.2/5387.3,4782.8,5467.4,0.19296,86409,34026,3.7113,0.9999,1.031e-4,2.0619e-4,2.8801e-4,True
NPHS2-1,NPHS2,1629.4/1946.6/1613.3,2078.7/1747.3/2588.2,1723.2,2110.5,0.29235,35388,10894,3.7107,0.9999,1.0333e-4,2.0666e-4,2.8825e-4,True
RPL3-9,RPL3,5203.2/5531.3/5562.7,5054.5/4550.4/4501.2,5429.9,4695.5,-0.20961,39653,39208,3.709,1.0404e-4,0.9999,2.0808e-4,2.8981e-4,False
TAAR1-3,TAAR1,4053.4/3993.8/3985.5,4493.4/4883.2/4524.3,4010.8,4630.3,0.20717,1372.6,27954,3.7052,0.99989,1.056e-4,2.1119e-4,0.00029372000000000003,True
OR12D2-2,OR12D2,5380.3/5545.1/5763.3,6666.6/6294.9/5953.7,5560.7,6298.4,0.17968,36911,40264,3.6762,0.99988,1.1836e-4,2.3671e-4,3.2873e-4,True
TGM6-14,TGM6,4972.5/4923.7/5310.2,6065/5334.3/5919,5065.9,5764,0.18621,44316,36283,3.6647,0.99988,1.2381e-4,2.4763e-4,3.4339e-4,True
POLR2F-7,POLR2F,6611.4/6727.1/6188.9,7055.7/6863.5/8050.6,6505,7305.3,0.16737,80271,47976,3.6538,0.99987,1.292e-4,2.584e-4,3.5776e-4,True
TAAR1-10,TAAR1,1652.4/1773/1953.8,2236.3/2348.2/1967.9,1788.8,2178.2,0.28397,23042,11358,3.6535,0.99987,1.2937e-4,2.5874e-4,3.5776e-4,True
ADH7-5,ADH7,4954.3/5023.4/4767.6,5569.6/5325.1/5907.5,4913.9,5595.7,0.18741,17509,35070,3.6406,0.99986,1.36e-4,2.72e-4,3.7556e-4,True
PLA2G2E-5,PLA2G2E,4819.3/5220.1/4685.4,6036.2/5640.4/5111.8,4903.1,5583.2,0.18737,77452,34983,3.6362,0.99986,1.3832e-4,2.7664e-4,3.8143e-4,True
COPS2-7,COPS2,3882/3913.4/3526.6,3171.2/2949.1/3450.3,3769.9,3183.6,-0.24377,46176,26086,3.6296,1.419e-4,0.99986,2.8381e-4,3.9074e-4,False
RPS27-4,RPS27,7240.4/7559.1/7087.9,6621.6/6220/6504.7,7293.2,6446.5,-0.178,57808,54518,3.6261,1.4388e-4,0.99986,2.8776e-4,3.9561e-4,False
FAM71B-4,FAM71B,7315.1/6991.2/6546.8,7728.5/7641/7932.2,6943.8,7766.3,0.16146,148860,51608,3.6202,0.99985,1.472e-4,2.9441e-4,4.0418e-4,True
PSMB3-7,PSMB3,2986/3106.4/3053.3,1948.1/2749.5/3043.8,3048.2,2535.7,-0.26548,3641.5,20579,3.5726,1.7672e-4,0.99982,3.5344e-4,4.8453e-4,False
DMRTB1-6,DMRTB1,5086.4/4720.5/4888.8,5362.5/6143.3/5228.4,4896.3,5563.9,0.18437,33548,34929,3.572,0.99982,1.7711e-4,3.5423e-4,4.8492e-4,True
LHX5-4,LHX5,1225.4/1435.9/1505,1445.5/1923.9/1808,1383.5,1713.2,0.30813,21255,8530.3,3.5693,0.99982,1.79e-4,3.58e-4,4.8939e-4,True
POLR2F-10,POLR2F,5934.6/6432.5/6295.7,7020.6/6477/7473.7,6217.4,6978.5,0.16658,66192,45612,3.5638,0.99982,1.8277e-4,3.6555e-4,4.9899e-4,True
PIWIL3-5,PIWIL3,5673.2/5119.4/4963.9,4077.3/4582.7/5067.5,5243.5,4557.9,-0.20214,139140,37707,3.5309,2.0704e-4,0.99979,4.1407e-4,5.6443e-4,False
OR9Q2-3,OR9Q2,5908.8/5911.7/5676.7,6638.7/7033.6/6042.3,5831.3,6558.7,0.16957,18185,42460,3.5301,0.99979,2.0767e-4,4.1534e-4,5.6512e-4,True
TPH2-5,TPH2,5989.2/5755.7/6236.6,7026.9/5963/7271.4,5990.6,6729,0.16766,57851,43757,3.5299,0.99979,2.0788e-4,4.1575e-4,5.6512e-4,True
PIWIL3-9,PIWIL3,2016.2/1978.9/1806.6,1326.7/1765.8/1561.4,1931.7,1540.8,-0.32603,12505,12373,3.5144,2.2037e-4,0.99978,4.4074e-4,5.9823e-4,False
MAGEB3-1,MAGEB3,2718.9/2906.9/2529.5,3261.3/2971.3/3337.6,2714.1,3186.1,0.23124,35630,18079,3.5104,0.99978,2.2368e-4,4.4735e-4,6.0635e-4,True
MRGPRD-9,MRGPRD,4399/4718.7/4230.8,4165.5/3497.4/3871.2,4444.9,3834.9,-0.21293,61438,31353,3.4453,2.8519e-4,0.99971,5.7037e-4,7.7201e-4,False
COPS6-3,COPS6,2205.7/1978.9/2028.8,2025.6/1342.4/1718.4,2068.9,1671.8,-0.30731,14216,13357,3.4361,2.9511e-4,0.9997,5.9023e-4,7.9776e-4,False
LHX5-9,LHX5,4033.3/3818.3/4037.5,5170.6/4611.4/3902,3961.7,4531.3,0.19376,15712,27572,3.4303,0.9997,3.0145e-4,6.0291e-4,8.1376e-4,True
PSMA3-5,PSMA3,7196.4/6970.9/7264,6746.8/6085/6259,7142.6,6357.5,-0.16796,23558,53262,3.4018,3.3467e-4,0.99967,6.6933e-4,9.0215e-4,False
LUZP4-7,LUZP4,1356.6/1276.2/1300.1,1642.8/1641/1549.8,1310.5,1610.6,0.29726,1704.3,8030.5,3.3487,0.99959,4.0595e-4,8.119e-4,0.0010928000000000001,True
SAGE1-7,SAGE1,3021.4/2530.2/2722.9,3704.4/3260.7/2720.1,2750.8,3202.9,0.21943,61340,18352,3.3369,0.99958,4.2356e-4,8.4713e-4,0.0011386,True
RPTN-3,RPTN,5405.2/5383.5/5696.9,5571.4/6832.9/6125.2,5493.4,6155,0.16405,30632,39720,3.32,0.99955,4.5004e-4,9.0009e-4,0.0012081,True
DEFB129-1,DEFB129,4791.5/4959.7/4617.5,5789.4/4318.3/6289.9,4787.5,5397.5,0.17299,29272,34064,3.3051,0.99953,4.7468e-4,9.4935e-4,0.0012724,True
CRYGB-2,CRYGB,3129.6/3367.7/3445.8,3873.7/4079.8/3486.9,3311.6,3805.4,0.20047,27151,22573,3.2867,0.99949,5.0682e-4,0.0010136,0.0013567,True
COPS8-13,COPS8,5375.5/5764/5695.4,5959.6/6453.9/6404.5,5609.1,6268.7,0.16037,43001,40655,3.2714,0.99946,5.3515e-4,0.0010703,0.0014305,True
TAAR1-4,TAAR1,3498.2/3670.6/3542.5,4187.1/4352.5/3731.5,3569.7,4081.8,0.19335,8017.2,24545,3.2687,0.99946,5.4025e-4,0.0010805,0.0014422,True
KRT9-9,KRT9,5426.3/5640.2/4897.5,5285.9/5787.3/6880.3,5312,5948.4,0.16323,146310,38258,3.254,0.99943,5.6902e-4,0.001138,0.0015169,True
POLA1-10,POLA1,5392.7/5543.3/5629.1,5882.2/6757.1/5887.2,5520.8,6162.2,0.15854,14313,39942,3.2093,0.99933,6.6529e-4,0.0013306,0.001771,True
NUP133-10,NUP133,3868.6/3892.2/3675.3,4212.4/4102.9/4696.7,3810.8,4329.8,0.18417,14170,26403,3.1943,0.9993,7.0094e-4,0.0014019,0.0018634,True
ADH7-2,ADH7,2111/1824.7/1751.8,2090.4/2167/2482.2,1889.6,2240.3,0.24548,36103,12073,3.1916,0.99929,7.0756e-4,0.0014151,0.0018783,True
LYZL6-7,LYZL6,3830.4/3401.9/3737.3,2944.2/2895.5/3658.3,3651.8,3147.7,-0.21424,50832,25176,3.1769,7.442e-4,0.99926,0.0014884,0.0019729,False
DEFB129-6,DEFB129,2133/2159.9/2210.6,3176.6/1965.5/2619,2167.6,2538.2,0.22761,1556,14069,3.1244,0.99911,8.9096e-4,0.0017819,0.0023587,True
KRT25-7,KRT25,4978.2/5330.9/5705.5,5615.6/5216/7154.8,5330,5939.9,0.15628,132400,38402,3.1124,0.99907,9.2783e-4,0.0018557,0.0024529,True
NPHS2-10,NPHS2,3370.8/3443.4/3542.5,4306.9/3870.9/3632.3,3451.5,3926.9,0.18611,7429.1,23640,3.0919,0.99901,9.9435e-4,0.0019887,0.0026252,True
DMRTB1-10,DMRTB1,7731.5/7742.8/7942.2,7409.7/7092.7/6684.8,7804.9,7056.1,-0.14549,14037,58811,3.0877,0.0010086,0.99899,0.0020173,0.0026593,False
DMRTC2-7,DMRTC2,5906.8/5227.5/5344.8,6303.7/6139.6/5862.2,5485.2,6099.1,0.15302,131960,39654,3.0827,0.99897,0.0010255,0.0020511,0.0027001,True
PIWIL3-4,PIWIL3,6330/5509.1/6474.7,7246.6/6648.1/6340,6089.3,6734.5,0.14528,271530,44564,3.0564,0.99888,0.0011199,0.0022399,0.0029446,True
DEFB129-10,DEFB129,3680/3753.7/3430,3587.3/4303.5/4462.6,3618.5,4099.5,0.17998,28804,24920,3.0465,0.99884,0.0011576,0.0023152,0.0030395,True
