gene,fdr,stat
TKTL2,0.9411240231212865,0.7461848323257085
ELOA,0.8243370826457422,0.411254486691852
OR5AP2,0.8682742433886412,0.5004633056080612
FNBP1L,0.8208549144673264,0.4035894917498377
ZNF106,0.7687865762006912,0.3188304103342874
ATP9A,0.8364073279122466,0.4285094205470998
FKBP7,0.8396422333234262,0.43561487336902593
C1orf174,0.9108577316110483,0.6158761064733795
AMPD3,0.812250005157573,0.3900416042895145
MTFR1L,0.8696524189686947,0.5052838441190475
CCNI2,0.7509277405930137,0.29162813027299705
SLC8A3,0.8966281803146972,0.5714772103340673
E2F4,0.6065292414203461,0.1589866321098694
TREM2,0.8502018863388285,0.45855314201590736
G6PC,0.8328345475844601,0.42313575651394986
EXOC6B,0.8793676895916929,0.5250685170045368
ZNF345,0.8733064901249733,0.5126157857328559
OSCAR,0.8798711389985918,0.5273153935310791
AIRE,0.9338835186947857,0.7087292799892371
TMEM150C,0.7713807534963961,0.32523821144616827
SLC35G5,0.8252025491213479,0.4129377459536007
CCAR2,0.8727458681583959,0.5103232262092938
TRAP1,0.9039290296915203,0.5900864596589284
TAS2R1,0.9391266180383464,0.7332430599228006
S100A7A,0.9133478410130318,0.6247159695266763
C10orf55,0.8422839542627982,0.4411271062716795
FLRT3,0.9041685405849413,0.5920038268887959
OR9G1,0.761070611123282,0.30493369099640183
RBP4,0.8323743454414173,0.4224801718792021
OR1A2,0.6705128366987513,0.20517211661470824
ALG3,0.9127017466682293,0.6227020415119077
TNNC1,0.8917180497013173,0.5624093480005252
NLRP7,0.8148081359763872,0.39250449997041786
NAA16,0.9193228917048729,0.6467440058563168
GPAA1,0.7701740883033859,0.3224471854027988
PRRG2,0.9151601958785123,0.6320622064398957
FER1L5,0.9224751006052736,0.6582108881022595
KCTD14,0.9067046048410294,0.6007717278683427
DYSF,0.9029898660477812,0.5879461865261978
PREX1,0.8252025491213479,0.41301143645135846
PPP1R1A,0.9393379054493962,0.7339433815920929
GRAPL,0.8760121611273893,0.5187872993146507
LAT,0.9138960591155206,0.6265398246925904
ADH5,0.8222380639056467,0.4054756485078331
GSTO1,0.8681441573294931,0.4987969451444033
FFAR3,0.9047881461899642,0.595888799093146
MAGI3,0.797910149798797,0.369489056177011
INPP4B,0.9157365344471955,0.6362795593896485
THNSL2,0.8653759960279903,0.49404283084182354
SLFN12L,0.8453560300773475,0.4471014408905807
VPS37C,0.8666912220405945,0.49628790173775994
TCHP,0.8655308682434344,0.49457778416964493
MATN2,0.8820308259129469,0.5341194359397503
NHLRC4,0.7897603751644078,0.35390692498259424
MAFA,0.9248492101533029,0.6675798279762468
