gene,fdr,stat
ACSL3,0.014028137045619582,5.888436553555889e-4
ACSL4,1,0.995405417351527
ACSL5,1,1.9588446735059897
ACSL6,1,0.9594006315159331
ACSM1,1,1.807174126010927
ACSM2A,1,1.36144468246595
ACSM2B,1,1.1614486138403428
ACSM3,1,0.7144963260755134
ACSM4,1,1.2302687708123816
ACSM5,1,2.728977782808041
ACSM6,1,3.061963433690677
ACSS1,1,2.4322040090738155
ACSS2,1,2.1232444620002195
ACSS3,1,1.216186000646368
ACTA1,1,1.1246049739669264
ACTA2,1,2.679168324819032
ACTB,0.6266138646723354,0.08260379495771787
ACTBL2,1,1.3583134465871542
ACTC1,1,2.6607250597988097
ACTG1,0.8531001140175895,0.12764388088113438
ACTG2,1,2.576321157002575
ACTL10,1,1.6368165214278085
ACTL6A,0.003451437393358561,5.546257129579105e-5
ACTL6B,1,2.2646443075930596
ACTL7A,1,3.8459178204535354
ACTL7B,1,3.630780547701014
ACTL8,1,1.3645831365889245
ACTL9,1,1.485935642287007
ACTN1,1,2.1877616239495525
ACTN2,1,0.7177942912713617
ACTN3,1,1.6330519478943344
ACTN4,1,1.5275660582380726
ACTR10,0.0022181964198002193,1.9054607179632484e-5
ACTR1A,0.00239883291901949,2.6363313858253814e-5
ACTR1B,1,1.0162486928706955
ACTR2,0.018071741260109266,8.491804750363135e-4
ACTR3,0.011324003632355572,4.3451022417157143e-4
ACTR3B,1,1.0256519262514077
ACTR3C,1,0.7362070974947361
ACTR5,1,0.5176068319505677
ACTR6,0.05260172663907063,0.003499451670283573
ACTR8,0.6295061828571975,0.08336811846196344
ACTRT1,1,0.2992264636608189
ACTRT2,1,0.4720630412635905
ACTRT3,1,1.3899526312133532
ACVR1,1,0.26607250597988097
ACVR1B,1,0.8090958991783823
ACVR1C,1,2.5003453616964313
ACVR2A,1,1.6032453906900415
ACVR2B,1,1.6106456351782703
ACVRL1,1,2.6424087573219466
ACY1,1,0.2306747188720069
ACY3,1,1.506607066186742
ACYP1,1,2.147830474130534
ACYP2,1,2.5585858869056457
ADA,1,0.5508076964054034
ADA2,1,0.33265955329400454
ADAD1,1,2.0370420777057183
ADAD2,1,0.6208690342300636
ADAL,1,1.0280162981264735
ADAM10,1,0.9885530946569389
ADAM11,1,0.9078205301781858
ADAM12,1,1.0495424286523223
ADAM15,1,1.5595525028269537
ADAM17,0.4775292736576909,0.05780960474057181
ADAM18,1,1.1297959146727978
ADAM19,1,1.4028137045619582
ADAM2,1,1.4825180851459536
ADAM20,1,2.6915348039269156
ADAM21,1,1.0423174293933042
ADAM22,1,2.4378108183687526
ADAM23,1,0.6324118513762195
ADAM28,1,2.5527013026612466
ADAM29,1,1.8923436186449756
ADAM30,1,2.506109253032114
ADAM32,1,1.7100153150902877
ADAM33,1,2.3768402866248763
ADAM7,1,1.7298163592151015
ADAM8,1,1.6180800376430657
ADAM9,1,0.4335108783875289
ADAMDEC1,1,2.564484036517717
ADAMTS1,1,3.2210687912834346
ADAMTS10,1,1.1614486138403428
ADAMTS12,1,0.6531305526474723
ADAMTS13,1,0.26791683248190323
ADAMTS14,1,1.1246049739669264
ADAMTS15,1,1.6788040181225603
ADAMTS16,1,3.672823004980846
ADAMTS17,1,2.2335722228305315
ADAMTS18,1,2.07491351745491
ADAMTS19,1,1.8923436186449756
ADAMTS2,1,2.0137242498623884
ADAMTS20,1,2.4378108183687526
ADAMTS3,1,0.8729713683881116
ADAMTS4,1,0.7888601176185545
ADAMTS5,1,1.093956366272094
ADAMTS6,1,0.5675446054085471
ADAMTS7,1,0.8053784411990667
ADAMTS8,1,1.4125375446227544
ADAMTS9,1,2.2438819237827663
ADAMTSL1,1,2.0892961308540396
ADAMTSL2,1,0.7079457843841379
ADAMTSL3,1,3.126079367123955
ADAMTSL4,1,1.455459080581966
ADAMTSL5,1,1.1939881044642733
ADAP1,1,0.2280342072000418
ADAP2,1,0.3411929116219285
ADAR,0.011168632477805612,4.24619563946313e-4
ADARB1,1,2.0892961308540396
ADARB2,1,2.041737944669529
ADAT1,1,1.244514611771385
ADAT2,0.013427649611378635,5.482769649208536e-4
ADAT3,0.029853826189179603,0.0016443717232149323
ADCK1,1,3.899419866765434
ADCK2,0.33496543915782767,0.036728230049808464
ADCK5,1,1.5776112696993487
ADCY1,1,2.992264636608189
ADCY10,1,0.5533501092157367
ADCY2,1,2.5527013026612466
ADCY3,1,0.6918309709189365
ADCY4,1,1.9633602768360467
ADCY5,1,1.2133888504649772
ADCY6,1,0.5211947111050804
ADCY7,1,3.3419504002611427
ADCY8,1,1.1939881044642733
ADCY9,1,1.3001695780332903
ADCYAP1,1,3.040885025676279
ADCYAP1R1,1,0.5128613839913648
ADD1,1,2.41546083444494
ADD2,1,2.8510182675039095
ADD3,1,1.5848931924611136
ADGB,1,2.152781734724373
ADGRA1,1,1.8967059212111463
ADGRA2,1,1.8967059212111463
ADGRA3,1,0.29512092266663853
ADGRB1,1,2.488857318282391
ADGRB2,1,1.428893958511103
ADGRB3,1,2.618183008218985
ADGRD1,1,2.4717241450161302
ADGRE1,1,1.2676518658578455
ADGRE2,1,1.4125375446227544
ADGRE3,1,0.48640720569146156
ADGRE5,1,0.6807693586937414
ADGRF1,1,1.9142559250210855
ADGRF2,1,0.5533501092157367
ADGRF3,1,1.7258378919902035
ADGRF4,1,0.263633138582538
ADGRF5,1,2.2335722228305315
ADGRG1,1,3.2583670100200877
ADGRG2,1,3.372873086588689
ADGRG3,1,2.685344445658507
ADGRG4,1,2.78612116862977
ADGRG5,1,2.269864851883822
ADGRG6,1,0.7709034690644301
ADGRG7,1,0.6165950018614822
ADGRL1,1,1.2189895989248665
ADGRL2,1,2.4774220576332855
ADGRL3,1,2.2387211385683394
ADGRL4,1,0.7144963260755134
ADGRV1,0.7888601176185545,0.1148153621496883
ADH1A,1,2.4774220576332855
ADH1B,1,2.529297996446145
ADH1C,1,1.4757065332758945
ADH4,1,0.9794899854086989
ADH5,1,0.7079457843841379
ADH6,1,3.5156044052829816
ADH7,0.9817479430199844,0.15739828644662193
ADHFE1,1,1.7660378206861644
ADI1,1,2.535128630497908
ADIG,1,1.158777356155126
ADIPOQ,1,3.2809529311311905
ADIPOR1,1,0.6918309709189365
ADIPOR2,1,1.599558028614669
ADIRF,1,2.5468302525850413
ADK,1,2.322736796357107
ADM,1,1.8749945080674189
ADM2,1,2.027682719521282
ADM5,1,0.727779804536824
ADNP,1,2.594179362118814
ADNP2,1,2.046444636724674
ADO,1,3.061963433690677
ADORA1,1,0.8892011178579484
ADORA2A,1,2.9648313895243423
ADORA2B,1,1.686553025388741
ADORA3,1,0.4216965034285822
ADPGK,1,3.5563131856898536
ADPRH,1,1.2189895989248665
ADPRHL1,1,0.5081594425605606
ADPRHL2,1,2.523480772480575
ADPRM,1,0.49090787615260306
ADRA1A,1,3.630780547701014
ADRA1B,1,0.2606153549998896
ADRA1D,1,2.857590543374947
ADRA2A,1,3.523708710424872
ADRA2B,1,1.7782794100389228
ADRA2C,1,2.3933157564053875
ADRB1,1,3.2210687912834346
ADRB2,1,1.9543394557753946
ADRB3,1,0.7362070974947361
ADRM1,0.688652296344276,0.0946237161365793
ADSL,0.004365158322401661,9.162204901219992e-5
ADSS,0.009268298233793494,3.1405086938762164e-4
ADSSL1,1,1.099005839432521
ADTRP,1,2.409905428686595
AEBP1,1,1.9952623149688795
AEBP2,1,1.8323144223712116
AEN,1,1.0839269140212036
AES,1,1.0375284158180127
AFAP1,1,0.5741164622073276
AFAP1L1,1,1.803017740859569
AFAP1L2,1,2.0183663636815607
AFDN,1,1.1402497875611688
AFF1,1,2.041737944669529
AFF2,1,1.4092887984218747
AFF3,1,0.206062991327
AFF4,1,2.41546083444494
AFG1L,1,1.6904409316432643
AFG3L2,0.11015393095414151,0.009120108393559097
AFM,1,2.0796966871036955
AFMID,1,0.28840315031266056
AFP,1,3.054921113215513
AFTPH,1,0.7112135136533291
AGA,1,2.6242185433844414
AGAP1,1,1.6595869074375607
AGAP11,1,0.8260379495771787
AGAP2,0.9840111057611337,0.15812480392703832
AGAP3,1,2.328091257665008
AGAP4,0.07498942093324558,0.00554625712957911
AGAP5,0.6698846094165264,0.09099132726322517
AGAP6,0.11271974561755105,0.009397233105646375
AGAP9,0.07379042301291011,0.005420008904016238
AGBL1,1,2.594179362118814
AGBL2,1,0.48194779762512735
AGBL3,1,2.3550492838960095
AGBL4,1,0.8912509381337456
AGBL5,1,1.367728825595849
AGER,1,2.506109253032114
AGFG1,1,2.28559880337543
AGFG2,1,3.372873086588689
AGGF1,1,0.7673614893618189
AGK,1,1.3365955165464423
AGL,0.9268298233793493,0.14387985782558455
AGMAT,1,1.5275660582380726
AGMO,1,1.1428783347897717
AGO1,1,1.0115794542598986
AGO2,1,0.8298507675144224
AGO3,1,0.44668359215096315
AGO4,1,1.5523870099580823
AGPAT1,1,0.5610479760324705
AGPAT2,1,2.6485001386067006
AGPAT3,1,0.6760829753919817
AGPAT4,1,1.383566378971781
AGPAT5,0.8336811846196344,0.12359474334445104
AGPS,1,0.7834296427662117
AGR2,1,0.5794286964268811
AGR3,1,3.0338911841942706
AGRN,1,1.6788040181225603
AGRP,1,1.8113400926196026
AGT,1,1.428893958511103
AGTPBP1,1,1.6826740610704674
AGTR1,1,2.1086281499332893
AGTR2,1,0.6546361740672749
AGTRAP,1,2.890679882365476
AGXT,1,2.710191631890843
AGXT2,1,1.8281002161427427
AHCTF1,0.016595869074375606,7.585775750291835e-4
AHCY,0.14157937799570816,0.01238796586530369
AHCYL1,0.24266100950824154,0.024490632418447456
AHCYL2,1,3.5892193464500526
AHDC1,1,3.45939377826122
AHI1,1,1.8535316234148114
AHNAK,1,1.8281002161427427
AHNAK2,1,3.0338911841942706
AHR,1,0.436515832240166
AHRR,1,2.0230191786782714
AHSA1,1,0.9638290236239705
AHSA2,1,0.23550492838960096
AHSG,1,2.2284351492703034
AHSP,1,2.3014418174085085
AICDA,1,1.9588446735059897
AIDA,0.8260379495771787,0.12161860006463679
AIF1,1,0.72443596007499
AIF1L,1,1.0739894123412448
AIFM1,1,0.6397348354826481
AIFM2,1,1.4521116175877422
AIFM3,1,2.844461107447916
AIG1,1,2.9241523778433356
AIM2,1,0.6295061828571975
AIMP1,1,0.9120108393559098
AIMP2,1,0.22646443075930595
AIP,0.45394161665020316,0.05420008904016239
AIPL1,1,1.9633602768360467
AIRE,1,2.747894153102397
AJAP1,1,1.101539309541415
AJUBA,1,3.443499307633385
AK1,1,2.3120647901755946
AK2,1,1.9098532585662382
AK3,1,0.39174187710778313
AK4,1,0.6531305526474723
AK5,1,0.8090958991783823
AK6,0.018706821403658005,8.892011178579481e-4
AK7,1,1.109174815262401
AK8,1,1.333521432163324
AK9,1,1.5135612484362082
AKAIN1,1,0.49888448746001224
AKAP1,0.9772372209558107,0.15631476426409538
AKAP10,1,3.0974192992165803
AKAP11,1,0.3723917062545685
AKAP12,1,2.443430552693972
AKAP13,1,2.328091257665008
AKAP14,1,1.9098532585662382
AKAP17A,1,1.7139573075084253
AKAP2,1,1.5135612484362082
AKAP3,1,2.254239212152429
AKAP4,1,1.4621771744567182
AKAP5,1,0.5956621435290105
AKAP6,1,2.564484036517717
AKAP7,1,0.24603676041476275
AKAP8,1,0.995405417351527
AKAP8L,1,0.7095777679633888
AKAP9,1,0.4786300923226383
AKIP1,1,2.4266100950824154
AKIRIN1,1,0.36897759857015033
AKIRIN2,0.023120647901755952,0.001174897554939529
AKNA,1,2.78612116862977
AKNAD1,1,1.3396766874259352
AKR1A1,1,1.4791083881682074
AKR1B1,1,1.5523870099580823
AKR1B10,1,1.2387965865303692
AKR1B15,1,0.9682778562612492
AKR1C1,1,0.7906786279998251
AKR1C2,1,2.937649651961531
AKR1C3,1,2.1232444620002195
AKR1C4,1,2.084490883097289
AKR1D1,1,1.035142166679344
AKR1E2,1,1.7741894808901657
AKR7A2,1,1.5523870099580823
AKR7A3,1,0.8128305161640993
AKT1,1,2.3768402866248763
AKT1S1,1,2.360478233180577
AKT2,1,1.6106456351782703
AKT3,1,0.2306747188720069
AKTIP,0.8203515443298183,0.12050359403717974
ALAD,1,0.4753352259428053
ALAS1,1,1.0375284158180127
ALAS2,1,1.0864256236170655
ALB,1,1.1066237839776663
ALCAM,1,0.9571940712948445
ALDH16A1,1,0.7568328950209744
ALDH18A1,1,1.202264434617413
ALDH1A1,1,1.9952623149688795
ALDH1A2,1,2.0137242498623884
ALDH1A3,1,1.6143585568264862
ALDH1B1,1,1.2705741052085415
ALDH1L1,1,0.9794899854086989
ALDH1L2,0.7362070974947361,0.10351421666793438
ALDH2,1,2.4322040090738155
ALDH3A1,1,3.81065823393773
ALDH3A2,1,3.4914031547858615
ALDH3B1,1,2.506109253032114
ALDH3B2,1,0.7014552984199712
ALDH4A1,1,0.9506047936562815
ALDH5A1,1,1.2274392311584073
ALDH6A1,1,2.1232444620002195
ALDH7A1,1,0.8689604292863018
ALDH8A1,1,2.7542287033381663
ALDH9A1,1,0.2296148648112362
ALDOA,9.418895965228418e-4,2.3173946499684797e-6
ALDOB,1,0.9354056741475519
ALDOC,1,0.28973435877013226
ALG1,0.01339676687425935,5.45757861091271e-4
ALG10,1,0.9162204901219998
ALG10B,1,0.5308844442309884
ALG11,0.021183611352485022,0.0010519618738232225
ALG12,1,1.8620871366628675
ALG13,0.10069316688518042,0.008072350302488382
ALG14,0.16634126503701693,0.015066070661867418
ALG1L,1,0.17823787674480895
ALG1L2,0.047206304126359046,0.003019951720402016
ALG2,0.05834451042737448,0.0040364539296760486
ALG3,1,1.1994993031493788
ALG5,0.7762471166286917,0.11220184543019636
ALG6,0.08729713683881117,0.006745280276979223
ALG8,0.571478636671867,0.0734513868157115
ALG9,1,0.6194410750767815
ALK,1,3.1622776601683795
ALKAL1,1,1.6106456351782703
ALKAL2,1,3.1768740706497707
ALKBH1,1,0.6668067692136221
ALKBH2,1,2.1037784397664754
ALKBH3,1,0.8871560120379609
ALKBH4,1,2.9107171180666054
ALKBH5,1,0.6823386941416696
ALKBH6,1,1.563147642640954
ALKBH7,1,1.6292960326397223
ALKBH8,0.277332010465184,0.029040226544644512
ALLC,1,0.8649679187756932
ALMS1,1,0.9397233105646379
ALOX12,1,0.23014418174085083
ALOX12B,1,1.4487718535447616
ALOX15,1,2.055890595984142
ALOX15B,1,3.3573761424295467
ALOX5,1,3.1841975217261247
ALOX5AP,1,3.372873086588689
ALOXE3,1,0.449779854893288
ALPI,1,1.4757065332758945
ALPK1,1,3.749730022454835
ALPK2,1,0.933254300796991
ALPK3,1,2.8973435877013234
ALPL,1,1.667247212551063
ALPP,1,2.5003453616964313
ALPPL2,1,2.51188643150958
ALS2,1,3.326595532940045
ALS2CL,1,2.5003453616964313
ALS2CR12,1,2.5585858869056457
ALX1,1,1.3243415351946646
ALX3,1,2.6668586645214796
ALX4,1,1.5381546403030348
ALYREF,0.015310874616820304,6.668067692136219e-4
AMACR,1,2.0653801558105296
AMBN,1,1.927524913190936
AMBP,1,3.054921113215513
AMBRA1,0.6531305526474723,0.08770008211436349
AMD1,0.01096478196143185,4.1399967481973044e-4
AMDHD1,1,1.035142166679344
AMDHD2,1,1.1885022274370185
AMELX,1,2.937649651961531
AMELY,1,3.3573761424295467
AMER1,1,3.118889584093937
AMER2,1,3.083187950249354
AMER3,1,3.1405086938762174
AMFR,1,1.3803842646028848
AMH,1,2.9991625189876507
AMHR2,1,1.4723125024327188
AMIGO1,1,0.6714288529259523
AMIGO2,1,0.516416369272071
AMIGO3,1,1.4723125024327188
AMMECR1,1,2.5703957827688635
AMMECR1L,1,1.096478196143185
AMN,1,3.630780547701014
AMN1,0.5559042572704036,0.0706317554262962
AMOT,1,2.9241523778433356
AMOTL1,1,0.1761976046411629
AMOTL2,1,1.625548755750484
AMPD1,1,0.7430191378967014
AMPD2,1,1.1803206356517297
AMPD3,1,0.7177942912713617
AMPH,1,1.9054607179632472
AMT,1,3.672823004980846
AMTN,1,1.0592537251772889
AMY1A,0.06137620051647943,0.004305266104917106
AMY1B,0.3411929116219285,0.03767037989839089
AMY1C,0.0849180475036314,0.006531305526474723
AMY2A,0.8531001140175895,0.12823305826560213
AMY2B,0.734513868157115,0.10327614057613975
AMZ1,1,2.3014418174085085
AMZ2,1,1.0327614057613974
ANAPC1,0.0021134890398366475,1.5812480392703827e-5
ANAPC10,0.022490546058357815,0.0011350108156723154
ANAPC11,7.294575102545687e-4,1.2589254117941661e-6
ANAPC13,0.45498806015004856,0.054325033149243335
ANAPC15,0.07447319739059892,0.005495408738576248
ANAPC16,1,2.8510182675039095
ANAPC2,0.04897788193684462,0.0031841975217261256
ANAPC4,0.054325033149243335,0.003681289736425313
ANAPC5,0.038547835766577186,0.0023173946499684796
ANAPC7,1,1.7060823890031236
ANG,1,1.6557699634695282
ANGEL1,1,2.6668586645214796
ANGEL2,0.9931160484209338,0.1606941253012877
ANGPT1,1,2.535128630497908
ANGPT2,1,2.7164392688390824
ANGPT4,1,1.7579236139586927
ANGPTL1,1,1.169499391019871
ANGPTL2,1,3.040885025676279
ANGPTL3,1,0.4645152752227494
ANGPTL4,1,2.506109253032114
ANGPTL5,1,0.8709635899560807
ANGPTL6,1,0.7014552984199712
ANGPTL7,1,2.7227013080779123
ANGPTL8,1,1.9998618696327441
ANHX,1,0.5296634438916578
ANK1,1,0.9727472237769651
ANK2,1,1.9142559250210855
ANK3,1,1.3803842646028848
ANKAR,1,1.2105981335504823
ANKDD1A,1,1.0185913880541169
ANKDD1B,1,1.5170503674593367
ANKEF1,1,0.8994975815300352
ANKFN1,0.5482769649208538,0.0693425806016569
ANKFY1,1,0.8016780633876791
ANKH,1,1.0914403364487566
ANKHD1,1,0.6456542290346555
ANKHD1-EIF4EBP3,1,2.2490546058357808
ANKIB1,1,0.8090958991783823
ANKK1,1,0.2506109253032114
ANKLE1,1,1.7988709151287878
ANKLE2,0.05520774392807573,0.003758374042884443
ANKMY1,1,1.6443717232149315
ANKMY2,1,0.7311390834834174
ANKRA2,1,0.41591061049402206
ANKRD1,1,1.406047524129914
ANKRD10,1,0.5176068319505677
ANKRD11,1,0.16255487557504839
ANKRD12,1,0.8035261221856173
ANKRD13A,1,0.7638357835776907
ANKRD13B,1,2.223309890651403
ANKRD13C,1,2.4717241450161302
ANKRD13D,1,0.5533501092157367
ANKRD16,1,2.69773943244492
ANKRD17,1,0.4395416154378245
ANKRD18A,1,0.8590135215053957
ANKRD18B,1,0.9638290236239705
ANKRD2,1,1.3899526312133532
ANKRD20A1,0.06397348354826482,0.004539416166502032
ANKRD20A2,0.1761976046411629,0.0162181009735893
ANKRD20A3,0.0493173803954936,0.0032136605386403182
ANKRD20A4,0.06966265141107687,0.005069907082747045
ANKRD22,1,1.383566378971781
ANKRD23,1,2.032357010936222
ANKRD24,1,2.084490883097289
ANKRD26,1,3.3419504002611427
ANKRD27,1,1.9769696401118606
ANKRD28,1,0.4246195639463129
ANKRD30A,1,0.3723917062545685
ANKRD30B,1,0.22284351492703036
ANKRD31,1,0.19860949173573716
ANKRD33,1,1.5031419660900223
ANKRD33B,1,2.2130947096056377
ANKRD34A,1,3.040885025676279
ANKRD34B,1,0.40364539296760493
ANKRD34C,1,1.399587322572618
ANKRD35,1,0.4487453899331322
ANKRD36,1,0.9705099672454897
ANKRD36B,1,1.5848931924611136
ANKRD37,1,0.6637430704019088
ANKRD39,1,3.3884415613920256
ANKRD40,1,0.9931160484209338
ANKRD42,1,2.6607250597988097
ANKRD44,1,0.84527884516029
ANKRD45,1,1.3031667784522993
ANKRD46,0.3475361614432058,0.038547835766577186
ANKRD49,0.14927944095789963,0.01324341535194665
ANKRD50,1,2.7039583641088436
ANKRD52,1,1.2274392311584073
ANKRD53,1,0.4456562483975033
ANKRD54,1,2.055890595984142
ANKRD55,1,3.169567463043491
ANKRD6,1,0.35237087104248715
ANKRD60,1,1.1776059735208073
ANKRD61,1,1.5275660582380726
ANKRD62,1,0.3971915494694403
ANKRD63,1,1.7947336268325265
ANKRD65,1,2.9241523778433356
ANKRD66,1,2.009092812608728
ANKRD7,1,1.9588446735059897
ANKRD9,1,1.940885877592778
ANKS1A,1,1.4157937799570817
ANKS1B,1,3.5563131856898536
ANKS3,1,2.0230191786782714
ANKS4B,1,2.371373705661655
ANKS6,1,2.8183829312644537
ANKUB1,1,1.8113400926196026
ANKZF1,1,2.6607250597988097
ANLN,0.4446312674691087,0.05272298614228227
ANO1,1,1.3803842646028848
ANO10,1,1.0115794542598986
ANO2,1,1.9769696401118606
ANO3,1,1.566751070108149
ANO4,1,1.7139573075084253
ANO5,1,0.6807693586937414
ANO6,1,1.651961798229015
ANO7,1,2.594179362118814
ANO8,1,2.728977782808041
ANO9,1,3.1405086938762174
ANOS1,1,2.8119008303989403
ANP32A,1,0.5821032177708715
ANP32B,1,2.5468302525850413
ANP32C,1,2.3988329190194904
ANP32D,1,0.7709034690644301
ANP32E,1,0.26730064086633115
ANPEP,1,3.372873086588689
ANTXR1,1,1.7139573075084253
ANTXR2,1,1.247383514242943
ANTXRL,1,1.5346169827992944
ANXA1,1,1.7100153150902877
ANXA10,1,3.069021988391157
ANXA11,1,2.9107171180666054
ANXA13,1,0.3061963433690677
ANXA2,1,0.2506109253032114
