gene,fdr,stat
TRMU,0.5056598378244387,0.8231235468083473
GMNC,0.16072126803148057,0.7288169809616991
LONP1,0,0
PDK1,0.36087533056262805,0.8046396947782402
CMTR2,2.7455636330750345e-16,1.4654943925052066e-14
DIXDC1,0.014263185073910358,0.24408015719767495
BRCA1,0,0
ZNF629,0.45685100682089674,0.8177067682628208
PLIN2,0.24094660692980774,0.7731105009788217
AHSA2,0.37884383396795956,0.8074306632141043
ANKRD18B,0.39440677143428665,0.8096934632898857
TCEANC2,0.045657143361020634,0.4939804702092495
CARD14,0.3746864448540801,0.8068852380090431
C11orf70,1.0686852658346333e-11,3.934457204479713e-10
COX5B,5.530543019206919e-5,0.0020420450560559855
CCDC102B,0.5223954762922853,0.8252284240492718
DOC2A,0.267993737958295,0.7828326011168774
ZNF599,0.4143088434523973,0.8125737503973863
CDH7,0.11166264257753522,0.6721097791410942
TICAM1,0.08086144114830014,0.611655556652462
SPDEF,0.49777648583222184,0.8222821459965697
SLC5A11,0.3193368387108116,0.7967315579725311
CLEC4G,0.3403561573285626,0.8008700115187365
NDUFAF2,2.1816696543618235e-10,9.19510079189223e-9
SAMD3,0.5010475310685136,0.8225822246059259
OR5AU1,0.3784690024258104,0.8073897614911866
TAS2R50,0.519981857646093,0.8248341403182652
FIBP,0.5032967038550007,0.8228433172488754
CLDN4,0.08925823181688658,0.6287811903428457
GRP,1.3917546954479962e-4,0.0047505185853443654
C4orf33,0,0
PRAMEF17,0.4955856920272836,0.8220355160614801
KIAA1024L,0.17871175846475942,0.7419064708251468
CBY3,0.2581114234769384,0.7796953042706691
